지역,시군구,기관,주소
충남,충청남도 예산군,수덕사노인요양원,충남 예산군 덕산면 남은들로 15-35 수덕사노인요양원
충남,충청남도 예산군,우리요양원,충남 예산군 예산읍 간양길 272 우리요양원
충남,충청남도 예산군,예산군장애인보호작업장,충청남도 예산군 신암면 추사고택로 496예산군장애인보호작업장
충남,충청남도 예산군,누리요양원,충청남도 예산군 예산읍 산성공원1길 33
충남,충청남도 예산군,예당행복요양원,충청남도 예산군 광시면 광시동로 364-33예당행복요양원
충남,충청남도 예산군,예산노인복지센터,충청남도 예산군 예산읍 임성로39-1
충남,충청남도 예산군,예산성폭력상담소,"충청남도 예산군 예산읍 주교로50, 2층"
충남,충청남도 예산군,예산군시니어클럽,충남 예산군 예산읍 벚꽃로 226-16예산군노인일자리지원센터
충남,충청남도 예산군,신양은빛사랑체복지센터,충청남도 예산군 신양면 청신로373-5
충남,충청남도 예산군,예산군수화통역센터,충청남도 예산군 신암면 추사고택로496
충남,충청남도 예산군,샤론의집,충청남도 예산군 예산읍 간양길256
충남,충청남도 예산군,예산다다푸드마켓,충청남도 예산군 예산읍 임성로23번길 6
충남,충청남도 예산군,사단법인 충남장애인복지정보화협회,충남 천안시 동남구 서부대로 257-13 (신방동)우현빌딩 2층
충남,충청남도 예산군,수덕사노인요양원,충청남도 예산군 덕산면 남은들로15-35
충남,충청남도 예산군,예산군건강가정지원센터,충남 예산군 예산읍산성리 727
충남,충청남도 예산군,베데스다요양원,충남 예산군 응봉면송석리 285-14
충남,충청남도 예산군,예산가정상담소,충청남도 예산군 예산읍 아리랑로73 희원빌딩 1층
충남,충청남도 예산군,임마누엘요양원,충남 예산군 대흥면하탄방리 158-1
충남,충청남도 예산군,중증장애인요양시설 아름다운집,충청남도 예산군 신양면 불원시왕길79-43
충남,충청남도 예산군,효사랑 노인요양시설,충남 예산군 오가면분천리185
충남,충청남도 예산군,구세군예산지역아동센터,충남 예산군 예산읍예산리737-5
충남,충청남도 예산군,예산군노인요양원,충청남도 예산군 신양면 황계길35
충남,충청남도 예산군,은혜의집,충남 예산군 삽교읍 상성리95-22
충남,충청남도 예산군,삽교농업협동조합,충청남도 예산군 삽교읍 삽교로 107
충남,충청남도 예산군,(사)충청남도장애인부모회,충남 예산군 삽교읍 청사로 217엔젤스타워 403호
충남,충청남도 예산군,버팀목,충남 예산군 신암면 오산리460-2
충남,충청남도 예산군,예산군노인종합복지관,충남 예산군 예산읍 벚꽃로 214-1110
충남,충청남도 예산군,다운지역아동센터,충남 예산군 예산읍 주교리225-7
충남,충청남도 예산군,예산군장애인종합복지관,충청남도 예산군 신암면 추사고택로 496예산군장애인종합복지관
충남,충청남도 예산군,예산군사회복지협의회,충청남도 예산군 예산읍 예산리 225-1 2층
충남,충청남도 예산군,사회복지법인 수정원 예산정신요양원,충청남도 예산군 예산읍 간양리 46번지 예산정신요양원
충남,충청남도 예산군,사회복지법인 천주교성체회 새감마을,충청남도 예산군 덕산면 봉운로81-82
