지역,시군구,기관,주소
충남,충청남도 금산군,금산군정신건강복지센터,충남 금산군 금산읍 금산로 1543 금산군 보건소
충남,충청남도 금산군,새금산주간보호센터,"충남 금산군 금산읍 비호로 80 2,3층"
충남,충청남도 금산군,금산성가정통합상담소,"충남 금산군 금산읍 비호산로 57 (삼호아파트)상가동 105호, 106호"
충남,충청남도 금산군,솔로몬지역아동센터,충청남도 금산군 금산읍 음지장동2길16
충남,충청남도 금산군,아름다운지역아동센터,충청남도 금산군 금성면 파초3길16-7
충남,충청남도 금산군,금산성폭력상담센터,충청남도 금산군 금산읍 금산로1444
충남,충청남도 금산군,아름다운 재능기부 다드림,충청남도 금산군 군북면 천을1길25
충남,충청남도 금산군,남일지역아동센터,충청남도 금산군 남일면 봉황로100
충남,충청남도 금산군,더하임,충청남도 금산군 부리면 무금로1425
충남,충청남도 금산군,나눔의집,충청남도 금산군 금성면 화엄로173-27
충남,충청남도 금산군,구세군행복한지역아동센터,충청남도 금산군 금산읍 만자동2길15 (3층)
충남,충청남도 금산군,비단고을단기보호,충청남도 금산군 제원면 군북로143-25
충남,충청남도 금산군,하늘꿈교실지역아동센터,충청남도 금산군 군북면 일흔이재로 8888
충남,충청남도 금산군,만인산노인요양원,충청남도 금산군 추부면 못골로 113
충남,충청남도 금산군,새누리은빛마을,충청남도 금산군 복수면 다복리 361-2
충남,충청남도 금산군,금산군장애인보호작업장,충청남도 금산군 금산로1559
충남,충청남도 금산군,금산무지개요양원,충남 금산군 금산읍상리 34-13 디엔에스프라자 6층
충남,충청남도 금산군,섬김요양원,충남 금산군 복수면백암리 426
충남,충청남도 금산군,우리요양우리복지센터,충남 금산군 금산읍상리 177-10
충남,충청남도 금산군,스마일지역아동센터,충청남도 금산군 금산읍 약초로 16낙원아파트입구 상가건물3층
충남,충청남도 금산군,레인보우지역아동센터,충남 금산군 금산읍중도리 236-16
충남,충청남도 금산군,동그라미지역아동센터,충남 금산군 진산면읍내리 201
충남,충청남도 금산군,꽃때말지역아동센터,충남 금산군 남일면신동리 36번지
충남,충청남도 금산군,금산평화지역아동센터,충청남도 금산군 학평길 30-7
충남,충청남도 금산군,새터공동체,충남 금산군 추부면신평리 116-1
충남,충청남도 금산군,디엔에스개발주식회사,충남 금산군 금산읍상리34번지 13호
충남,충청남도 금산군,새금산요양병원,충남 금산군 금산읍 중도리56-12
충남,충청남도 금산군,예수성심원,충남 금산군 복수면 백암리개티길 78
충남,충청남도 금산군,금산효사랑요양병원,충남 금산군 남일면 무금로 2145(황풍리 343-6)    금산효사랑요양병원
충남,충청남도 금산군,금산가정상담지원센터,충남 금산군 금산읍중도리 21-21 낙원아파트 상가2층
충남,충청남도 금산군,장애우평등학교,충청남도 금산군 남이면 보석사로 281장애우평등학교
충남,충청남도 금산군,평화의 동산,충남 금산군 금성면 화림리70-27
충남,충청남도 금산군,심광노인복지센터,충청남도 금산군 금산읍 뒷담말길 222층
충남,충청남도 금산군,사회복지법인 다사랑,충남 금산군 금성면 마수로 208상세주소
충남,충청남도 금산군,인삼골건강마을,충남 금산군 금산읍 계진리 273
충남,충청남도 금산군,향림원(사회복지법인),충청남도 금산군 문화마을로24-7
