,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 금천구,37.47685200000001,126.8917561, [금천누리] 서울시 외국인센터 연합 체육대회 보조 자원봉사자 모집,금천누리종합사회복지관,대한민국 서울특별시 금천구 가산동 가산로 129,2019-09-01 2019-09-01
1,서울특별시 금천구,,, 긴급 장애인직무보조(임가공),실천,,2019-08-21 2019-08-23
2,서울특별시 금천구,37.4501638,126.8978066, 금천노인종합복지관 한가위잔치 <금천 모꼬지> 행사보조,금천노인종합복지관,대한민국 서울특별시 금천구 시흥1동 558-1,2019-09-06 2019-09-06
3,서울특별시 금천구,,, () 시각장애인 볼링 프로그램 보조 봉사자 모집 ,실로암시각장애인복지관,,2019-09-03 2019-11-26
4,서울특별시 금천구,37.47685200000001,126.8917561, [금천누리] 주거환경개선사업 도배 전문 자원봉사자 모집,금천누리종합사회복지관,대한민국 서울특별시 금천구 가산동 가산로 129,2019-09-02 2019-12-31
5,서울특별시 금천구,37.46390969999999,126.8963162, [금천장애인종합복지관] 발달장애인 가족오케스트라 연주회 보조,금천장애인종합복지관,대한민국 서울특별시 금천구 독산1동 1011-1,2019-09-21 2019-09-21
6,서울특별시 금천구,37.4630783,126.9059344, 서울이주여성디딤터에서는 아동 영어교육을 해  주실 유급 봉사활동을 모집합니다 ,서울이주여성디딤터,대한민국 서울특별시 금천구 시흥동 산139-2,2019-08-19 2019-12-31
7,서울특별시 금천구,37.4630783,126.9059344, 아동 한글 교육 해주실 봉사자를 구합니다 ,서울이주여성디딤터,대한민국 서울특별시 금천구 시흥동 산139-2,2019-08-19 2019-12-31
8,서울특별시 금천구,37.4548003,126.9032067, 방송댄스지도,함사람지역아동센터,대한민국 서울특별시 금천구 시흥동 879-77,2019-08-08 2020-12-31
9,서울특별시 금천구,37.4501638,126.8978066, 금천노인종합복지관 한가위 잔치 <금천 모꼬지> 행사보조,금천노인종합복지관,대한민국 서울특별시 금천구 시흥1동 558-1,2019-09-06 2019-09-06
10,서울특별시 금천구,,, 장애인 직무지도 혹은 작업 지원(우편작업 볼펜조립 등),실천,,2019-08-02 2019-08-30
11,서울특별시 금천구,37.4482286,126.9002569, 발달장애인 여가활동 지원 봉사단 모집,금천양문교회,대한민국 서울특별시 금천구 시흥1동 492-53,2019-07-30 2020-07-30
12,서울특별시 금천구,37.46390969999999,126.8963162, [금천장애인종합복지관] 월회 목요일 밑반찬 자원봉사자 모집,금천장애인종합복지관,대한민국 서울특별시 금천구 독산1동 1011-1,2019-07-25 2019-12-26
13,서울특별시 금천구,37.46390969999999,126.8963162, [금천장애인종합복지관] 매주 금요일 밑반찬 자원봉사자 모집 ,금천장애인종합복지관,대한민국 서울특별시 금천구 독산1동 1011-1,2019-07-25 2019-12-27
14,서울특별시 금천구,37.46390969999999,126.8963162, [금천장애인종합복지관] 매주 수요일 밑반찬 봉사자 모집 ,금천장애인종합복지관,대한민국 서울특별시 금천구 독산1동 1011-1,2019-07-25 2019-12-31
0,서울특별시 금천구,37.4548003,126.9032067, 미용봉사,함사람지역아동센터,대한민국 서울특별시 금천구 시흥동 879-77,2019-07-24 2019-12-31
1,서울특별시 금천구,37.4695063,126.9065145, [금천호암노인종합복지관] 중국어 전문자원봉사자 모집,금천호암노인종합복지관,대한민국 서울특별시 금천구 독산동 독산로72길 86-5,2019-07-23 2019-12-31
2,서울특별시 금천구,37.4630783,126.9059344, 한국어를 가르칠 자원봉사자를 모집합니다 ,서울이주여성디딤터,대한민국 서울특별시 금천구 시흥동 산139-2,2019-07-27 2019-08-31
3,서울특별시 금천구,37.4501638,126.8978066, [금천노인종합복지관] 데이케어센터 활동 보조,금천노인종합복지관,대한민국 서울특별시 금천구 시흥1동 558-1,2019-07-27 2019-08-27
4,서울특별시 금천구,37.4501638,126.8978066, [금천노인종합복지관] 친구만들기 프로그램 보조,금천노인종합복지관,대한민국 서울특별시 금천구 시흥1동 558-1,2019-07-03 2019-11-28
5,서울특별시 금천구,37.4695063,126.9065145, [금천호암노인종합복지관] 중국어 전문자원봉사자 모집,금천호암노인종합복지관,대한민국 서울특별시 금천구 독산동 독산로72길 86-5,2019-07-01 2019-12-30
6,서울특별시 금천구,37.46390969999999,126.8963162, [금천장애인종합복지관] 관내 이미용 자원봉사자 모집,금천장애인종합복지관,대한민국 서울특별시 금천구 독산1동 1011-1,2019-06-04 2019-11-29
7,서울특별시 금천구,37.4548003,126.9032067, 버스차량을 소지한 차량봉사자,함사람지역아동센터,대한민국 서울특별시 금천구 시흥동 879-77,2019-08-14 2019-12-31
8,서울특별시 금천구,37.4695063,126.9065145, 금천호암노인종합복지관 중국어 전문자원봉사자 모집,금천호암노인종합복지관,대한민국 서울특별시 금천구 독산동 독산로72길 86-5,2019-07-01 2019-12-31
9,서울특별시 금천구,37.4548003,126.9032067, 중학생 멘토링 대학생 모집 ,함사람지역아동센터,대한민국 서울특별시 금천구 시흥동 879-77,2019-05-21 2020-12-31
10,서울특별시 금천구,37.4695063,126.9065145, 금천한내어르신복지센터 이미용 봉사자 모집,금천호암노인종합복지관,대한민국 서울특별시 금천구 독산동 독산로72길 86-5,2019-05-14 2019-12-31
11,서울특별시 금천구,37.4501638,126.8978066, [금천노인종합복지관 정보화 프로그램 수업 보조 봉사자 모집],금천노인종합복지관,대한민국 서울특별시 금천구 시흥1동 558-1,2019-07-01 2019-12-31
12,서울특별시 금천구,,, 직업재활 관련 정기 자원봉사자 모집,블루웰,,2019-02-12 2019-12-31
13,서울특별시 금천구,37.4548003,126.9032067, 차량을 소지한 차량봉사자 ,함사람지역아동센터,대한민국 서울특별시 금천구 시흥동 879-77,2019-01-30 2019-12-31
14,서울특별시 금천구,,, 직업적응훈련시설 대학생 정기봉사자 모집,블루웰,,2019-01-14 2019-12-27
0,서울특별시 금천구,37.44595959999999,126.902764, 뜨개질 자원봉사,가득한집,대한민국 서울특별시 금천구 시흥3동 985-19 301호,2018-11-15 2019-12-31
1,서울특별시 금천구,37.4548003,126.9032067, 이삿짐 트럭을 소지하시고 운전 가능하신 봉사자,함사람지역아동센터,대한민국 서울특별시 금천구 시흥동 879-77,2018-11-13 2019-12-31
2,서울특별시 금천구,37.4548003,126.9032067, 토요일에 아동과 함께 하실 단체 기업봉사자를 모집합니다 ,함사람지역아동센터,대한민국 서울특별시 금천구 시흥동 879-77,2018-11-13 2019-12-31
3,서울특별시 금천구,37.44595959999999,126.902764, 주말 시설봉사,가득한집,대한민국 서울특별시 금천구 시흥3동 985-19 301호,2018-08-01 2020-12-31
