,지역,시군구,제목,모집기관,봉사기간
0,경기도,군포시,"음악,미술,체조,웃음치료,환경정리 ,레크리에이션 봉사",사랑행복실버타운,2019-08-01 ~ 2019-08-31
1,경기도,군포시,욕구조사 코딩 자원봉사자 모집,군포시장애인종합복지관,2019-08-21 ~ 2019-09-04
2,경기도,군포시,발달장애인과  함께 떠나는 2박 3일 캠프 봉사자 모집,군포시장애인종합복지관,2019-08-26 ~ 2019-08-28
3,경기도,군포시,철쭉공원 물놀이터 안내 및 질서도우미,군포시청생태공원과,2019-07-13 ~ 2019-08-25
4,경기도,군포시,당동 효자어린이공원 물놀이터 안내 및 질서도우미,군포1동주민센터,2019-07-20 ~ 2019-08-25
5,경기도,군포시,"어르신 활동지원,업무보조,정서지원,환경정리",사랑행복실버타운,2019-08-17 ~ 2019-08-31
6,경기도,군포시,제18회 테마나들이 '동행' 행사 사전준비,정다우리,2019-08-20 ~ 2019-08-30
7,경기도,군포시,푸른환경운동본부 왕송호수 연꽃단지 정화활동,푸른환경운동본부군포시지회,2019-08-31 ~ 2019-08-31
8,경기도,군포시,제18회 테마나들이 '동행' 행사 진행 보조,정다우리,2019-08-31 ~ 2019-08-31
9,경기도,군포시,비장애형제 숲체험 자원봉사자 모집,군포시장애인종합복지관,2019-09-04 ~ 2019-10-30
0,경기도,군포시,[대학생/성인/단체] 제일수요양원에서 이미용 봉사자를 모집합니다.,제일수요양원,2019-06-01 ~ 2019-08-31
1,경기도,군포시,"[성인] 미라클 요양원에서 월 1회, 정기적으로 활동해주실 이미용 봉사자를 모집합니다.",미라클요양병원,2019-06-24 ~ 2019-09-23
2,경기도,군포시,[성인/대학생]식료품 포장 및 전달 봉사활동,성민재가노인복지센터,2019-07-01 ~ 2019-09-30
3,경기도,군포시,[성인 및 대학생] 나들이데이케어센터 어르신 말벗 및 정서 지원,나들이데이케어센터,2019-07-01 ~ 2019-09-30
4,경기도,군포시,매월 첫번째 화요일에 식당에서 봉사해주실 분을 찾습니다.,군포시장애인종합복지관,2019-09-03 ~ 2019-12-03
5,경기도,군포시,군포시 시민체육광장 환경정리,군포시시설관리공단,2019-09-01 ~ 2019-10-27
6,경기도,군포시,군포시 시민체육광장 환경정리,군포시시설관리공단,2019-09-01 ~ 2019-10-27
7,경기도,군포시,복합생활스포츠타운 환경미화,군포시시설관리공단,2019-09-01 ~ 2019-10-27
8,경기도,군포시,송안작은도서관 도서정리 및 업무지원,송안작은도서관,2019-09-02 ~ 2019-11-29
