,지역,시군구,제목,모집기관,봉사기간
1,경기도,용인시,어르신돌봄봉사- 식사보조 및 이동보조활동,사랑샘노인복지센터,2019-06-01 ~ 2019-08-31
2,경기도,용인시,어르신돌봄봉사- 식사보조 및 이동보조활동,사랑샘노인복지센터,2019-06-01 ~ 2019-08-31
3,경기도,용인시,장애아동 미술 프로그램 오감만족 무지개 교실 보조활동,용인시처인장애인복지관,2019-06-12 ~ 2019-08-31
4,경기도,용인시,요양원 어르신 대상 이미용 재능기부 봉사활동,수지열린요양원,2019-07-01 ~ 2019-09-30
5,경기도,용인시,"어르신 수발 도움 및 말벗 봉사 , 주변정리",에녹의집,2019-07-01 ~ 2019-08-31
6,경기도,용인시,지역내 취약계층대상 무료급식 지원활동,용인시새마을회,2019-06-01 ~ 2019-08-31
7,경기도,용인시,"주간보호센터 어르신 손,발 맛사지외",무지개주간보호센터,2019-07-10 ~ 2019-09-30
8,경기도,용인시,세대공감 청소년 건강돌봄- 실버어르신 대상 인지활동교육봉사,꿈터작은도서관,2019-08-13 ~ 2019-10-31
9,경기도,용인시,재능 기부 및 공연,하늘사이재활주간보호센터,2019-07-01 ~ 2019-09-30
0,경기도,용인시,재가장애인 목욕지원 자원봉사활동:-),용인시처인장애인복지관,2019-09-06 ~ 2019-09-06
1,경기도,용인시,치매극복의날 행사 부스 운영 활동 보조,기흥구보건소 치매안심센터,2019-09-17 ~ 2019-09-17
2,경기도,용인시,장애아동의 건강 및 재활을 위한 튼튼교실아동반 프로그램 보조활동,용인시처인장애인복지관,2019-06-12 ~ 2019-09-12
3,경기도,용인시,시설 어르신들 목욕 봉사,하늘사이재활주간보호센터,2019-06-17 ~ 2019-09-16
4,경기도,용인시,수지구보건소  치매안심센터 '치매극복의날' 행사보조,수지구보건소 치매안심센터,2019-09-19 ~ 2019-09-19
5,경기도,용인시,수지장애인자립생활센터 행정 사무 업무 보조 활동,수지장애인자립생활센터,2019-08-01 ~ 2019-09-30
6,경기도,용인시,용인시육아종합지원센터 상현점 장난감도서관 운영 보조활동,상현점-육아종합지원센터,2019-08-10 ~ 2019-09-28
7,경기도,용인시,이미용 봉사자 모집,용인시노인복지관,2019-06-26 ~ 2019-09-25
8,경기도,용인시,노인주간보호센터 어르신들을 위한 공연 재능나눔 자원봉사,용인다솜노인복지센터,2019-07-26 ~ 2019-09-25
9,경기도,용인시,"어르신대상 말벗,프로그램보조, 활동보조, 식사보조활동, 미용봉사",경기산들요양원,2019-06-26 ~ 2019-09-26
0,경기도,용인시,치매안심센터 치매예방프로그램 활동 보조지원,수지구보건소 치매안심센터,2019-08-19 ~ 2019-09-25
1,경기도,용인시,수지구보건소 치매안심센터 치매예방 프로그램 활동보조,수지구보건소 치매안심센터,2019-08-19 ~ 2019-09-25
2,경기도,용인시,2019년 9월 용인시청 민원실 민원안내 1:1 지원 활동,용인시청민원여권과,2019-09-02 ~ 2019-09-30
3,경기도,용인시,2019년 9월 용인시청 민원실 민원안내 1:1 지원 활동,용인시청민원여권과,2019-09-02 ~ 2019-09-30
4,경기도,용인시,용인YMCA  처인구 나눔 벼룩시장 서포터즈 모집- 벼룩시장운영보조,용인YMCA시민중계실,2019-08-10 ~ 2019-09-28
5,경기도,용인시,손곡초 교내 환경정화 활동,손곡초등학교,2019-09-02 ~ 2019-09-30
6,경기도,용인시,손곡초 교내 환경정화 활동,손곡초등학교,2019-09-02 ~ 2019-09-30
7,경기도,용인시,지역주민대상 힐링음악회 행사진행보조,한우리봉사회,2019-07-06 ~ 2019-09-28
8,경기도,용인시,재능기부 및 공연,하늘사이재활주간보호센터,2019-07-01 ~ 2019-09-30
9,경기도,용인시,요양시설어르신 이미용 및 활동 보조 봉사활동,늘편한요양원,2019-07-01 ~ 2019-09-30
0,경기도,용인시,"어르신프로그램보조 및 활동보조,안마봉사활동",늘편한요양원,2019-07-01 ~ 2019-09-30
1,경기도,용인시,"어르신활동보조 및 안마, 시설 프로그램 보조활동",늘편한요양원,2019-07-01 ~ 2019-09-30
2,경기도,용인시,요양시설  어르신대상 활동보조 및시설 내 청결지원활동,기흥해피요양센터,2019-07-01 ~ 2019-09-30
3,경기도,용인시,요양시설 어르신대상 이 미용 봉사활동,기흥해피요양센터,2019-07-01 ~ 2019-09-30
4,경기도,용인시,요양시설 어르신대상 재능나눔 장기 활동,기흥해피요양센터,2019-07-02 ~ 2019-09-30
5,경기도,용인시,요양시설 어르신들 대상 재능나눔 문화예술 공연 및 프로그램 진행,기흥해피요양센터,2019-07-02 ~ 2019-09-30
6,경기도,용인시,"어르신 말벗, 식사, 이동보조",용인노인전문요양원,2019-07-01 ~ 2019-09-30
7,경기도,용인시,"호스피스 환우 돌봄 및 환경미화, 행정보조",샘물호스피스병원,2019-07-01 ~ 2019-09-30
8,경기도,용인시,"독거노인, 장애인을 위한 이 미용봉사활동",(사)한국장애인문화협회,2019-07-08 ~ 2019-09-30
