,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,부산광역시 연제구,35.1915781,129.085625, 매주 토일 장난감 세척을 도와 줄 자원봉사자를 모집합니다,부산광역시육아종합지원센터,대한민국 부산광역시 연제구 연산1동 581-3,2019-08-24 2019-09-29
1,부산광역시 연제구,35.1906198,129.0814069, 성인장애인 나들이(문화탐방) 진행 보조,부산시장애인종합복지관,대한민국 부산광역시 연제구 연산4동 578-5,2019-09-04 2019-09-04
2,부산광역시 연제구,35.1910147,129.0820083, 특화지원사업 접수 자원봉사자 모집,부산시노인종합복지관,대한민국 부산광역시 연제구 연산4동 578-3,2019-08-27 2019-08-27
3,부산광역시 연제구,35.1835864,129.090253, [혜원재가노인지원서비스센터] 단순 업무보조 및 안부전화 봉사,혜원재가노인지원서비스센터,대한민국 부산광역시 연제구 연산동 묘봉산로 31-1,2019-08-19 2019-12-31
4,부산광역시 연제구,35.1835864,129.090253, [혜원재가노인지원서비스센터] 밑반찬서비스 배달보조 봉사,혜원재가노인지원서비스센터,대한민국 부산광역시 연제구 연산동 묘봉산로 31-1,2019-08-19 2019-12-31
5,부산광역시 연제구,35.19230210000001,129.0794494, 식사보조,나라의료재단 연제나라요양병원,대한민국 부산광역시 연제구 거제동 중앙대로 1175,2019-08-08 2020-08-31
6,부산광역시 연제구,35.1873484,129.072325,  장노년 일자리박람회 자원봉사자 모집,사회복지법인 동주,대한민국 부산광역시 연제구 거제2동 거제대로 215,2019-09-18 2019-09-18
7,부산광역시 연제구,35.1906198,129.0814069, 장애비장애아동이 함께하는 연극동아리 프로그램 보조,부산시장애인종합복지관,대한민국 부산광역시 연제구 연산4동 578-5,2019-08-27 2019-10-01
8,부산광역시 연제구,,, 부산노인전문제병원  미술치료 강사 모집,부산노인전문제병원,,2019-09-01 2019-12-31
9,부산광역시 연제구,35.19230210000001,129.0794494, 미용봉사,나라의료재단 연제나라요양병원,대한민국 부산광역시 연제구 거제동 중앙대로 1175,2019-07-24 2020-07-24
10,부산광역시 연제구,35.1882222,129.0707532, 거제종합사회복지관 경로식당 봉사자 모집,거제종합사회복지관,대한민국 부산광역시 연제구 거제2동 1179-4,2019-07-22 2020-06-30
11,부산광역시 연제구,35.1906198,129.0814069, 장애인 가정 방문 이미용 ,부산시장애인종합복지관,대한민국 부산광역시 연제구 연산4동 578-5,2019-07-17 2019-12-31
12,부산광역시 연제구,35.1822687,129.0730784, 사무행정지원 봉사자 모집,(사)부산돌봄사회서비스센터,대한민국 거제동 457-10번지 연제구 부산광역시 KR,2019-06-17 2019-08-31
13,부산광역시 연제구,35.1915781,129.085625, 육아 종합지원센터에서 보육맘을 모집합니다,부산광역시육아종합지원센터,대한민국 부산광역시 연제구 연산1동 581-3,2019-06-14 2019-12-31
14,부산광역시 연제구,35.1910147,129.0820083, 경로당 영화상영프로그램 보조,부산시노인종합복지관,대한민국 부산광역시 연제구 연산4동 578-3,2019-06-17 2019-11-30
0,부산광역시 연제구,35.1886795,129.0826856, [월드비전 연제종합사회복지관] 멘토링 프로그램 자원봉사자를 모집합니다,연제종합사회복지관,대한민국 부산광역시 연제구 연산동 587-1,2019-05-13 2019-12-31
1,부산광역시 연제구,,, 부산노인전문제병원 남 녀 목욕봉사자 모집,부산노인전문제병원,,2019-05-13 2019-12-31
2,부산광역시 연제구,,, 부산노인전문제병원 원예치료 선생님 모집,부산노인전문제병원,,2019-06-01 2019-12-31
3,부산광역시 연제구,35.1906198,129.0814069, 성인장애인 탁구교실 봉사자 모집,부산시장애인종합복지관,대한민국 부산광역시 연제구 연산4동 578-5,2019-04-19 2019-10-11
4,부산광역시 연제구,35.1839986,129.0804743, 이미용봉사자,노송의료재단 시티요양병원,대한민국 부산광역시 연제구 연산동 702-9,2019-04-01 2019-12-31
5,부산광역시 연제구,35.1910147,129.0820083, 복지관 요리교실 자원봉사자 모집,부산시노인종합복지관,대한민국 부산광역시 연제구 연산4동 578-3,2019-03-25 2019-12-31
6,부산광역시 연제구,35.1886795,129.0826856, [월드비전 연제종합사회복지관] 멘토링 활동 자원봉사자를 모집합니다,연제종합사회복지관,대한민국 부산광역시 연제구 연산동 587-1,2019-03-22 2019-12-31
7,부산광역시 연제구,35.1906198,129.0814069, 복지관 식당 보조,부산시장애인종합복지관,대한민국 부산광역시 연제구 연산4동 578-5,2019-03-21 2019-12-31
