,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,부산광역시 해운대구,35.2263817,129.1469173, 아이들 대상 놀이활동 자원봉사자 모집,반송종합사회복지관,대한민국 부산광역시 해운대구 반송1동 아랫반송로1번길 15,2019-09-02 2019-12-31
1,부산광역시 해운대구,35.1780288,129.1752434, 어르신주간보호센터(어르신유치원)  노래 춤 마술 등 공연,해운대재활주간보호센터,대한민국 부산광역시 해운대구 좌동,2019-08-22 2019-12-31
2,부산광역시 해운대구,35.1780288,129.1752434, 어르신 발마사지 또는 안마,해운대재활주간보호센터,대한민국 부산광역시 해운대구 좌동,2019-09-06 2019-12-31
3,부산광역시 해운대구,35.1923619,129.1273981, [대한적십자사 해운대청소년수련관] 학습멘토링 자원봉사자 모집합니다,해운대청소년수련관,대한민국 부산광역시 해운대구 재송동 재반로 151-20,2019-08-21 2019-12-31
4,부산광역시 해운대구,35.2209248,129.1189533, 센터 자원봉사자 모집,부산해운대구육아종합지원센터,대한민국 부산광역시 석대동 반송로513번길 66-11,2019-08-27 2019-08-29
5,부산광역시 해운대구,35.1964408,129.1316349, [긴급] 단순업무보조 봉사활동,반여종합사회복지관,대한민국 부산광역시 해운대구 반여2동 1291-496,2019-08-21 2019-08-23
6,부산광역시 해운대구,35.2247831,129.1497586, 희망스쿨지역아동센터 자원활동가 모집 (중고등 학습지도),희망스쿨지역아동센터,대한민국 부산광역시 해운대구 반송동 아랫반송로29번길 25 4층,2019-08-20 2019-08-31
7,부산광역시 해운대구,,, (한국조혈모세포은행협회) 행사 보조 자원봉사자 모집,(사단) 한국조혈모세포은행협회,,2019-08-30 2019-08-31
8,부산광역시 해운대구,35.179661,129.1274884, 장애청소년 학습멘토링 봉사자모집,해운대종합사회복지관,대한민국 부산광역시 해운대구 재송동 재반로12번길 16,2019-08-19 2019-12-31
9,부산광역시 해운대구,35.1798451,129.1277248, 독거노인 안부확인 및 말벗서비스,어진샘노인종합복지관,대한민국 부산광역시 해운대구 재송1동 100,2019-08-16 2019-12-31
10,부산광역시 해운대구,35.1780288,129.1752434, 해운대재활주간보호센터 어르신 손마사지 및 이미용 또는 네일아트,해운대재활주간보호센터,대한민국 부산광역시 해운대구 좌동,2019-08-13 2019-12-31
11,부산광역시 해운대구,35.1780288,129.1752434, 노인주간보호센터어르신대상 공연 춤 등,해운대재활주간보호센터,대한민국 부산광역시 해운대구 좌동,2019-08-13 2019-12-31
12,부산광역시 해운대구,35.1780288,129.1752434, 노인주간보호센터 청소 및 송영보조 ,해운대재활주간보호센터,대한민국 부산광역시 해운대구 좌동,2019-08-19 2019-12-31
13,부산광역시 해운대구,35.16403380000001,129.1851516, 청소 및 업무보조 자원봉사자 모집합니다,의료법인 해올의료재단 힐마루요양병원,대한민국 부산광역시 해운대구 중동 달맞이길117번나길 174,2019-08-12 2019-12-31
14,부산광역시 해운대구,,, 년 수퍼매치데이 이미용 자원봉사자 모집 유급,부산광역시장애인일자리통합지원센터,,2019-09-19 2019-09-19
0,부산광역시 해운대구,35.1737823,129.1786691, 국민건강총명학교 치매예방 서포터즈 모집,장산노인복지관,대한민국 부산광역시 해운대구 좌동 1305-1,2019-08-30 2019-11-29
1,부산광역시 해운대구,35.2294669,129.1623543, 명절선물 포장 자원봉사자 모집,반석종합사회복지관,대한민국 부산광역시 해운대구 반송2동 880,2019-09-09 2019-09-09
2,부산광역시 해운대구,35.2107116,129.1253212, 부산센텀지역아동센터 하계캠프 자원봉사자 모집,부산센텀지역아동센터,대한민국 부산광역시 해운대구 반여1동 선수촌로 205,2019-08-23 2019-08-24
3,부산광역시 해운대구,35.1798451,129.1277248, 어르신 대상 태블릿 프로그램 업무보조,어진샘노인종합복지관,대한민국 부산광역시 해운대구 재송1동 100,2019-08-16 2019-12-31
4,부산광역시 해운대구,,, 월드비전 조식지원사업 아침머꼬 자원봉사자 모집 [매달 만원의 자원봉사활동비 지급],월드비전 부산지부,,2019-08-19 2019-12-31
5,부산광역시 해운대구,35.1704592,129.1755837, 주간보호 봉사자 모집합니다(화인 시니어데이케어  장산역 근처),화인시니어데이케어센터,대한민국 부산광역시 해운대구 좌동 양운로 82 8층,2019-08-05 2019-12-31
6,부산광역시 해운대구,,, 생명나눔 장기기증 희망등록 캠페인 부스보조,생명나눔실천부산지역본부,,2019-09-07 2019-09-07
7,부산광역시 해운대구,35.179661,129.1274884, 안전한 우리마을 만들기[그린아이] 봉사자 모집 ,해운대종합사회복지관,대한민국 부산광역시 해운대구 재송동 재반로12번길 16,2019-08-01 2019-11-15
8,부산광역시 해운대구,35.179661,129.1274884, 초등학생(학년) 미술멘토링 모집,해운대종합사회복지관,대한민국 부산광역시 해운대구 재송동 재반로12번길 16,2019-08-01 2019-12-31
9,부산광역시 해운대구,35.2263817,129.1469173, 행정업무보조,반송종합사회복지관,대한민국 부산광역시 해운대구 반송1동 아랫반송로1번길 15,2019-07-26 2019-08-31
10,부산광역시 해운대구,35.2263817,129.1469173, 그림 그리기 재능봉사,반송종합사회복지관,대한민국 부산광역시 해운대구 반송1동 아랫반송로1번길 15,2019-07-26 2019-10-18
11,부산광역시 해운대구,35.1964408,129.1316349, 월 추석명절선물 나눔행사 ,반여종합사회복지관,대한민국 부산광역시 해운대구 반여2동 1291-496,2019-09-04 2019-09-11
12,부산광역시 해운대구,35.179661,129.1274884, 수학 영어 멘토링 자원봉사자 모집,해운대종합사회복지관,대한민국 부산광역시 해운대구 재송동 재반로12번길 16,2019-07-16 2020-12-31
13,부산광역시 해운대구,35.16403380000001,129.1851516, 청소 및 업무보조 자원봉사자 모집합니다,의료법인 해올의료재단 힐마루요양병원,대한민국 부산광역시 해운대구 중동 달맞이길117번나길 174,2019-07-15 2019-12-31
14,부산광역시 해운대구,35.179661,129.1274884, 안전한 우리마을 만들기[그린아이] 봉사자 모집,해운대종합사회복지관,대한민국 부산광역시 해운대구 재송동 재반로12번길 16,2019-07-08 2019-11-15
0,부산광역시 해운대구,35.2294669,129.1623543, 생신잔치 업무보조 자원봉사자를 모집합니다,반석종합사회복지관,대한민국 부산광역시 해운대구 반송2동 880,2019-07-15 2019-12-16
1,부산광역시 해운대구,35.179661,129.1274884, 보드게임작은도서관 보드랑 봉사자 모집,해운대종합사회복지관,대한민국 부산광역시 해운대구 재송동 재반로12번길 16,2019-07-01 2019-12-31
2,부산광역시 해운대구,35.1832232,129.2029907, 어르신 케어및 프로그램보조,(주)양지복지센터,대한민국 부산광역시 해운대구 송정동,2019-06-25 2019-12-31
3,부산광역시 해운대구,35.1688633,129.177799, 살루스실버케어 센터에서 놀이활동 봉사자를 모집합니다,살루스실버케어센터,대한민국 부산광역시 해운대구 좌동 1481-1,2019-06-21 2019-12-31
4,부산광역시 해운대구,35.1798451,129.1277248, 관내 환경정리(프로그램실 매트청소 등),어진샘노인종합복지관,대한민국 부산광역시 해운대구 재송1동 100,2019-06-20 2019-12-31
5,부산광역시 해운대구,35.1798451,129.1277248, 독거노인 한글교실,어진샘노인종합복지관,대한민국 부산광역시 해운대구 재송1동 100,2019-06-20 2019-12-31
6,부산광역시 해운대구,35.2057746,129.1263583, 행복을 볶는 아이들(행볶아) 자원봉사자 모집,영진종합사회복지관,대한민국 부산광역시 해운대구 반여동 1247,2019-06-21 2019-11-30
7,부산광역시 해운대구,35.1613686,129.1558441, 해운대부민병원 자원봉사자 모집,해운대부민병원,대한민국 부산광역시 해운대구 우1동 해운대로 584,2019-06-13 2019-12-31
8,부산광역시 해운대구,35.20059820000001,129.1321812, 학습지도 멘토링,해운대구청 해운대구 드림스타트,대한민국 부산광역시 해운대구 반여동 재반로256번길 7-48 2층,2019-06-01 2019-12-31
9,부산광역시 해운대구,35.1666404,129.1574829, <송국클럽하우스> 대학생 자원봉사자를 모집합니다 ,송국클럽하우스,대한민국 부산광역시 해운대구 우1동 397-22,2019-05-02 2019-12-31
10,부산광역시 해운대구,35.1798451,129.1277248, 음악치료프로그램 봉사자 모집,어진샘주간노인복지센터,대한민국 부산광역시 해운대구 재송동 100,2019-05-07 2019-12-31
11,부산광역시 해운대구,,, 시각장애인 달리기교실 외출지원,부산광역시시각장애인복지관,,2019-04-27 2019-11-09
12,부산광역시 해운대구,35.2289047,129.1583929, [파랑새복지관] 생활복지운동 인사캠페인 봉사자 모집,파랑새종합사회복지관,대한민국 부산광역시 해운대구 반송2동 233-4,2019-05-01 2019-12-31
13,부산광역시 해운대구,35.2294669,129.1623543, 이미용서비스 자원봉사자 모집,반석종합사회복지관,대한민국 부산광역시 해운대구 반송2동 880,2019-04-17 2019-12-31
14,부산광역시 해운대구,35.2294669,129.1623543, 독거노인 우울증완화그루터기 진행보조 자원봉사자 모집,반석종합사회복지관,대한민국 부산광역시 해운대구 반송2동 880,2019-04-10 2019-12-18
0,부산광역시 해운대구,35.179661,129.1274884, 안전마을만들기 그린아이 자원봉사자  모집,해운대종합사회복지관,대한민국 부산광역시 해운대구 재송동 재반로12번길 16,2019-04-01 2019-12-31
1,부산광역시 해운대구,35.179661,129.1274884, 경로식당 중식보조 봉사자 모집,해운대종합사회복지관,대한민국 부산광역시 해운대구 재송동 재반로12번길 16,2019-03-27 2019-12-31
2,부산광역시 해운대구,35.1923619,129.1273981, [대한적십자사 해운대청소년수련관] 학습멘토링 사무업무 자원봉사자 모집,해운대청소년수련관,대한민국 부산광역시 해운대구 재송동 재반로 151-20,2019-03-07 2019-12-31
3,부산광역시 해운대구,35.1613359,129.1543014, 년 해운대구청소년지원센터 상반기 꿈드림 멘토단 모집,해운대구청소년상담복지센터,대한민국 부산광역시 해운대구 우동,2019-03-07 2019-12-31
4,부산광역시 해운대구,35.2263817,129.1469173, 어르신 이미용 자원봉사자 모집,반송종합사회복지관,대한민국 부산광역시 해운대구 반송1동 아랫반송로1번길 15,2019-03-05 2019-12-31
5,부산광역시 해운대구,35.2294669,129.1623543, 생신잔치 업무보조,반석종합사회복지관,대한민국 부산광역시 해운대구 반송2동 880,2019-03-18 2019-12-16
6,부산광역시 해운대구,35.1625547,129.1642391, 해운대구건강가정지원센터대학생봉사단 모집,해운대구건강가정지원센터,대한민국 부산광역시 해운대구 중동 중동1로37번길 20 4층,2019-02-20 2019-12-31
7,부산광역시 해운대구,35.2294669,129.1623543, 거동 불편한어르신 이미용자원봉사자 모집,반석종합사회복지관,대한민국 부산광역시 해운대구 반송2동 880,2019-03-22 2019-12-27
8,부산광역시 해운대구,35.18653990000001,129.1260441, 아동학습지도및 프로그램 보조,하늘가람지역아동센터,대한민국 부산광역시 해운대구 재송동 재반로84번길 13 2층,2019-02-01 2019-12-31
9,부산광역시 해운대구,35.1625547,129.1642391, 해운대구건강가정지원센터 해운대 대학생 봉사단 모집,해운대구건강가정지원센터,대한민국 부산광역시 해운대구 중동 중동1로37번길 20 4층,2019-03-09 2019-12-31
10,부산광역시 해운대구,35.2209248,129.1189533, 프로그램실 업무 보조,부산해운대구육아종합지원센터,대한민국 부산광역시 석대동 반송로513번길 66-11,2019-02-23 2019-12-28
11,부산광역시 해운대구,35.2325776,129.1592156, [운봉장애인주간보호센터] 프로그램 보조 자원봉사자 모집,운봉종합사회복지관,대한민국 부산광역시 해운대구 반송2동 77,2019-01-08 2019-12-27
12,부산광역시 해운대구,35.2294669,129.1623543, 어르신 듣기 및 말하기 연습 자원봉사자 모집,반석종합사회복지관,대한민국 부산광역시 해운대구 반송2동 880,2019-03-12 2019-12-31
13,부산광역시 해운대구,35.2294669,129.1623543, 년 홈닥터 서비스 봉사단 모집,반석종합사회복지관,대한민국 부산광역시 해운대구 반송2동 880,2019-01-01 2019-10-31
