,지역,시군구,제목,모집기관,봉사기간
0,서울특별시,광진구,관내 전봇대 미관 개선,중곡3동 주민센터,2019-08-20 ~ 2019-08-21
1,서울특별시,광진구,자원봉사 기본소양교육,광진구청,2019-08-22 ~ 2019-08-22
2,서울특별시,광진구,"[ 자양4파출소 캠페인 ""광탄소년단""을 함께 해줄 청소년 봉사자를 모집합니다 ]",자양4파출소,2019-08-21 ~ 2019-08-23
3,서울특별시,광진구,2019년 서울형 유급병가지원 알리기 봉사자를 모집합니다.,서울특별시,2019-09-02 ~ 2019-09-06
4,서울특별시,광진구,구3캠프 수세미 뜨기,구의3동캠프,2019-08-07 ~ 2019-08-28
5,서울특별시,광진구,제100회 전국체전 및 제39회 전국장애인체전 시민서포터즈 자원봉사단 모집,서울특별시 광진구,2019-08-01 ~ 2019-10-19
6,서울특별시,광진구,푸른꿈상상놀이터 내 어린이 안전 보호 활동,재단법인육영재단,2019-08-01 ~ 2019-08-30
7,서울특별시,광진구,2019년 제3회 광진교 페스티벌 봉사자 모집,서울특별시 광진구,2019-08-31 ~ 2019-08-31
8,서울특별시,광진구,2019년 제3회 광진교 페스티벌 봉사자 모집,서울특별시 광진구,2019-08-31 ~ 2019-08-31
9,서울특별시,광진구,광진구육아종합지원센터 각 놀이실 정리정돈 및 환경미화 도우미,서울 광진구 육아종합지원센터,2019-09-02 ~ 2019-09-30
0,서울특별시,광진구,서울어린이대공원 이용시민 계도 보조_여름,서울어린이대공원,2019-06-01 ~ 2019-08-31
1,서울특별시,광진구,프로그램 보조 및 식사수발,광진섬김주간보호센터,2019-07-01 ~ 2019-08-31
2,서울특별시,광진구,프로그램 보조 및 말벗,광진섬김주간보호센터,2019-07-01 ~ 2019-08-31
3,서울특별시,광진구,재능나눔공연,광진섬김주간보호센터,2019-08-01 ~ 2019-08-31
4,서울특별시,광진구,네일아트,광진섬김주간보호센터,2019-07-01 ~ 2019-08-31
5,서울특별시,광진구,캠핑 자원봉사자 모집,자양종합사회복지관,2019-07-12 ~ 2019-08-31
6,서울특별시,광진구,정보화 교육나눔 프로그램 - 세대공감 배움터,광진노인종합복지관,2019-09-10 ~ 2019-10-25
7,서울특별시,광진구,열린옷장 의류 정리 및 대여자 응대,열린옷장,2019-08-01 ~ 2019-08-31
8,서울특별시,광진구,사)한국청소년지도위원회 오케스트라 단원 모집,(사)한국청소년지도위원회,2019-10-19 ~ 2019-10-19
9,서울특별시,광진구,2019 서울몽골가족나담 행사보조,사)몽골울란바타르 문화진흥원,2019-09-07 ~ 2019-09-08
0,서울특별시,광진구,푸른꿈탐험대오케스트라수업 지원 협조,재단법인육영재단,2019-08-22 ~ 2019-09-05
1,서울특별시,광진구,건국대학교병원 자원봉사자 모집,건국대학교병원(사회사업팀),2019-06-17 ~ 2019-09-16
2,서울특별시,광진구,중곡1동 약초마을 축제 행사보조 봉사자 모집,서울특별시 광진구,2019-09-20 ~ 2019-09-20
3,서울특별시,광진구,초등학생 학습지도 봉사,푸른꿈지역아동센터,2019-06-20 ~ 2019-09-20
4,서울특별시,광진구,초등학생 학습지도 및 동아리활동 보조 봉사,푸른꿈지역아동센터,2019-06-26 ~ 2019-09-26
5,서울특별시,광진구,중증장애인 작업활동 지원,정립장애인보호작업장,2019-08-01 ~ 2019-09-30
6,서울특별시,광진구,"뚝섬 아름다운나눔장터 8,9월 자원활동가 모집",아름다운가게(광진구),2019-08-24 ~ 2019-09-29
7,서울특별시,광진구,능동로 문화가 있는 '광진버스킹 거리' 조성 청춘마이크 공연 봉사자 모집,서울특별시 광진구,2019-09-28 ~ 2019-09-28
8,서울특별시,광진구,어르신 말벗 서비스,워커힐실버타운,2019-07-01 ~ 2019-09-30
9,서울특별시,광진구,어르신 손발톱관리,워커힐실버타운,2019-07-01 ~ 2019-09-30
0,서울특별시,광진구,발달장애인 레크리에이션활동,사단법인 희망벨,2019-08-05 ~ 2019-10-31
1,서울특별시,광진구,재능나눔공연,광진섬김주간보호센터,2019-09-01 ~ 2019-09-30
2,서울특별시,광진구,광진노인종합복지관 행사 진행 보조 자원봉사자 모집,광진노인종합복지관,2019-10-02 ~ 2019-10-02
3,서울특별시,광진구,광진노인종합복지관 경로식당 자원봉사자 모집,광진노인종합복지관,2019-08-05 ~ 2019-10-31
4,서울특별시,광진구,프로그램 보조 및 식사수발,광진섬김주간보호센터,2019-09-01 ~ 2019-10-31
5,서울특별시,광진구,프로그램 보조 및 말벗,광진섬김주간보호센터,2019-09-01 ~ 2019-10-31
6,서울특별시,광진구,밑반찬 조리 주부 자원봉사자 모집,자양종합사회복지관,2019-08-26 ~ 2019-11-25
7,서울특별시,광진구,[매주목요일] 홍대입구역 열린사진관 봉사활동,열린옷장,2019-09-01 ~ 2019-11-30
