,지역,시군구,제목,모집기관,봉사기간
0,충청북도,청주시,공원의 친구가 되어주세요~,(사)충북생명의숲,2019-08-21 ~ 2019-08-21
1,충청북도,청주시,목령종합사회복지관 아동인성교육 프로그램 업무 보조,목령종합사회복지관,2019-08-19 ~ 2019-08-22
2,충청북도,청주시,LNG발전소 건설 반대 여론조사 실시,청주충북환경운동연합,2019-08-25 ~ 2019-08-26
3,충청북도,청주시,"제9회 충북수학축제 체험부스 운영 자료 제작, 설치 및 정리 자원봉사",충청북도자연과학교육원,2019-08-22 ~ 2019-08-22
4,충청북도,청주시,행복교복 재고 파악 및 정리,청주서원노인복지관,2019-08-22 ~ 2019-08-23
5,충청북도,청주시,생활편의지원,에버그린사회복지센터,2019-05-23 ~ 2019-08-22
6,충청북도,청주시,2019년 청소년 합창단 숲속음악캠프 운영지원 자원봉사,혜원장애인종합복지관,2019-08-26 ~ 2019-08-27
7,충청북도,청주시,"""[기록문화 가치발굴] 기록장수 "" 행사보조 및 퍼포먼스",청년나침반,2019-09-03 ~ 2019-09-06
8,충청북도,청주시,구룡산공원 환경정화 활동,흥사단충북지부,2019-08-24 ~ 2019-08-24
9,충청북도,청주시,"청주복지재단에 전달할 냅킨 손잡이에코백 제작과 포장, 나눔봉사교육 및 주변청소봉사",오픈더퓨처 청주지부,2019-08-24 ~ 2019-08-24
0,충청북도,청주시,"청주복지재단에 전달할 냅킨 손잡이에코백 제작과 포장, 나눔봉사교육 및 주변청소봉사",오픈더퓨처 청주지부,2019-08-25 ~ 2019-08-25
1,충청북도,청주시,지역아동센터 아동 방학중 학습지도,동산지역아동센터(오창),2019-08-05 ~ 2019-08-30
2,충청북도,청주시,청주금빛도서관 개관식 관련 자원봉사,청주금빛도서관,2019-08-28 ~ 2019-08-28
3,충청북도,청주시,어린이박물관 8월 자원봉사,국립청주박물관,2019-08-01 ~ 2019-08-30
4,충청북도,청주시,청주시일시청소년쉼터 거리 아웃리치 활동 및 홍보 활동,청주시일시청소년쉼터(이동형),2019-08-01 ~ 2019-08-31
5,충청북도,청주시,국립현대미술관 청주 수장고 및 전시 작품관리 자원봉사,국립현대미술관 청주,2019-08-01 ~ 2019-08-31
6,충청북도,청주시,국립현대미술관 청주 수장고 및 전시 작품관리 자원봉사,국립현대미술관 청주,2019-08-01 ~ 2019-08-31
7,충청북도,청주시,청주YMCA 한글교실 청년 자원봉사,청주YMCA,2019-07-25 ~ 2019-08-29
8,충청북도,청주시,한국신장장애인협회 업무지원,한국신장장애인충북협회,2019-06-03 ~ 2019-08-30
9,충청북도,청주시,희망일굼터 장애인 작업 보조,희망일굼터,2019-06-03 ~ 2019-08-30
0,충청북도,청주시,큰나무요양병원 안마 및 마사지,제이원의료재단큰나무요양병원,2019-06-10 ~ 2019-08-30
1,충청북도,청주시,청원보건소 치매안심센터 '쉼터' 활동 도움,청주시청원보건소,2019-07-01 ~ 2019-08-30
2,충청북도,청주시,"편의지원서비스, 재능기부 등",하람의료재단청주탑요양병원,2019-07-03 ~ 2019-08-31
3,충청북도,청주시,오창호수도서관 자료실 도서정리,청주오창호수도서관,2019-08-01 ~ 2019-08-31
4,충청북도,청주시,청주가경노인복지관 2학기 프로그램 접수관련 업무지원,청주가경노인복지관,2019-08-26 ~ 2019-08-30
5,충청북도,청주시,청주종합사회복지관 방과 후 교실 프로그램 진행,청주종합사회복지관,2019-08-19 ~ 2019-11-19
6,충청북도,청주시,청주시상당청소년문화의집 평일 봉사활동,청주시상당청소년문화의집,2019-06-01 ~ 2019-08-31
7,충청북도,청주시,청주시장난감대여센터  장난감 대여 및 소독,청주시육아종합지원센터,2019-06-10 ~ 2019-08-31
8,충청북도,청주시,"어르신과 ""바둑"" 재능봉사",박종림너싱홈요양원(1),2019-06-01 ~ 2019-08-31
9,충청북도,청주시,"초중등생 학습멘토링, 놀이지도",좋은지역아동센터,2019-06-01 ~ 2019-08-31
0,충청북도,청주시,작은도서관 자원봉사,은하수작은도서관,2019-07-01 ~ 2019-09-30
1,충청북도,청주시,이미용 청결지도,하람의료재단청주탑요양병원,2019-07-03 ~ 2019-08-31
2,충청북도,청주시,생활편의지원,박종림너싱홈요양원(2),2019-07-01 ~ 2019-08-31
3,충청북도,청주시,생신잔치 및 문화공연,박종림너싱홈요양원(2),2019-07-01 ~ 2019-08-31
4,충청북도,청주시,이미용청결관리,박종림너싱홈요양원(2),2019-07-01 ~ 2019-08-31
5,충청북도,청주시,"두꺼비생태공원 청소 및 안내, 도서관정리",(사)두꺼비친구들,2019-08-01 ~ 2019-08-31
6,충청북도,청주시,장애인 활동보조 및 일손돕기 등 업무지원,사단법인 충북중증장애인복지협회,2019-07-21 ~ 2019-08-31
7,충청북도,청주시,청주시 반려동물보호센터 내 봉사,청주시반려동물보호센터,2019-08-01 ~ 2019-08-31
8,충청북도,청주시,생활편의지원 활동보조 및 청결관리,박종림너싱홈요양원(1),2019-08-01 ~ 2019-08-31
9,충청북도,청주시,이. 미용,박종림너싱홈요양원(1),2019-08-01 ~ 2019-08-31
0,충청북도,청주시,지역사회 연계 문화공연,박종림너싱홈요양원(1),2019-08-01 ~ 2019-08-31
1,충청북도,청주시,도서관업무지원,청주오창도서관,2019-08-01 ~ 2019-08-31
2,충청북도,청주시,2019년 취학 전 학교적응 프로그램,혜원장애인종합복지관,2019-08-21 ~ 2019-11-21
3,충청북도,청주시,청주YMCA한국어학당한글강사,청주YMCA,2019-09-07 ~ 2019-11-30
4,충청북도,청주시,흥덕구청 인근지역 환경정화활동,청주시자원봉사센터,2019-09-07 ~ 2019-09-07
5,충청북도,청주시,율량동 일원 환경정화활동,청주시자원봉사센터,2019-09-07 ~ 2019-09-07
6,충청북도,청주시,용암동 망골공원 일원 환경정화활동,청주시자원봉사센터,2019-09-07 ~ 2019-09-07
7,충청북도,청주시,구룡산 환경정화활동,청주시자원봉사센터,2019-09-07 ~ 2019-09-07
8,충청북도,청주시,명절 음식만들기 활동,우암소규모노인종합센터,2019-09-10 ~ 2019-09-10
9,충청북도,청주시,아프리카 신발 보내기 세탁.정리 봉사활동,사단법인 충북국제협력단,2019-06-08 ~ 2019-09-07
0,충청북도,청주시,"목령종합사회복지관 다문화 ""연꽃사랑방"" 통번역 자원봉사",목령종합사회복지관,2019-07-16 ~ 2019-09-16
1,충청북도,청주시,목령종합사회복지관 아동학습지도 멘토링 봉사,목령종합사회복지관,2019-06-12 ~ 2019-09-12
2,충청북도,청주시,센터 청소 및 지도 학습,다락지역아동센터,2019-06-14 ~ 2019-09-13
3,충청북도,청주시,"요양원 청결 봉사 및 어르신 이동,말벗 도움봉사,급식 도움",서청주새마을금고요양원,2019-06-16 ~ 2019-09-16
4,충청북도,청주시,[오송바이오꿈나무축제]행사보조 및 부스운영보조,오송종합사회복지관,2019-09-21 ~ 2019-09-21
5,충청북도,청주시,돌봄교실지원,(주)누리봄,2019-06-19 ~ 2019-09-18
6,충청북도,청주시,2019 해피아이축제 행사지원,어린이재단 청주사회복지관,2019-09-21 ~ 2019-09-21
7,충청북도,청주시,도래샘 작은 도서관 명예사서  평일 봉사활동,도래샘작은도서관,2019-07-18 ~ 2019-09-18
8,충청북도,청주시,방과 후 학습지도,꿈키움교육공동체,2019-09-02 ~ 2019-09-27
9,충청북도,청주시,초등학생 학습지도,대성지역아동센터,2019-08-27 ~ 2019-11-26
0,충청북도,청주시,시설 내외부 청결지원,참편한노인요양공동생활가정,2019-06-22 ~ 2019-09-21
1,충청북도,청주시,2019 대청호미술관 전시지원 공모선정전[점유] 전시장 지킴이 봉사자 모집,청주시립대청호미술관(청주시립미술관 분관),2019-07-06 ~ 2019-09-30
2,충청북도,청주시,한국도박문제관리센터 충북센터 캠페인 보조,한국도박문제관리센터 충북센터,2019-09-17 ~ 2019-09-25
3,충청북도,청주시,행정지원 및 환경정화,사)대한노인회 청주시 흥덕청원구지회,2019-07-01 ~ 2019-09-30
4,충청북도,청주시,어린이박물관 9월 자원봉사,국립청주박물관,2019-09-03 ~ 2019-09-27
5,충청북도,청주시,어린이박물관 9월 자원봉사,국립청주박물관,2019-09-03 ~ 2019-09-27
6,충청북도,청주시,흥덕보건소 치매안심센터 인지재활프로그램 운영 보조,청주시흥덕보건소,2019-07-01 ~ 2019-09-27
7,충청북도,청주시,어린이박물관 9월 자원봉사,국립청주박물관,2019-09-01 ~ 2019-09-29
8,충청북도,청주시,어린이박물관 9월 자원봉사,국립청주박물관,2019-09-01 ~ 2019-09-29
9,충청북도,청주시,청주YMCA 역사탐방프로그램,청주YMCA,2019-08-24 ~ 2019-10-12
0,충청북도,청주시,청주오송도서관 도서정리 자원봉사,청주오송도서관,2019-07-01 ~ 2019-09-30
1,충청북도,청주시,청주오송도서관 도서정리 자원봉사,청주오송도서관,2019-07-01 ~ 2019-09-30
2,충청북도,청주시,재능기부를 통한 프로그램,우암소규모노인종합센터,2019-07-01 ~ 2019-09-30
3,충청북도,청주시,초등부 방과후 학습지도,오창에바다지역아동센터,2019-07-01 ~ 2019-09-30
4,충청북도,청주시,청주흥덕도서관 자료실 도서정리 자원봉사,청주흥덕도서관,2019-07-01 ~ 2019-09-30
5,충청북도,청주시,청주흥덕도서관 자료실 도서정리 자원봉사,청주흥덕도서관,2019-07-01 ~ 2019-09-30
6,충청북도,청주시,상당구청 내 CAFE 봉사,청주시신장장애인주간보호센터,2019-07-01 ~ 2019-09-30
7,충청북도,청주시,이미용 봉사,서청주새마을금고요양원,2019-07-01 ~ 2019-09-30
8,충청북도,청주시,이미용 봉사,서청주새마을금고요양원,2019-07-01 ~ 2019-09-30
9,충청북도,청주시,장애인 론볼 체육활동보조,청주시장애인론볼연맹,2019-07-01 ~ 2019-09-30
0,충청북도,청주시,산새노인요양원 어르신 활동보조.,산새노인전문요양원(청주),2019-07-01 ~ 2019-09-30
1,충청북도,청주시,산새노인요양원 어르신 체육활동보조,산새노인전문요양원(청주),2019-07-01 ~ 2019-09-30
2,충청북도,청주시,산새노인요양원 어르신 미용 봉사.,산새노인전문요양원(청주),2019-07-01 ~ 2019-09-30
3,충청북도,청주시,"건강검진 문진표 작성 안내도우미,검진안내도우미",한국건강관리협회충북세종지부,2019-07-01 ~ 2019-09-30
4,충청북도,청주시,자원봉사 교육 및 나눔,청주시자원봉사센터,2019-07-01 ~ 2019-09-30
5,충청북도,청주시,나드리 산책활동 및시설 전체 환경업무 보조,우리행복요양원,2019-07-01 ~ 2019-09-30
6,충청북도,청주시,어르신 위문 공연활동,우리행복요양원,2019-07-01 ~ 2019-09-30
7,충청북도,청주시,행정사무업무 보조 및 전체 시설 환경정리 업무관련 봉사,우리행복요양원,2019-07-01 ~ 2019-09-30
8,충청북도,청주시,농어촌 일손돕기 및 시설 전체 환경정리,우리행복요양원,2019-07-01 ~ 2019-09-30
9,충청북도,청주시,미용 및 목욕봉사,우리행복요양원,2019-07-01 ~ 2019-09-30
0,충청북도,청주시,어르신 케어 및 일상도움 및 시설 환경정리,우리행복요양원,2019-07-01 ~ 2019-09-30
1,충청북도,청주시,여가 프로그램 및 치매 프로그램 진행보조,우리행복요양원,2019-07-01 ~ 2019-09-30
2,충청북도,청주시,경로식당 조리보조 및 배식봉사,현양노인복지센터,2019-07-01 ~ 2019-09-30
3,충청북도,청주시,"중등아동영어,수학등 교과목 지도",오송지역아동센터,2019-07-01 ~ 2019-09-30
4,충청북도,청주시,"어르신 말벗, 기관 청소, 식사보조",행복한요양원,2019-07-01 ~ 2019-09-30
5,충청북도,청주시,생활편의지원,드림의집노인요양공동생활가정,2019-07-01 ~ 2019-09-30
6,충청북도,청주시,시설물관리,성보나의집,2019-07-01 ~ 2019-09-30
7,충청북도,청주시,학습지도교육,희망지역아동센터,2019-07-01 ~ 2019-09-30
8,충청북도,청주시,일상생활보조 봉사활동,초정약수요양원,2019-07-01 ~ 2019-09-30
9,충청북도,청주시,이미용 봉사,대성노인요양원,2019-07-01 ~ 2019-09-30
0,충청북도,청주시,어르신 의문공연 자원봉사,대성노인요양원,2019-07-01 ~ 2019-09-30
1,충청북도,청주시,시설 내 자원봉사,대성노인요양원,2019-07-01 ~ 2019-09-30
2,충청북도,청주시,"학습지도 및 프로그램활동참여. 환경정리, 기타활동도우미",다솜지역아동센터,2019-07-01 ~ 2019-09-30
3,충청북도,청주시,댄스 및 연극 지도,사랑나눔지역아동센터,2019-07-05 ~ 2019-10-04
4,충청북도,청주시,W-ink캠페인- 플래시몹 참여 및 거리캠페인,청주시자원봉사센터,2019-10-19 ~ 2019-10-19
5,충청북도,청주시,청주YMCA 역사프로그램 활동봉사,청주YMCA,2019-08-24 ~ 2019-10-12
6,충청북도,청주시,이미용 봉사활동,청주늘푸른요양원,2019-07-17 ~ 2019-10-16
