,지역,시군구,제목,모집기관,봉사기간
0,부산광역시,강서구,"「제9회 TPO 총회 」국제행사 보조 자원봉사자를 모집합니다. ★이메일 접수 신청, 아래사항 참고 후 신청바람★",부산광역시,2019-09-24 ~ 2019-09-24
1,부산광역시,강서구,이그나이트 V-Korea X 부산 행사지원 대학생 자원봉사자 모집,부산광역시,2019-08-29 ~ 2019-08-29
2,부산광역시,강서구,고독사 예방을 위한 찬찬찬 밑반찬지원사업,강서구종합사회복지관,2019-09-05 ~ 2019-12-04
3,부산광역시,강서구,지사천 및 지사동 일대,녹산동지사민원센터 자원봉사캠프,2019-09-01 ~ 2019-09-01
4,부산광역시,강서구,취약계층 아동 멘토링,부산광역시 강서구 드림스타트,2019-06-15 ~ 2019-09-14
5,부산광역시,강서구,토요스포츠 장애학생 배드민턴 지도 보조,부산한솔학교,2019-07-01 ~ 2019-09-30
6,부산광역시,강서구,"시설환경정리 및 어르신이동보조, 말벗",을숙도노인요양원,2019-07-01 ~ 2019-09-30
7,부산광역시,강서구,"시설환경정리 및 어르신이동보조, 말벗",을숙도노인요양원,2019-07-01 ~ 2019-09-30
8,부산광역시,강서구,위문공연,을숙도노인요양원,2019-07-01 ~ 2019-09-30
9,부산광역시,강서구,도시락 배달 봉사자 모집,강서구종합사회복지관,2019-07-25 ~ 2019-10-23
0,부산광역시,강서구,청소년 자원순환 예술학교,가치예술운동,2019-08-10 ~ 2019-10-26
