,지역,시군구,기관,주소
0,대구광역시,수성구,고산도서관,대구광역시 수성구  달구벌대로650길 6 고산도서관
1,대구광역시,수성구,대구광역시노인종합복지관,대구광역시 수성구 청수로35길 47
2,대구광역시,수성구,대구구치소,대구광역시 수성구  달구벌대로541길 36 대구구치소
3,대구광역시,수성구,대구미술관,대구광역시 수성구 미술관로 40
4,대구광역시,수성구,대구수성경찰서,대구광역시 수성구  달구벌대로 2460 대구수성경찰서
5,대구광역시,수성구,대구수성시니어클럽,대구광역시 수성구 무열로 167
6,대구광역시,수성구,대한장애인배구협회,대구광역시 수성구 유니버시아드로 180 대한장애인배구협회
7,대구광역시,수성구,범어도서관,대구광역시 수성구 달구벌대로 2451
8,대구광역시,수성구,수성구립 용학도서관,대구광역시 수성구 지범로41길 36
9,대구광역시,수성구,수성구청소년상담복지센터,대구광역시 수성구 달구벌대로 2451 범어동 5층 수성구 청소년상담복지센터
0,대구광역시,수성구,국립대구박물관,대구광역시 수성구 청호로 321
1,대구광역시,수성구,대구수성구청소년수련관,대구광역시 수성구 청수로45길 100
2,대구광역시,수성구,대구시지노인병원 재가노인지원센터,대구광역시 수성구 달구벌대로647길 7 (올리비카운티 A동 203호 (2층))
3,대구광역시,수성구,대구지방검찰청,대구광역시 수성구 동대구로 364 대구지방검찰청
4,대구광역시,수성구,대구지방경찰청,대구광역시 수성구 무학로 227 대구지방경찰청
5,대구광역시,수성구,선화어린이집,대구광역시 수성구 노변공원로 49-1 선화 어린이집
6,대구광역시,수성구,수성구꿈드림(학교밖청소년지원센터),대구광역시 수성구  달구벌대로 2451 범어도서관 5층
7,대구광역시,수성구,수성구정신보건센터,대구광역시 수성구 수성로 228 335-2  중동
8,대구광역시,수성구,수성구청소년수련원,대구광역시 수성구  진밭길 409 범물동 수성구청소년수련원
9,대구광역시,수성구,재)사랑의장기기증운동본부 대구경북지부,대구광역시 수성구 범어로20길 119 3층(소울빌딩)
0,대구광역시,수성구,(사)대구경북흥사단,대구광역시 수성구 동원로1길 5 (범어2동 222-8) 1층 대구경북흥사단
1,대구광역시,수성구,(사)학교폭력피해자가족협의회대구지부,대구광역시 수성구 무학로27길 50
2,대구광역시,수성구,늘사랑청소년센터,대구광역시 수성구 국채보상로 906
3,대구광역시,수성구,대경마라톤연합회,대구광역시 수성구 달구벌대로 3140
4,대구광역시,수성구,대구스마일센터,대구광역시 수성구 만촌로 148 대구스마일센터
5,대구광역시,수성구,대구환경운동연합,대구광역시 수성구 명덕로 411 광덕빌딩 8층
6,대구광역시,수성구,범물실버복지센터,대구광역시 수성구 범안로 99 범물실버복지센터
7,대구광역시,수성구,범물장애인주간보호센터,대구광역시 수성구 범안로16길 41
8,대구광역시,수성구,청소년꿈랩,대구광역시 수성구 달구벌대로 3087 2층 청소년꿈랩
9,대구광역시,수성구,한국장애경제인협회대구경북지부,대구광역시 수성구 국채보상로192길 20
0,대구광역시,수성구,대구시민프로축구단,대구광역시 수성구 유니버시아드로 180 대구스타디움
1,대구광역시,수성구,대구시수성구학교밖청소년지원센터,대구광역시 수성구 달구벌대로 2451 5층
2,대구광역시,수성구,사)한국장애인녹색재단대구재단수성지회,대구광역시 수성구 만촌로 118 국술원 내
3,대구광역시,수성구,수성구건강가정·다문화가족지원센터,대구광역시 수성구  들안로16길 78
4,대구광역시,수성구,수성구장애청소년자립지원센터,대구광역시 수성구 수성로58길 29
5,대구광역시,수성구,아름다운가게수성점,대구광역시 수성구  청솔로 78-1 1층 아름다운가게수성점
6,대구광역시,수성구,지산영어도서관,대구광역시 수성구 지범로21길 3 지산보성맨션상가 2층 201호
7,대구광역시,수성구,청소년교육상담센터,대구광역시 수성구 달구벌대로469길 8 201호
8,대구광역시,수성구,청인재가노인복지센터,대구광역시 수성구 명덕로 384 3층 사회복지법인 청인재단
9,대구광역시,수성구,한국마약퇴치운동본부대구지부,대구광역시 수성구 희망로 175
0,대구광역시,수성구,고산노인복지관,대구광역시 수성구 욱수천로 99 고산노인복지관
1,대구광역시,수성구,대구장애인종합복지관,대구광역시 수성구 파동로51길 26-17
2,대구광역시,수성구,대성보육원,대구광역시 수성구 들안로16길 22
3,대구광역시,수성구,룸비니동산,대구광역시 수성구 달구벌대로527길 13-12
