,지역,시군구,제목,모집기관,봉사기간
4,전라남도,신안군,삼호어린이집 자원봉사자 모집합니다,삼호어린이집,2019-08-01 ~ 2019-08-30
5,전라남도,신안군,교육자료 제작에 참여할 자원봉사자를 모집합니다.,영암군수화통역센터,2019-07-24 ~ 2019-08-31
6,전라남도,신안군,어린이집 영유아 돌보기,청산 어린이집,2019-08-05 ~ 2019-08-30
7,전라남도,신안군,삼호읍 환경정화활동,삼호읍사무소,2019-08-12 ~ 2019-08-30
8,전라남도,신안군,청명실버타운 입소 어르신 이미용 서비스,청명실버타운,2019-08-12 ~ 2019-08-30
9,전라남도,신안군,성인 문해교육,(사)전국야학협의회여수지부 상록배움터,2019-08-14 ~ 2019-11-14
0,전라남도,신안군,순천시육아종합지원센터 자원봉사,육아종합지원센터,2019-06-01 ~ 2019-08-31
1,전라남도,신안군,순천시육아종합지원센터 자원봉사,육아종합지원센터,2019-06-01 ~ 2019-08-31
2,전라남도,신안군,여성지적장애인과 함께 사회적응 훈련,아람그룹홈,2019-06-03 ~ 2019-09-02
3,전라남도,신안군,섬진강어류생태관 체험프로그램 활동 보조 및 환경 정비 보조,섬진강어류생태관,2019-06-01 ~ 2019-08-31
4,전라남도,신안군,종합자료실 정리정돈,전라남도고흥평생교육관,2019-06-01 ~ 2019-08-31
5,전라남도,신안군,종합자료실 정리정돈,전라남도고흥평생교육관,2019-06-01 ~ 2019-08-31
6,전라남도,신안군,1년 365일 우리동네 가족봉사,전라남도 여수시,2019-06-03 ~ 2019-08-31
7,전라남도,신안군,수윤미술관 환경미화,행촌문화재단,2019-06-01 ~ 2019-08-31
8,전라남도,신안군,어르신들과의 말벗 및 실내외 청결봉사도움을 도와주실 봉사활동자 모집합니다.,보화노인복지센터,2019-06-01 ~ 2019-08-31
9,전라남도,신안군,누리봄 입양센터 봉사활동,대한동물사랑협회,2019-06-17 ~ 2019-08-31
0,전라남도,신안군,보육활동도우미,아이사랑어린이집,2019-07-01 ~ 2019-08-31
1,전라남도,신안군,순천시립삼산도서관 여름방학 중고등학생 자원봉사활동,순천삼산도서관,2019-07-15 ~ 2019-08-31
2,전라남도,신안군,순천시립삼산도서관 여름방학 중고등학생 자원봉사활동,순천삼산도서관,2019-07-15 ~ 2019-08-31
3,전라남도,신안군,순천시립신대도서관 청소년 자원봉사활동,순천시립신대도서관,2019-07-22 ~ 2019-08-31
4,전라남도,신안군,순천시립신대도서관 청소년 자원봉사활동,순천시립신대도서관,2019-07-22 ~ 2019-08-31
