,지역,시군구,기관,주소
0,충청남도,부여군,(재)백제고도문화재단,충청남도 부여군 부여읍 가탑로 75 굿뜨래웰빙마을
1,충청남도,부여군,남면사무소,충청남도 부여군 남면 남성로 426 .
2,충청남도,부여군,민원봉사과,충청남도 부여군 부여읍 사비로 33 .
3,충청남도,부여군,부여경찰서,충청남도 부여군 부여읍 성말로 4 .
4,충청남도,부여군,부여군상권활성화재단,충청남도 부여군 부여읍 사비로 109 2층
5,충청남도,부여군,석성면거점센터,충청남도 부여군 석성면 증산로 61-1 석성면사무소내
6,충청남도,부여군,신동엽문학관,충청남도 부여군 부여읍 신동엽길 12 신동엽문학관
7,충청남도,부여군,안전총괄과,충청남도 부여군 부여읍 사비로 33 부여군청
8,충청남도,부여군,외산면거점센터,충청남도 부여군 외산면 외산로 111 .
9,충청남도,부여군,임천면거점센터,충청남도 부여군 임천면 성흥로97번길 23 임천면사무소내
0,충청남도,부여군,부여도서관,충청남도 부여군 부여읍 성왕로 259 .
1,충청남도,부여군,세도면사무소,충청남도 부여군 세도면 세도중앙로 8 .
2,충청남도,부여군,옥산면사무소,충청남도 부여군 옥산면 대백제로 336-6 .
3,충청남도,부여군,외산면사무소,충청남도 부여군 외산면 외산로 111 .
4,충청남도,부여군,은산면사무소,충청남도 부여군 은산면 충의로 690 .
5,충청남도,부여군,임천면사무소,충청남도 부여군 임천면 성흥로97번길 23 .
6,충청남도,부여군,장암면사무소,충청남도 부여군 장암면 석동로 15 .
7,충청남도,부여군,초촌면사무소,충청남도 부여군 초촌면 초촌로 15 .
8,충청남도,부여군,충화면사무소,충청남도 부여군 충화면 팔충로 770 .
9,충청남도,부여군,홍산면사무소,충청남도 부여군 홍산면 홍산로 77 .
0,충청남도,부여군,(재)백제문화제추진위원회,충청남도 부여군 규암면 백제문로 386-6 (재)백제문화제추진위원회
1,충청남도,부여군,구룡면사무소,충청남도 부여군 구룡면 태양로 17 .
2,충청남도,부여군,국립부여박물관,충청남도 부여군 부여읍 금성로 5 .
3,충청남도,부여군,규암면사무소,충청남도 부여군 남면 남성로 426 .
4,충청남도,부여군,남면거점센터,충청남도 부여군 남면 남성로 426 남면사무소
5,충청남도,부여군,내산면사무소,충청남도 부여군 내산면 성충로 982 .
6,충청남도,부여군,부여읍사무소,충청남도 부여군 부여읍 사비로 36 .
7,충청남도,부여군,석성면사무소,충청남도 부여군 석성면 증산로 61-1 .
8,충청남도,부여군,세도면거점센터,충청남도 부여군 세도면 세도중앙로 8 .
9,충청남도,부여군,홍산공공도서관,충청남도 부여군 홍산면 홍산로 77-1 .
0,충청남도,부여군,금강문화관,충청남도 부여군 부여읍 북포로 451 금강문화관
1,충청남도,부여군,부여군다문화가족지원센터,충청남도 부여군 부여읍 나성북로 17 .
2,충청남도,부여군,부여군드림스타트,충청남도 부여군 규암면 수북로41번길 8-1 .
3,충청남도,부여군,부여군보건소 정신건강증진센터,충청남도 부여군 부여읍 성왕로 205 부여군 보건소
4,충청남도,부여군,부여군생활체육회,충청남도 부여군 규암면 호수로 82 부여국민체육센터
5,충청남도,부여군,부여군성폭력상담소,충청남도 부여군 부여읍 사비로 32 여성문화회관 1층
6,충청남도,부여군,부여성심원,충청남도 부여군 부여읍 청마로 91 .
7,충청남도,부여군,충남교육청부여교육지원청,충청남도 부여군 부여읍 금성로 69-10 .
8,충청남도,부여군,충청남도백제문화권관리사업소,충청남도 부여군 규암면 백제문로 374 .
9,충청남도,부여군,한국전력공사부여지사,충청남도 부여군 부여읍 성왕로 396 .
0,충청남도,부여군,무량사,충청남도 부여군 외산면 무량로 203 .
1,충청남도,부여군,부여군시설관리공단,충청남도 부여군 충화면 충신로 618 .
2,충청남도,부여군,부여군자원봉사센터,충청남도 부여군 부여읍 사비로 41 부여군민회관 2층
3,충청남도,부여군,부여군청소년방과후아카데미,충청남도 부여군 부여읍 의열로 43 2층 청소년방과후아카데미
4,충청남도,부여군,부여군청소년상담복지센터,충청남도 부여군 부여읍 의열로 43 (부여문화원내) 1층 청소년상담복지센터
5,충청남도,부여군,부여군청소년수련원,충청남도 부여군 충화면 충신로 618 .
6,충청남도,부여군,부여생활사박물관,충청남도 부여군 규암면 백제문로 553 부여생활사박물관
7,충청남도,부여군,부여정원요양원,충청남도 부여군 임천면 성흥로 91 부여정원요양원
8,충청남도,부여군,삼신보육원,충청남도 부여군 석성면 왕릉로 664 .
9,충청남도,부여군,홍산면거점센터,충청남도 부여군 홍산면 홍산로 77 홍산면사무소내
0,충청남도,부여군,대한적십자사부여지구협의회,충청남도 부여군 규암면 자온로 76 .
1,충청남도,부여군,바르게살기운동부여군협의회,충청남도 부여군 부여읍 나성로 77 가정복지회관 2층
2,충청남도,부여군,보훈문학관,충청남도 부여군 은산면 은남로20번길 278-22 .
3,충청남도,부여군,사)한국지체장애인협회충남협회부여군지회,충청남도 부여군 규암면 흥수로 816 .
4,충청남도,부여군,새마을운동부여군지회,충청남도 부여군 부여읍 사비로 41 부여군민회관 1층
5,충청남도,부여군,시각장애인연합회부여군지회,충청남도 부여군 규암면 흥수로 816 .
6,충청남도,부여군,주식회사 백제에서 놀자,충청남도 부여군 부여읍 사비로 60 3층
7,충청남도,부여군,충남부여지역자활센터,충청남도 부여군 규암면 합송서로 128-3 .
8,충청남도,부여군,충남해병대전우회부여지회,충청남도 부여군 부여읍 사비로 60 .
9,충청남도,부여군,희망나눔지역아동센터,충청남도 부여군 부여읍 금성로 25 3층
0,충청남도,부여군,(주)동네형아,충청남도 부여군 석성면 금백로 425 양송이마을 내
1,충청남도,부여군,기쁜요양원,충청남도 부여군 부여읍 삼충로120번길 51 .
2,충청남도,부여군,대한노인회부여군지회,충청남도 부여군 부여읍 나성로 77 가정복지회관 2층
3,충청남도,부여군,문화가있는도서관,충청남도 부여군 규암면 자온로 41 .
4,충청남도,부여군,부여군장애인종합복지관,충청남도 부여군 규암면 흥수로 816 .
5,충청남도,부여군,부여장수요양원,충청남도 부여군 홍산면 조현로43번길 1 .
6,충청남도,부여군,사랑의 빵 나눔 센터,충청남도 부여군 세도면 동수로 168 .
7,충청남도,부여군,예사랑실버웰요양원,충청남도 부여군 임천면 부흥로 248 .
8,충청남도,부여군,한음지역아동센터,충청남도 부여군 규암면 반산로 20-7 .
9,충청남도,부여군,휴드림요양원,충청남도 부여군 외산면 만수로 133 .
0,충청남도,부여군,다사랑병원,충청남도 부여군 장암면 충절로1713번길 16 .
1,충청남도,부여군,동산노인복지센터,충청남도 부여군 규암면 자온로 76 .
2,충청남도,부여군,벧엘노인복지센터,충청남도 부여군 석성면 왕릉로 803 .
3,충청남도,부여군,부여요양병원,충청남도 부여군 부여읍 삼충로 776 .
4,충청남도,부여군,부여청담병원,충청남도 부여군 부여읍 삼충로648번길 41 .
5,충청남도,부여군,부여효요양병원,충청남도 부여군 초촌면 소호로 71 .
6,충청남도,부여군,세도노인재가복지센터,충청남도 부여군 세도면 망개남로 9-17 .
7,충청남도,부여군,오석산요양원,충청남도 부여군 부여읍 청마로 61 .
8,충청남도,부여군,한마음노인복지센터,충청남도 부여군 규암면 흥수로853번길 37-14 .
9,충청남도,부여군,한빛효요양원,충청남도 부여군 부여읍 성왕로 199 한빛효요양원
0,충청남도,부여군,가림요양원,충청남도 부여군 임천면 충절로 698 .
1,충청남도,부여군,강변사랑채노인요양공동생활가정,충청남도 부여군 부여읍 성말로 34-21 .
2,충청남도,부여군,건양부여요양원,충청남도 부여군 부여읍 계백로 190 .
3,충청남도,부여군,궁남주야간보호센터,충청남도 부여군 부여읍 왕중로 55-16 .
4,충청남도,부여군,동행재가노인복지센터,충청남도 부여군 부여읍 독정로 107 .
5,충청남도,부여군,만수노인복지원,충청남도 부여군 외산면 외산로 25-19 .
6,충청남도,부여군,밀알의집,충청남도 부여군 장암면 의자로1235번길 167-26 .
7,충청남도,부여군,베이직요양원,충청남도 부여군 외산면 만수로신근북길 64 베이직요양원
8,충청남도,부여군,부여사랑노인요양원,충청남도 부여군 규암면 진변로 7 .
9,충청남도,부여군,행복한노인요양원,충청남도 부여군 장암면 합곡로 54 .
