,지역,시군구,기관,주소
0,충청남도,청양군,동영중학교,충청남도 청양군 남양면 금천길 70-36
1,충청남도,청양군,장평중학교,충청남도 청양군 장평면 섶적골길 14
2,충청남도,청양군,정산중학교,충청남도 청양군 정산면 정현길 27
3,충청남도,청양군,정산초등학교,충청남도 청양군 정산면 칠갑산로 1863
4,충청남도,청양군,청양119안전센터,충청남도 청양군 청양읍 충절로 1187 청양119안전센터
5,충청남도,청양군,청양군 안전재난과,충청남도 청양군 청양읍 문화예술로 222 청양군청
6,충청남도,청양군,청양군청,충청남도 청양군 청양읍 문화예술로 222 청양군청
7,충청남도,청양군,청양도서관,충청남도 청양군 청양읍 칠갑산로1길 15 청양도서관
8,충청남도,청양군,청양중학교,충청남도 청양군 청양읍 칠갑산로 179 청양중학교
9,충청남도,청양군,화성중학교,충청남도 청양군 화성면 무한로 226-15 화성중학교
0,충청남도,청양군,청양군남양면,충청남도 청양군 남양면 구용길 332
1,충청남도,청양군,청양군목면,충청남도 청양군 목면 안심길 107 목면사무소
2,충청남도,청양군,청양군운곡면,충청남도 청양군 운곡면 청신로 873 운곡면사무소
3,충청남도,청양군,청양군자원봉사센터,충청남도 청양군 청양읍 칠갑산로9길 32 복지타운B동 1층 청양군자원봉사센터
4,충청남도,청양군,청양군장평면,충청남도 청양군 장평면 닭우리고개길 35 장평면사무소
5,충청남도,청양군,청양군정산면,충청남도 청양군 정산면 칠갑산로 1857 정산면사무소
6,충청남도,청양군,청양군청남면,충청남도 청양군 청남면 명덕로 183 청남면사무소
7,충청남도,청양군,청양군화성면,충청남도 청양군 화성면 고산골길 12 화성면사무소
8,충청남도,청양군,청양읍행정복지센터,충청남도 청양군 청양읍 칠갑산로4길 25-7 청양읍행정복지센터
9,충청남도,청양군,청양초등학교,충청남도 청양군 청양읍 칠갑산로9길 29 청양초등학교
0,충청남도,청양군,(사)대한노인회청양군지회,충청남도 청양군 청양읍 칠갑산로2길 4 노인종합복지관 내 4층
1,충청남도,청양군,정산도서관,충청남도 청양군 정산면 역말길 5-5 정산도서관
2,충청남도,청양군,청양경찰서,충청남도 청양군 청양읍 칠갑산로 213 청양경찰서 칠갑지구대
3,충청남도,청양군,청양군노인종합복지관,충청남도 청양군 청양읍 칠갑산로2길 4 청양군노인종합복지관
4,충청남도,청양군,청양군대치면,충청남도 청양군 대치면 칠갑산로 541
5,충청남도,청양군,청양군보건의료원,충청남도 청양군 청양읍 칠갑산로7길 54 청양군보건의료원
6,충청남도,청양군,청양군비봉면,경기도 화성시 비봉면 비봉로71번길 1 비봉면사무소
7,충청남도,청양군,청양유치원,충청남도 청양군 청양읍 칠갑산로1길 11-10 청양유치원
8,충청남도,청양군,충청남도축산기술연구소,충청남도 청양군 정산면 큰백길 117-75 충청남도 축산기술연구소
9,충청남도,청양군,한국전력공사 청양지사,충청남도 청양군 청양읍 중앙로11길 5 한국전력공사 청양지사
0,충청남도,청양군,(사)청양군사회복지협의회,충청남도 청양군 청양읍 칠갑산로9길 32 청양복지타운 B동 3층
1,충청남도,청양군,남양어린이집,충청남도 청양군 남양면 금천길 163-18 남양어린이집
2,충청남도,청양군,사자산마을,충청남도 청양군 운곡면 배미길 29 사자산마을
3,충청남도,청양군,새샘상담연구회,충청남도 청양군 청양읍 칠갑산로9길 32 청양복지타운B동 3층 새샘가족상담센터
4,충청남도,청양군,청양가정폭력상담소,충청남도 청양군 청양읍 칠갑산로7길 42
5,충청남도,청양군,청양군다문화가족지원센터,충청남도 청양군 청양읍 칠갑산로9길 32 청양복지타운 2층
6,충청남도,청양군,청양군생활체육회,충청남도 청양군 칠갑산로 221 청양군문화체육센타 3층 생활체육회
7,충청남도,청양군,청양군청소년상담복지센터,충청남도 청양군 청양읍 칠갑산로 221 청양군문화체육센타 3층
