지역,시군구,기관,주소
강원,강원도 삼척시,도계재가노인복지센터,강원 삼척시 도계읍 도계우회로 118.
강원,강원도 삼척시,도계장애인보금자리,강원도 삼척시 도계읍 도계우회로 114
강원,강원도 삼척시,삼척시다문화가족지원센터,강원도 삼척시 원당로2길72-6
강원,강원도 삼척시,동산복지마을,강원도 삼척시 원덕읍 고포월천길273-76
강원,강원도 삼척시,삼척시노인복지관,강원도 삼척시 남양동 봉황로85
강원,강원도 삼척시,삼척시장애인보호작업장,강원도 삼척시 사직동 중앙로28
강원,강원도 삼척시,삼척시정신건강복지센터,강원도 삼척시 남양동 척주로76
강원,강원도 삼척시,도계재가노인지원센터,강원도 삼척시 도계강변1길41-2
강원,강원도 삼척시,흥전지역아동센터,강원 삼척시 도계읍 흥전안길 17-12
강원,강원도 삼척시,삼척시지적장애인자립지원센터,강원 삼척시 도계읍도계리 318
강원,강원도 삼척시,늘푸른지역아동센터,강원 삼척시 정상동 460-7
강원,강원도 삼척시,삼척효도노인요양원,강원도 삼척시 근덕면 삼척로2791-65
강원,강원도 삼척시,행복의집,강원도 삼척시 도계읍 늑구점리길 24행복의집
강원,강원도 삼척시,도계지역아동센터,강원도 삼척시 도계읍도계느티로3길 9 도계지역아동센터
강원,강원도 삼척시,강원도삼척의료원,강원 삼척시 남양동55-9번지
강원,강원도 삼척시,삼척종합사회복지관,강원도 삼척시 원당동 원당로2길72-6 (4F)
강원,강원도 삼척시,삼척지역자활센터,강원 삼척시 오십천로 448 (남양동).
강원,강원도 삼척시,삼척시사회복지협의회,"강원 삼척시 사직동425-7, 사직농협 2층"
