지역,시군구,기관,주소
충북,충청북도 청주시 상당구,신나는지역아동센터,충청북도 청주시 상당구 영운천로137번길26
충북,충청북도 청주시 상당구,상록원,충북 청주시 상당구 월오동 71-1
충북,충청북도 청주시 상당구,성덕원,충청북도 청주시 상당구 산성로658번길301
충북,충청북도 청주시 상당구,은빛양로원,충청북도 청주시 상당구 산성로658번길 301(월오동 71-1)
충북,충청북도 청주시 상당구,현양원,충청북도 청주시 상당구 산성로658번길 301 (월오동)아동양육시설 현양원
충북,충청북도 청주시 상당구,청주노인요양원,충북 청주시 상당구 월오동 71-1
충북,충청북도 청주시 상당구,용암종합사회복지관,충북 청주시 상당구 용암동 2108
충북,충청북도 청주시 상당구,충청북도아동보호전문기관,충청북도 청주시 상당구 율량동 율봉로202번길66-1
충북,충청북도 청주시 상당구,어린이재단 청주사회복지관,충청북도 청주시 상당구 영운천로 13-1 (영운동)청주사회복지관
충북,충청북도 청주시 상당구,북부종합사회복지관,충청북도 청주시 상당구 율량동 충청대로107번길16-1
충북,충청북도 청주시 상당구,청주시노인종합복지관,충북 청주시 상당구 수동 138-8
