,지역,시군구,제목,모집기관,봉사기간
0,전라북도,김제시,자원봉사 V-korea 이그나이트 전북지역대회 행사보조,전라북도,2019-08-23 ~ 2019-08-23
1,전라북도,김제시,양성평등 확산 캠페인,전라북도 김제시,2019-08-30 ~ 2019-08-30
2,전라북도,김제시,전라북도자원봉사센터 9월 행정업무 지원,전라북도,2019-09-02 ~ 2019-09-30
3,전라북도,김제시,노인주간보호센터 봉사활동,행복한실버요양센터(주간보호),2019-06-03 ~ 2019-09-02
4,전라북도,김제시,★머무름 주간보호센터 7월/8월 자원봉사 하실 분 모집합니당^^★,머무름주간보호센터,2019-07-01 ~ 2019-08-31
5,전라북도,김제시,생활편의지원요청,들녘요양원,2019-08-12 ~ 2019-08-31
6,전라북도,김제시,"2019 '하땅지' 김제문화,관광,축제 홍보 플래쉬몹",지평이영상미디어센터,2019-08-01 ~ 2019-10-06
7,전라북도,김제시,제14회 전라북도 과학축전 자원봉사자 모집 공고,전라북도,2019-09-20 ~ 2019-09-22
8,전라북도,김제시,제21회 김제지평선축제 지평이영상미디어센터 sns영상홍보,지평이영상미디어센터,2019-09-27 ~ 2019-10-06
9,전라북도,김제시,어르신 주간보호센터 활동 지원,백세인생 주간보호센터,2019-07-01 ~ 2019-09-30
0,전라북도,김제시,이미용봉사활동,김제노인전문요양원,2019-07-01 ~ 2019-09-30
1,전라북도,김제시,우리재활주간보호센터 자원봉사,우리재활주간보호센터,2019-08-13 ~ 2019-09-30
2,전라북도,김제시,산악사고 예방활동 자원봉사자 모집,김제소방서,2019-08-15 ~ 2019-10-15
3,전라북도,김제시,주간보호 센터내 어르신 생활편의 지원,중앙노인복지센터,2019-08-01 ~ 2019-10-31
4,전라북도,김제시,맘편한 프로그램 보조 및 실내외 청소,맘편한노인요양원,2019-08-01 ~ 2019-10-31
