지역,시군구,기관,주소
경남,경상남도 함양군,지리산은혜원,경남 함양군 마천면 천왕봉로 1449-15.
경남,경상남도 함양군,다볕골노인요양원,경상남도 함양군 함양읍 삼봉로 442-14다볕골노인요양원
경남,경상남도 함양군,상림노인요양원,경상남도 함양군 함양읍 고운로 374-32
경남,경상남도 함양군,함양보호작업장,경상남도 함양군 안의면 두항길 59-39
경남,경상남도 함양군,사단법인느티나무 경상남도장애인부모회 함양군지부,경상남도 함양군 함양읍 고운로201
경남,경상남도 함양군,이레노인종합재가센터,경상남도 함양군 함양읍 기동길52
경남,경상남도 함양군,함양연꽃의집,경상남도 함양군 함양읍 함양로983-30
경남,경상남도 함양군,이레소망의집,경남 함양군 안의면 초동리 황마로 886
경남,경상남도 함양군,함양밀알지역아동센터,경남 함양군 수동면 화산길 7번지
경남,경상남도 함양군,성민보육원,경상남도 함양군 함양읍 이은리 인당2길 35
경남,경상남도 함양군,함양정신요양원,경남 함양군 함양읍 월명길 12.
