,지역,시군구,제목,모집기관,봉사기간
0,대구광역시,중구,김광석길 환경정화 및 청소 봉사자 모집,희망을파는사람들,2019-08-01 ~ 2019-10-31
1,대구광역시,중구,홀몸 독거노인분들을 위한 희망 선물제작 및 전달 봉사자 모집[문자신청],희망을파는사람들,2019-08-01 ~ 2019-10-31
2,대구광역시,중구,성인지적장애인 하모니카동아리활동,대구광역시지적장애인복지협회중동구지부,2019-05-23 ~ 2019-08-22
3,대구광역시,중구,대봉1동 골목골목 벽화봉사자 모집![문자신청],희망을파는사람들,2019-08-01 ~ 2019-10-31
4,대구광역시,중구,어르신행복교실 컴퓨터 및 스마트폰 교육 자원봉사자 모집,대구광역시,2019-09-03 ~ 2019-12-20
5,대구광역시,중구,쌈지공원관광안내소 봉사활동,중구자원봉사센터,2019-06-01 ~ 2019-08-31
6,대구광역시,중구,폭염기간 생수지원활동 자원봉사자 모집합니다~!,중구자원봉사센터,2019-08-12 ~ 2019-08-30
7,대구광역시,중구,홈페이지관리 재능기부자,대구광역시지적장애인복지협회중동구지부,2019-06-01 ~ 2019-08-31
8,대구광역시,중구,우리장기요양센터 2019년 8월 봉사자 모집 -오전,우리장기요양센터,2019-08-01 ~ 2019-08-31
9,대구광역시,중구,우리장기요양센터 2019년 8월 봉사자 모집 -오후,우리장기요양센터,2019-08-01 ~ 2019-08-31
0,대구광역시,중구,대구문학관 자원봉사자 모집 **봉사내용 필수확인**,대구문화재단대구문학관,2019-08-01 ~ 2019-08-31
1,대구광역시,중구,상담 및 기타지원,대구중구노인상담소,2019-07-01 ~ 2019-09-30
2,대구광역시,중구,2019 대구청년주간 자원봉사자 모집,대구광역시,2019-09-06 ~ 2019-09-08
3,대구광역시,중구,성인지적장애인 사진 동아리활동 2,대구광역시지적장애인복지협회중동구지부,2019-06-04 ~ 2019-09-03
4,대구광역시,중구,2019 세계자살예방의 날 기념 생명사랑 시민강좌 자원봉사자 모집,대구광역시,2019-09-10 ~ 2019-09-10
5,대구광역시,중구,2019 대구시립도서관축제,대구광역시립중앙도서관,2019-09-07 ~ 2019-09-07
6,대구광역시,중구,2019 대구시립도서관축제,대구광역시립중앙도서관,2019-09-07 ~ 2019-09-07
7,대구광역시,중구,대구중앙도서관 개관 100주년 특별전시 운영 인력,대구광역시립중앙도서관,2019-08-13 ~ 2019-09-09
8,대구광역시,중구,대구중앙도서관 개관 100주년 특별전시 운영 인력,대구광역시립중앙도서관,2019-08-13 ~ 2019-09-09
9,대구광역시,중구,"지적발달장애인활동도움 및 지부시설개선, 사무보조",대구광역시지적장애인복지협회중동구지부,2019-06-11 ~ 2019-09-10
0,대구광역시,중구,성인지적장애인 미술심리상담 및 동아리활동,대구광역시지적장애인복지협회중동구지부,2019-06-14 ~ 2019-09-13
1,대구광역시,중구,2019년 대구재능자원봉사단 신규 모집,대구광역시,2019-07-01 ~ 2019-09-30
2,대구광역시,중구,2019년 문화관광해설사 모집,중구자원봉사센터,2019-06-24 ~ 2019-09-24
3,대구광역시,중구,2019년 문화관광해설사 모집,중구자원봉사센터,2019-06-24 ~ 2019-09-24
4,대구광역시,중구,남산보호작업장 프로그램 및 작업보조,남산보호작업장,2019-07-01 ~ 2019-09-30
5,대구광역시,중구,우리장기요양센터 2019년 9월 봉사자 모집 -오전,우리장기요양센터,2019-09-01 ~ 2019-09-30
6,대구광역시,중구,우리장기요양센터 2019년 9월 봉사자 모집 -오후,우리장기요양센터,2019-09-01 ~ 2019-09-30
7,대구광역시,중구,"초등학생, 중학생 학습지도 봉사자 모집",대구삼육지역아동센터,2019-07-03 ~ 2019-10-02
8,대구광역시,중구,성인지적장애인 사진 동아리활동,대구광역시지적장애인복지협회중동구지부,2019-07-09 ~ 2019-10-08
9,대구광역시,중구,남산종합사회복지관 밑반찬 배달 봉사자를 모집합니다.,남산종합사회복지관,2019-08-10 ~ 2019-10-10
0,대구광역시,중구,지적장애인 여가문화 활동지원,대구광역시지적장애인복지협회중동구지부,2019-07-20 ~ 2019-10-19
1,대구광역시,중구,향촌수제화센터 전시관 안내 자원봉사자 모집,향촌수제화센터,2019-09-01 ~ 2019-11-30
2,대구광역시,중구,쌈지공원관광안내소 봉사활동,중구자원봉사센터,2019-09-01 ~ 2019-11-30
