,지역,시군구,제목,모집기관,봉사기간
0,대구광역시,동구,대구광역시트래킹연맹/제 10회 팔공산 달빛걷기대회 행사보조,대구시동구자원봉사센터,2019-08-24 ~ 2019-08-25
1,대구광역시,동구,대구동구자원봉사센터 / 가족봉사체험스쿨 2기 모집합니다.,대구시동구자원봉사센터,2019-08-24 ~ 2019-08-24
2,대구광역시,동구,어르신행복교실 컴퓨터 및 스마트폰 교육 자원봉사자 모집,대구광역시,2019-09-03 ~ 2019-12-20
3,대구광역시,동구,구세군 무료급식 도우미 활동,구세군동대구상담센터,2019-06-02 ~ 2019-08-30
4,대구광역시,동구,굿네이버스 대구동부지부 동행멘토링 자원봉사자 모집 안내,사단법인굿네이버스대구동부지부,2019-06-04 ~ 2019-08-30
5,대구광역시,동구,[굿네이버스 대구경북본부] 희망편지쓰기대회 행정봉사자 모집,굿네이버스 대구경북본부,2019-08-14 ~ 2019-08-30
6,대구광역시,동구,신규 자원봉사자 프로그램 참가자 모집,대구시동구자원봉사센터,2019-08-31 ~ 2019-08-31
7,대구광역시,동구,[아름다운가게] 아름다운가게 대구동구점에서 활동천사를 모집합니다.,아름다운가게 대구동구점,2019-06-01 ~ 2019-08-31
8,대구광역시,동구,동구영유아플라자 / 장난감 도서관 업무보조  -오전,대구시동구자원봉사센터,2019-07-29 ~ 2019-09-06
9,대구광역시,동구,2019 대구청년주간 자원봉사자 모집,대구광역시,2019-09-06 ~ 2019-09-08
0,대구광역시,동구,2019 세계자살예방의 날 기념 생명사랑 시민강좌 자원봉사자 모집,대구광역시,2019-09-10 ~ 2019-09-10
1,대구광역시,동구,동구영유아플라자 / 장난감 도서관 업무보조  -오후,대구시동구자원봉사센터,2019-07-29 ~ 2019-09-06
2,대구광역시,동구,어린이재단 대구종합사회복지관/ 어르신 대상 이미용 서비스 제공,초록우산어린이재단대구종합사회복지관,2019-07-16 ~ 2019-09-17
3,대구광역시,동구,2019년 대구재능자원봉사단 신규 모집,대구광역시,2019-07-01 ~ 2019-09-30
4,대구광역시,동구,축복교회/사랑의 집 무료급식,대구시동구자원봉사센터,2019-07-07 ~ 2019-09-29
5,대구광역시,동구,축복교회/사랑의 집 무료급식,대구시동구자원봉사센터,2019-07-07 ~ 2019-09-29
6,대구광역시,동구,"그루터기 작은 도서관/도서대출 및 정리 도서관 아동 회원관리  - 수, 목 , 금",대구시동구자원봉사센터,2019-08-07 ~ 2019-10-31
7,대구광역시,동구,DTC섬유박물관/체험 및 교육 보조 프로그램 봉사  - 성인부터 가능,대구시동구자원봉사센터,2019-08-03 ~ 2019-10-27
8,대구광역시,동구,대구동구사회적경제협의회 맘편한 장난감 도서관/ 장난감 도서관 업무보조,대구시동구자원봉사센터,2019-08-08 ~ 2019-10-31
9,대구광역시,동구,대구동구사회적경제협의회 맘편한 장난감 도서관/ 장난감 도서관 업무보조,대구시동구자원봉사센터,2019-08-08 ~ 2019-10-31
0,대구광역시,동구,미소주간보호센터/어르신과 함께 미술프로그램 진행,대구시동구자원봉사센터,2019-08-08 ~ 2019-10-31
1,대구광역시,동구,DTC섬유박물관/체험 및 교육 보조 프로그램 봉사  -성인부터 가능,대구시동구자원봉사센터,2019-08-06 ~ 2019-10-31
2,대구광역시,동구,섬기는주간보호센터/이미용서비스 및 공연 활동 봉사자 모집,대구시동구자원봉사센터,2019-08-19 ~ 2019-10-31
3,대구광역시,동구,구세군 무료급식 도우미 활동,구세군동대구상담센터,2019-09-01 ~ 2019-11-29
