,지역,시군구,제목,모집기관,봉사기간
0,경상북도,상주시,국립낙동강생물자원관 전시실 안내 자원봉사자 모집,상주시종합자원봉사센터,2019-06-01 ~ 2019-08-31
1,경상북도,상주시,상주박물관 어린이 체험실 자원봉사자 모집,상주시종합자원봉사센터,2019-06-22 ~ 2019-09-15
2,경상북도,상주시,상주박물관 어린이 체험실 자원봉사자 모집,상주시종합자원봉사센터,2019-06-22 ~ 2019-09-15
3,경상북도,상주시,9월 자원봉사 V-DAY 자원봉사 모집,상주시종합자원봉사센터,2019-09-21 ~ 2019-09-21
4,경상북도,상주시,상주시장애인종합복지관 밑반찬 전달 자원봉사자 모집,상주시종합자원봉사센터,2019-07-01 ~ 2019-09-30
5,경상북도,상주시,상주시장애인종합복지관 이동목욕 자원봉사자 모집,상주시종합자원봉사센터,2019-07-01 ~ 2019-09-30
6,경상북도,상주시,삼백시네마 관람객 안내 및 상영관 청결활동 모집,상주시종합자원봉사센터,2019-07-06 ~ 2019-10-06
7,경상북도,상주시,삼백시네마 관람객 안내 및 상영관 청결활동 모집,상주시종합자원봉사센터,2019-07-06 ~ 2019-10-06
8,경상북도,상주시,경상북도 곤충생태전시관 안내 자원봉사자 모집,상주시종합자원봉사센터,2019-07-23 ~ 2019-10-20
9,경상북도,상주시,경상북도 곤충생태전시관 안내 자원봉사자 모집,상주시종합자원봉사센터,2019-07-23 ~ 2019-10-20
0,경상북도,상주시,무료급식소 나눔의 집 - 급식지원 자원봉사자 모집,상주시종합자원봉사센터,2019-08-01 ~ 2019-10-31
1,경상북도,상주시,무료급식소 밥상공동체 - 급식지원 자원봉사자 모집,상주시종합자원봉사센터,2019-08-22 ~ 2019-10-31
