,지역,시군구,제목,모집기관,봉사기간
0,충청남도,서천군,2019 대한민국독서대전_국립생태원 전시·홍보부스 운영지원,국립생태원,2019-08-30 ~ 2019-09-01
1,충청남도,서천군,제3회 서천생태영화제 행사지원,부엉이마실간도서관,2019-08-30 ~ 2019-08-31
2,충청남도,서천군,국립생태원) 전시관 질서유지 및 관람안내,국립생태원,2019-08-01 ~ 2019-08-31
3,충청남도,서천군,어르신 활동 보조 봉사자 모집,미카엘요양원,2019-07-25 ~ 2019-10-25
4,충청남도,서천군,재능기부 봉사자 모집,미카엘요양원,2019-07-25 ~ 2019-10-25
