,지역,시군구,제목,모집기관,봉사기간
0,서울특별시,노원구,제9회 꿈마을 공릉동 청소년축제 꿈나르샤 자원봉사자 모집,공릉청소년문화정보센터,2019-08-24 ~ 2019-08-24
1,서울특별시,노원구,[성인]장애인보호작업장 작업활동 보조 및 시설환경 정비,보담터,2019-07-01 ~ 2019-08-30
2,서울특별시,노원구,제27회 서울국제휠체어마라톤대회 자원봉사자 모집,서울시립북부장애인종합복지관,2019-09-01 ~ 2019-09-01
3,서울특별시,노원구,50+ 싱글남 반찬 배달,"중계2,3동주민센터캠프",2019-08-24 ~ 2019-08-24
4,서울특별시,노원구,"[중계2,3동주민센터]어르신힐링 팝아트교육 활동보조 자원봉사","중계2,3동주민센터캠프",2019-08-24 ~ 2019-08-24
5,서울특별시,노원구,2019년 서울형 유급병가지원 알리기 봉사자를 모집합니다.,서울특별시,2019-09-02 ~ 2019-09-06
6,서울특별시,노원구,[마들종합사회복지관] 어르신 무료급식사업 지원,마들종합사회복지관,2019-08-01 ~ 2019-08-30
7,서울특별시,노원구,[마들종합사회복지관] 어르신 무료급식지원,마들종합사회복지관,2019-08-02 ~ 2019-08-30
8,서울특별시,노원구,[공릉1동 자원봉사 캠프] 우리동네 힐링명소 경춘선숲길에서 놀자 행사참여,공릉1동주민센터캠프,2019-08-31 ~ 2019-08-31
9,서울특별시,노원구,[공릉1동 자원봉사 캠프] 우리동네 힐링명소 경춘선숲길에서 놀자 행사참여,공릉1동주민센터캠프,2019-08-31 ~ 2019-08-31
0,서울특별시,노원구,되살림사회적협동조합 물류센터 봉사모집 14시~17시-기증품정리,되살림사회적협동조합,2019-08-01 ~ 2019-08-30
1,서울특별시,노원구,베데스다 발달장애인 직업적응훈련시설 프로그램 활동보조,베데스다복지재단,2019-08-01 ~ 2019-08-30
2,서울특별시,노원구,지역 어르신을 위한 무료 급식소 '사랑의 집’,사랑의 집,2019-08-02 ~ 2019-08-30
3,서울특별시,노원구,서울장애인부모연대 노원지회- 발달장애인 성인 또래 자조모임 -목예원체험 활동지원,(사)서울장애인부모연대 노원지회,2019-08-31 ~ 2019-08-31
4,서울특별시,노원구,"되살림가게 녹색장터 10~13시 봉사 -물품손질,매대진열,기증품 접수,안내,홍보활동",되살림사회적협동조합,2019-08-01 ~ 2019-08-31
5,서울특별시,노원구,되살림가게 등대지기 8월  자원봉사안내 - 매장정리 물품손질,되살림사회적협동조합,2019-08-01 ~ 2019-08-31
6,서울특별시,노원구,// 쇼핑백 작업,장애인보호작업시설아람마을,2019-08-01 ~ 2019-08-31
7,서울특별시,노원구,//쇼핑백작업 - 오전타임,장애인보호작업시설아람마을,2019-08-01 ~ 2019-08-31
8,서울특별시,노원구,// 쇼핑백작업 - 오후타임,장애인보호작업시설아람마을,2019-08-01 ~ 2019-08-31
9,서울특별시,노원구,상계9동동축제 행사지원 및 안녕캠페인,상계9동주민센터자원봉사운영,2019-09-08 ~ 2019-09-08
0,서울특별시,노원구,촛불뮤지컬학교 2학기 봉사자 모집,(사)사랑의빛4개의촛불,2019-09-04 ~ 2019-12-03
1,서울특별시,노원구,[노원구자원봉사센터]  2019년 노원구 병원연합 진료봉사 업무지원,서울특별시 노원구,2019-09-05 ~ 2019-09-05
2,서울특별시,노원구,[노원구자원봉사센터]  2019년 노원구 병원연합 진료봉사 업무지원,서울특별시 노원구,2019-09-05 ~ 2019-09-05
3,서울특별시,노원구,환경정리및 급식도움,백세데이케어센터,2019-06-10 ~ 2019-09-09
4,서울특별시,노원구,환경정리및 급식도움,백세데이케어센터,2019-06-10 ~ 2019-09-09
5,서울특별시,노원구,재능나눔,백세데이케어센터,2019-06-10 ~ 2019-09-09
6,서울특별시,노원구,"상계5동 [2019 간촌 어울림 한마당 축제 - 나눔 벼룩장터 판매활동 및 판매지원, 환경정화 봉사활동 모집]",상계5동주민센터캠프,2019-09-21 ~ 2019-09-21
7,서울특별시,노원구,무료급식실 봉사활동,서울시립상이군경복지관,2019-07-02 ~ 2019-09-27
8,서울특별시,노원구,재활목욕실 봉사 - 남자,서울시립상이군경복지관,2019-07-03 ~ 2019-09-27
9,서울특별시,노원구,어르신 핸드폰 교육,서울시립상이군경복지관,2019-08-01 ~ 2019-09-27
0,서울특별시,노원구,프로그램 보조 봉사,서울시립상이군경복지관,2019-07-05 ~ 2019-09-27
1,서울특별시,노원구,협회에서 작품정리 및 사무보조 봉사 하실분 환영합니다.,(사)한국장애인미술협회,2019-07-01 ~ 2019-09-30
2,서울특별시,노원구,[고수련노인복지센터]재능나눔,고수련노인복지센터,2019-07-04 ~ 2019-09-30
3,서울특별시,노원구,사)한국기능장애인협회 노원지회의 불우장애인 및 독거노인들을 위한 무료급식소 봉사,한국기능장애인협회 노원지회,2019-07-01 ~ 2019-09-30
4,서울특별시,노원구,[강사모집] 소외계층 청소년 무료공부방 교과 / 비교과 강의,빅(BEEC),2019-07-01 ~ 2019-09-30
5,서울특별시,노원구,[수업보조 및 멘토링] 소외계층 청소년 무료공부방,빅(BEEC),2019-07-01 ~ 2019-09-30
6,서울특별시,노원구,[노원바른데이케어센터] 수급자 활동보조 및 프로그램 진행 보조,노원바른데이케어센터,2019-08-01 ~ 2019-09-30
7,서울특별시,노원구,"[월계어르신복지센터] 어르신대상 바둑, 장기교실 강사 모집",월계문화복지센터,2019-10-01 ~ 2019-12-31
8,서울특별시,노원구,[성인]장애인보호작업장 작업활동 보조 및 시설환경 정비,보담터,2019-09-02 ~ 2019-10-31
9,서울특별시,노원구,[청소년]장애인보호작업장 작업활동 보조 및 시설환경 정비,보담터,2019-09-02 ~ 2019-10-31
0,서울특별시,노원구,[시립중계노인전문요양원] 어르신 오전 식사보조,시립중계노인전문요양원,2019-08-01 ~ 2019-10-31
1,서울특별시,노원구,[시립중계노인전문요양원] 어르신 오후 식사보조,시립중계노인전문요양원,2019-08-01 ~ 2019-10-31
2,서울특별시,노원구,[시립중계노인전문요양원] 어르신 노래교실 프로그램 이동지원 및 활동보조,시립중계노인전문요양원,2019-08-06 ~ 2019-10-31
