,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,용산구,37.5385513,126.9654268,용산꿈나무도서관 도서 정리 및 서가배열,용산꿈나무도서관,대한민국 서울특별시 용산구 원효로1가 백범로 329,2019-09-01 ~ 2019-09-30
1,용산구,37.5385513,126.9654268,용산꿈나무도서관 도서 정리 및 서가배열,용산꿈나무도서관,대한민국 서울특별시 용산구 원효로1가 백범로 329,2019-09-01 ~ 2019-09-30
2,용산구,37.5385513,126.9654268,용산꿈나무도서관 도서 정리 및 서가배열,용산꿈나무도서관,대한민국 서울특별시 용산구 원효로1가 백범로 329,2019-09-01 ~ 2019-09-30
3,용산구,37.5385513,126.9654268,용산꿈나무도서관 도서 정리 및 서가배열,용산꿈나무도서관,대한민국 서울특별시 용산구 원효로1가 백범로 329,2019-09-01 ~ 2019-09-30
4,용산구,37.5490645,126.9704658,2019년 한국철도공사 서울역 철도 안전 지킴이 양성,한국철도공사 서울역,대한민국 서울특별시 용산구 남영동 한강대로 405,2019-08-23 ~ 2019-08-23
5,용산구,37.5513342,126.9719058,서울역 노숙인과 쪽방촌 어르신들을 위한 무료급식의 조리보조 및 청소.,사랑실천공동체,대한민국 서울특별시 용산구 동자동 43-17,2019-05-31 ~ 2019-08-23
6,용산구,37.5385513,126.9654268,용산구청소년상담복지센터 위대한 함성 학습멘토지원단 15기 자원봉사자 선발,용산청소년상담복지센터,대한민국 서울특별시 용산구 원효로1가 백범로 329,2019-09-07 ~ 2019-11-30
7,용산구,,,2019년 서울형 유급병가지원 알리기 봉사자를 모집합니다.,서울특별시,,2019-09-02 ~ 2019-09-06
8,용산구,37.5435095,126.9612774,사무행정지원 업무,(사)한국청소년탐험연맹,대한민국 서울특별시 용산구 효창동 효창원로 177-15,2019-08-26 ~ 2019-08-26
9,용산구,37.5528137,126.9643435,"위기청소년 발굴 및 상담, 홍보를 진행하실 활동가를 모집합니다.",서울시립용산청소년일시쉼터,대한민국 서울특별시 용산구 서계동 만리재로 156-1,2019-08-27 ~ 2019-10-29
0,용산구,37.5513342,126.9719058,서울역 쪽방촌 어르신들과 노숙인을 위한 자활프로그램 지원,사랑실천공동체,대한민국 서울특별시 용산구 동자동 43-17,2019-05-30 ~ 2019-08-29
1,용산구,37.5211816,126.9732349,[용산청소년수련관] 지역사회공헌활동 장애청소년 댄스 멘토링활동,용산청소년수련관,대한민국 서울특별시 용산구 이촌1동 301-179,2019-09-06 ~ 2019-09-06
2,용산구,37.5457462,126.9749004,'갈월 소극장' 재능기부 자원봉사자 모집,구립갈월데이케어센터,대한민국 서울특별시 용산구 남영동 두텁바위로 25,2019-06-05 ~ 2019-08-30
3,용산구,,,'19 용산구 사회복지·자원봉사 박람회 자원봉사자 모집,서울특별시 용산구,,2019-09-06 ~ 2019-09-06
4,용산구,,,'19 용산구 사회복지·자원봉사 박람회 자원봉사자 모집,서울특별시 용산구,,2019-09-06 ~ 2019-09-06
5,용산구,,,효창공원 역사문화 자산 보존 및 홍보 문화기획 프로그램 제작 참여 봉사자 모집,서울특별시 용산구,,2019-08-24 ~ 2019-08-31
6,용산구,37.5387602,126.9658326,용산구립장애인주간보호센터 요일별로 진행되는 프로그램을 보조해 주실 봉사자 여러분을 모집합니다. ^^,용산구립장애인주간보호센터,대한민국 서울특별시 용산구 원효로1가 백범로 329,2019-08-01 ~ 2019-08-31
7,용산구,,,경로당 말벗 및 프로그램 지원,용산구청 어르신청소년과,,2019-08-01 ~ 2019-08-31
8,용산구,37.5387894,126.958786,홀몸어르신 밑반찬 배달 정기 자원봉사자를 모집합니다.,용산희망나눔센터,대한민국 서울특별시 용산구 용문동 새창로14길 13,2019-08-22 ~ 2019-11-21
9,용산구,37.5534427,126.9723284,한국혈액암협회/ 울산 지역봉사자 모집/9월5일 오전9시30분- 오후5시,(사)한국혈액암협회,대한민국 서울특별시 용산구 남영동 한강대로 393,2019-09-05 ~ 2019-09-05
0,용산구,37.5312638,126.9702862,한국장애인직업재활시설협회 행정지원 자원봉사자 모집,사)한국장애인직업재활시설협회,대한민국 서울특별시 용산구 한강로2가 한강대로 134 2층,2019-07-29 ~ 2019-09-30
