,지역,시군구,제목,모집기관,봉사기간
0,서울특별시,관악구,성인발달장애인 교육 및 활동도우미,관악구발달장애인평생교육센터,2019-08-01 ~ 2019-10-31
1,서울특별시,관악구,어르신들을 위한 공연 및 행사 보조 봉사,서울숲요양원,2019-08-01 ~ 2019-10-31
2,서울특별시,관악구,아름다운가게 매장 정리 및 손님응대,아름다운가게관악점,2019-08-01 ~ 2019-10-31
3,서울특별시,관악구,아름다운가게 매장 정리 및 손님응대,아름다운가게관악점,2019-08-01 ~ 2019-10-31
4,서울특별시,관악구,아름다운가게 매장 정리 및 손님응대,아름다운가게관악점,2019-08-01 ~ 2019-10-31
5,서울특별시,관악구,어르신 도시락 반찬 포장 및 배달활동,서울YWCA봉천종합사회복지관,2019-08-13 ~ 2019-10-31
6,서울특별시,관악구,이.미용 봉사활동,중앙요양원,2019-08-19 ~ 2019-11-18
7,서울특별시,관악구,행복한 마마식당 - 초등학생 놀이 및 안전지도 자원봉사,서울특별시 관악구,2019-08-20 ~ 2019-11-19
8,서울특별시,관악구,행복한 마마식당 - 설거지 자원봉사 활동,서울특별시 관악구,2019-08-20 ~ 2019-11-19
9,서울특별시,관악구,관악구치매안심센터 프로그램 활동 보조,관악구치매안심센터,2019-08-28 ~ 2019-11-28
0,서울특별시,관악구,관악구치매안심센터 프로그램 활동시 보조 및 안내할 봉사자를 모집합니다.,관악구치매안심센터,2019-09-02 ~ 2019-11-26
1,서울특별시,관악구,"[서울영어마을 관악캠프] 학생안전관리, 캠프운영 업무보조 봉사활동",(주)헤럴드에듀서울영어마을관악캠프,2019-08-28 ~ 2019-11-28
2,서울특별시,관악구,"[서울영어마을 관악캠프] 학생안전관리, 캠프운영 업무보조 봉사활동",(주)헤럴드에듀서울영어마을관악캠프,2019-08-28 ~ 2019-11-28
3,서울특별시,관악구,관악구치매지원센터- 경로당 인지건강프로그램 활동보조,관악구치매안심센터,2019-10-16 ~ 2019-12-04
4,서울특별시,관악구,낙성대공원도서관 중국어 수업진행,낙성대공원도서관,2019-09-04 ~ 2019-12-04
5,서울특별시,관악구,"[서울영어마을 관악캠프] 학생안전관리, 캠프운영 업무보조 봉사활동",(주)헤럴드에듀서울영어마을관악캠프,2019-09-07 ~ 2019-12-07
