,지역,시군구,제목,모집기관,봉사기간
0,강원도,정선군,[아우라지지역아동센터]자기주도학습 지도,아우라지지역아동센터,2019-06-17 ~ 2019-09-15
1,강원도,정선군,"일상생활지원 및 청소, 업무지원, 어르신방문용품포장",정선노인복지센터,2019-07-01 ~ 2019-09-30
2,강원도,정선군,[아우라지지역아동센터]토요일 아동 보호 및 돌봄,아우라지지역아동센터,2019-07-06 ~ 2019-10-05
