,지역,시군구,기관,주소
0,경기도,동두천시,동두천시노인복지관,경기도 동두천시 생연동 643-3
1,경기도,동두천시,동두천시송내동주민센터,경기도 동두천시 지행동 722-3
2,경기도,동두천시,동두천시청,경기도 동두천시 방죽로 23 동두천시청
3,경기도,동두천시,동두천시청 환경보호과,경기도 동두천시 방죽로 23 환경보호과
4,경기도,동두천시,동두천시평생교육원,경기도 동두천시 중앙로 110-18 아름다운문화센터
5,경기도,동두천시,동두천양주교육지원청,경기도 동두천시 중앙로 110-32 동두천양주교육지원청 (지행동)
6,경기도,동두천시,사)동두천시종합자원봉사센터,경기도 동두천시 중앙로 249 두드림희망센터 2층 동두천시자원봉사센터
7,경기도,동두천시,소요파출소,경기도 동두천시 평화로 2695 소요파출소
8,경기도,동두천시,송내지구대(파출소),경기도 동두천시 중앙로 157 송내지구대
9,경기도,동두천시,중앙파출소,경기도 동두천시 생연로 201 중앙파출소
0,경기도,동두천시,동두천경찰서,경기도 동두천시 상패로 89 (상패동)
1,경기도,동두천시,동두천소방서,경기도 동두천시 지행로 6 동두천소방서
2,경기도,동두천시,동두천시보산동주민센터,경기도 동두천시 보산동 314-5
3,경기도,동두천시,동두천시불현동행정복지센터,경기도 동두천시 생연동 행선로 123
4,경기도,동두천시,동두천시상패동주민센터,경기도 동두천시 상패동 어수로 8
5,경기도,동두천시,동두천시생연1동주민센터,경기도 동두천시 생연동 215-1
6,경기도,동두천시,동두천시생연2동주민센터,경기도 동두천시 생연동 강변로 364-5
7,경기도,동두천시,동두천시소요동주민센터,경기도 동두천시 동두천동 262
8,경기도,동두천시,동두천시정신건강복지센터,경기 동두천시 생연동 714-9(동두천시보건소2층)
9,경기도,동두천시,동두천시중앙동주민센터,경기도 동두천시 생연동 생연로 172
0,경기도,동두천시,광암파출소,경기 동두천시 광암동 496번지
1,경기도,동두천시,동두천 두드림뮤직센터,경기도 동두천시 상패로216번길 42 동두천 두드림뮤직센터
2,경기도,동두천시,동두천송내초등학교,경기도 동두천시 중앙로 52 동두천송내초등학교
3,경기도,동두천시,동두천시드림스타트센터,경기도 동두천시 방죽로 23 동두천시청 (생연동)-사회복지과
4,경기도,동두천시,동두천청소년수련관,경기도 동두천시 지행로 95 동두천청소년수련관 2층
5,경기도,동두천시,보산초등학교,경기도 과천시 중앙로 427 보산초등학교
6,경기도,동두천시,사동초등학교,경기도 동두천시 생연로 65 사동초등학교
7,경기도,동두천시,생연파출소,경기 동두천시 생연2동 820번지
8,경기도,동두천시,소요초등학교 지혜의 등대 도서관,경기도 동두천시 봉동로 64
9,경기도,동두천시,지행초등학교,경기도 동두천시 행선로 40 지행초등학교
0,경기도,동두천시,동두천시 건강가정.다문화가족지원센터,경기도 동두천시 중앙로 249 두드림희망센터 2층
1,경기도,동두천시,동두천시립도서관,경기도 동두천시 상패동 227번지
2,경기도,동두천시,동두천시사회복지협의회,경기도 동두천시 중앙로 249 두드림희망센터 3층
3,경기도,동두천시,동두천예총,경기도 동두천시 상패동 122번지
4,경기도,동두천시,동두천장애인보호작업장,경기도 동두천시 상패로 64
5,경기도,동두천시,민주평화통일자문회의 동두천시협의회,경기도 동두천시 상패동 122
6,경기도,동두천시,불현어린이집,경기도 동두천시 행선로 112 휴먼시아아파트 304동 101호
7,경기도,동두천시,사동초 지혜의 집 도서관,경기도 동두천시 생연로 65 지혜의 집 도서관
8,경기도,동두천시,이담어린이집,경기도 동두천시 이담로 41 (지행동)
9,경기도,동두천시,포천세무서 동두천지서 민원봉사실,경기도 동두천시 중앙로 136
0,경기도,동두천시,경기북부어린이박물관,경기도 동두천시 평화로2910번길 1 46
1,경기도,동두천시,내행어린이집,경기도 동두천시 삼육사로1002번길 8 (생연동)
2,경기도,동두천시,대한노인회동두천지회,경기도 동두천시 동두천로 264 동두천노인복지관 내
3,경기도,동두천시,동두천시체육회,경기도 동두천시 어등로 50 종합운동장
4,경기도,동두천시,동두천아동센타,경기도 동두천시 이담로 111 (지행동)
5,경기도,동두천시,보산어린이집,경기도 동두천시 싸리말로 30 (보산동)
6,경기도,동두천시,비둘기어린이집,경기도 동두천시 방죽로 23 (동두천시청 내)
7,경기도,동두천시,상패어린이집,경기도 동두천시 어수로 5 (상패동)
8,경기도,동두천시,송내지역아동센터,경기도 동두천시 중앙로33번길 105-22
9,경기도,동두천시,행복꿈터지역아동센터,경기도 동두천시 중앙로 369 3층
0,경기도,동두천시,경기도립동두천노인전문병원,경기 동두천시 탑동동 146 경기도립동두천 노인전문병원
1,경기도,동두천시,광암어린이집,경기도 동두천시 쇠목길26번길 35 (광암동)
2,경기도,동두천시,꿈나무정보도서관,경기 동두천시 지행동 717-4
3,경기도,동두천시,대한성공회동두천나눔의집,경기도 동두천시 광암로6번길 46 (광암동)
4,경기도,동두천시,동두천시꿈틀지역아동센터,경기도 동두천시 평화로 2459-1 (생연동)
5,경기도,동두천시,동두천시어린이급식관리지원센터,경기도 동두천시 벌마들로40번길 30 로뎀관 301호
6,경기도,동두천시,동원노인전문병원,경기도 동두천시 탑신로 522
7,경기도,동두천시,생연지역아동센터,경기도 동두천시 못골로 44
8,경기도,동두천시,안흥어린이집,경기도 동두천시 강변로702번길 13-25 (동두천동)
9,경기도,동두천시,재단법인두레문화마을,경기도 동두천시 쇠목길 413 재단법인두레문화마을
0,경기도,동두천시,J.힐링센터,경기도 동두천시 어등로 8 조흥아파트 조흥상가 201호
1,경기도,동두천시,동두천연탄은행,경기도 동두천시 상패동 113-1
2,경기도,동두천시,두드림장애인학교,경기도 동두천시 동두천로 5 301호 대흥프라자(송내동)
3,경기도,동두천시,두드림활동지원센터,경기도 동두천시 어수로 101
4,경기도,동두천시,사)경기도장애인복지회동두천지부,경기도 동두천시 상패로 64 (상패동)
5,경기도,동두천시,사)한국국악협회동두천지부,경기도 동두천시 어수로 4 동두천 시민회관 내
6,경기도,동두천시,은혜의 집,경기도 동두천시 평화로2262번길 33
7,경기도,동두천시,임의단체다중지능청소년문화연구소,경기 동두천시 상패동 51-2 수정빌딩 3층
8,경기도,동두천시,참사랑요양원,"경기도 동두천시  동두천로 13 4층 (송내동, 우진프라자)"
9,경기도,동두천시,한문영고교육경제공동체사회적협동조합,경기도 동두천시 평화로2452번길 32 협동조합
0,경기도,동두천시,동두천시 사회적경제협의회,경기도 동두천시 광암로 30 1층
1,경기도,동두천시,동두천시립이담풍물단,경기도 동두천시 중앙로 280 6층 동두천이담농악보존회 전수관
2,경기도,동두천시,동두천시장애인배드민턴협회,경기도 동두천시 삼육사로 1029 6-404
3,경기도,동두천시,동두천시장애인종합복지관,경기 동두천시 상패동 54번지
4,경기도,동두천시,로뎀이주민지원센터,경기도 동두천시 동두천동 신창비바패밀리아파트 상가 2층
5,경기도,동두천시,사랑모아요양원,"경기도 동두천시 지행로 50 6층, 601-602호"
6,경기도,동두천시,에이스지역아동센터,경기도 동두천시 행선로 100-9 202동 103호
7,경기도,동두천시,우리들요양병원,경기도 동두천시 평화로2812번길 186 우리들요양병원
8,경기도,동두천시,이담지역아동센터,경기 동두천시 중앙동 수정1길 13호
9,경기도,동두천시,지행요양원,"경기도 동두천시 동두천로 9 201호, 202호"
0,경기도,동두천시,꿈나래마음치유센터,경기도 동두천시  삼육사로 1057-11 꿈나래마음치유센터
1,경기도,동두천시,늘푸른노인주간보호센터,경기도 동두천시 동두천로 5 2층
2,경기도,동두천시,동두천노인복지요양센터,경기도 동두천시 상패로 85
3,경기도,동두천시,동두천효재활주간보호센터,경기도 동두천시 삼육사로1002번길 13 동두천효재활주간보호센터
4,경기도,동두천시,두드림이레그룹홈,경기도 동두천시 행선로 48-3 두드림이레그룹홈
5,경기도,동두천시,사랑나무지역아동센터,경기도 동두천시 광암로6번길 46
6,경기도,동두천시,신흥전문요양원,경기도 동두천시 동두천동 539-2
7,경기도,동두천시,현대전문요양원,경기도 동두천시 동두천로 267
8,경기도,동두천시,효담원노인전문요양센터,경기도 동두천시 중앙로 249 지행로 142(지행동)
9,경기도,동두천시,효원노인주야간보호센터,경기도 동두천시 광암로17번길 67 효원노인주야간보호센터
0,경기도,동두천시,동두천제일요양병원,경기도 동두천시 광암로 7 동두천제일요양병원
1,경기도,동두천시,동산실버케어주간보호센터,경기도 동두천시 못골로 61-23 (생연동 86-11)
2,경기도,동두천시,동원효실버센터,경기도 동두천시 삼육사로 1144
3,경기도,동두천시,동행노인주야간보호센터,경기도 동두천시 상패로 109 동행노인주야간보호센터
4,경기도,동두천시,로젠요양병원,경기도 동두천시 삼육사로 1012 붕손빌딩 로젠요양병원
5,경기도,동두천시,복음요양원,경기도 동두천시동두천로 340-13 복음요양원
6,경기도,동두천시,사랑나누는요양원,경기도 동두천시 중앙로298번길 6-10
7,경기도,동두천시,성심노인주간보호센터,경기도 동두천시  행선로110번길 12 황금프라자 3층 성심노인주간보호센터
8,경기도,동두천시,아이들웃음터지역아동센터,경기도 동두천시 생연로 101 3층
9,경기도,동두천시,주사랑요양원,경기도 동두천시 중앙로 292 2~6층
0,경기도,동두천시,(사)한국동물구조관리협회경기도지부,경기도 동두천시 상봉암동 142-2
1,경기도,동두천시,늘사랑노인전문요양원,경기도 동두천시 지행동 721-2 지행역프라자 4층
2,경기도,동두천시,동두천울타리노인요양원,경기도 동두천시 상패로 91
3,경기도,동두천시,사)희망지킴이천사운동본부,경기 동두천시 생연동 665-2 두드림희망센터 3층 302호
4,경기도,동두천시,사랑마루요양원동두천점,경기도 동두천시 행선로 123-12 사랑마루요양원 동두천점
5,경기도,동두천시,사랑채노인주간보호센터,경기도 동두천시  동두천로 272
6,경기도,동두천시,섬기는 노인주간보호센터,경기도 동두천시 평화로 3068 섬기는 노인주간보호센터
7,경기도,동두천시,소중한요양원,경기도 동두천시 평화로2120번길 95 소중한요양원
8,경기도,동두천시,청암요양원,경기 동두천시 생연동 611-4
9,경기도,동두천시,평강요양원,경기도 동두천시 안흥로26번길 100
0,경기도,동두천시,(사)경기도지체장애인협회동두천시지회,경기 동두천시 상패동 83-1
1,경기도,동두천시,(사)한국농아인협회경기도협회동두천시지회,경기 동두천시 보산동 387-1
2,경기도,동두천시,다솜요양원,경기 동두천시 지행동 695-5 내행프라자 5층
3,경기도,동두천시,동두천방범기동순찰연합대,경기도 동두천시 상패동 528번지 10통 2반
4,경기도,동두천시,동두천시문화원,경기도 동두천시 상패동 122
5,경기도,동두천시,동안지역아동센터,경기 동두천시 동두천동 211-1 유진빌라301호
6,경기도,동두천시,베들레헴사랑의집,경기 동두천시 탑동동 95
7,경기도,동두천시,성경복지재단,경기 동두천시 하봉암동 153번지
8,경기도,동두천시,성지요양병원,경기도 동두천시 광암동 486-4 6층 성지요양병원
9,경기도,동두천시,천사의집,경기 동두천시 생연동 578-6
0,경기도,동두천시,(사)한국시각장애인연합회동두천지회,경기 동두천시 보산동 387-1
1,경기도,동두천시,(사)한국장애인부모회동두천시지부,경기도 동두천시 상패동 112-13
2,경기도,동두천시,동두천성결노인주간보호센터,경기 동두천시 상패동 67-8
3,경기도,동두천시,사랑나무야학,경기 동두천시 생연2동 666-6
4,경기도,동두천시,신흥신망애복지원,경기도 동두천시 강변로702번길 13-11 신흥신망애복지원
5,경기도,동두천시,애신아동복지센터,경기 동두천시 생연동 430
6,경기도,동두천시,지행사랑마루,경기도 동두천시 지행동 718-2성지에스앤비타워6층 601-202
7,경기도,동두천시,푸른샘노인주간보호센터,경기 동두천시 상패동 135
8,경기도,동두천시,해오름어린이집,경기도 동두천시 봉동로 194 (하봉암동)
9,경기도,동두천시,행복한사랑방노인주간보호센터,경기 동두천시 생연동 362-5
0,경기도,동두천시,동두천시새마을지회,경기 동두천시 생연동 714-13번지 새마을회관
1,경기도,동두천시,동두천시중증장애인자립생활센터,경기도 동두천시 상패동 83-1
2,경기도,동두천시,동두천시청소년상담복지센터,경기도 동두천시 지행로 95
3,경기도,동두천시,동두천요양원,경기 동두천시 하봉암동 153번지
4,경기도,동두천시,보광사노인요양원,경기도 동두천시  평화로  2802 17 186
5,경기도,동두천시,카네이션요양원동두천점,"경기도 동두천시 지행로 61 한승빌딩 7,8층"
