,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 강남구,,, 년 세텍 메가쇼 참여 기업 행사 진행 보조,국민복지재단 국민행복공동체,,2019-08-29 2019-09-01
1,서울특별시 강남구,37.494018,127.077684, [주말비정기]다문화 관련 축제 자원봉사자를 모집합니다,강남구다문화가족지원센터,대한민국 서울특별시 강남구 일원2동 개포로 617-8,2019-09-07 2019-09-07
2,서울특별시 강남구,37.4922493,127.074588, [강남종합사회복지관] 추석맞이 나눔 행사 행정업무 보조  ,강남종합사회복지관,대한민국 서울특별시 강남구 개포동 개포로 109길 5,2019-08-21 2019-08-29
3,서울특별시 강남구,37.4706046,127.1193751, 장애인대상 댄스 미술 프로그램 보조 봉사자를 모집합니다(월 매주 목),성모자애복지관,대한민국 서울특별시 강남구 율현동 110,2019-08-21 2019-12-19
4,서울특별시 강남구,,, [굿네이버스 강남] 제 회 가족그림편지쓰기대회 단순업무 보조,사단법인 굿네이버스 인터내셔날 서울본부,,2019-08-21 2019-08-30
5,서울특별시 강남구,37.5002895,127.039107, [대한사회복지회] 위탁가정 양육물품 포장 및 택배발송,대한사회복지회,대한민국 서울특별시 강남구 역삼2동 논현로86길 21,2019-08-22 2019-08-22
6,서울특별시 강남구,37.5093377,127.0423495, [청음복지관] 청각장애인 취미 프로그램 보조활동,청음복지관,대한민국 서울특별시 강남구 역삼1동 봉은사로50길 6 1층,2019-08-27 2019-11-19
7,서울특별시 강남구,37.5139848,127.0565207, [강남노인]경로식당 배식봉사,강남구립 강남노인종합복지관,대한민국 서울특별시 강남구 삼성동,2019-09-06 2019-09-06
8,서울특별시 강남구,37.5139848,127.0565207, [강남노인]경로식당 배식봉사,강남구립 강남노인종합복지관,대한민국 서울특별시 강남구 삼성동,2019-09-05 2019-09-05
9,서울특별시 강남구,37.5139848,127.0565207, [강남노인]경로식당 배식봉사,강남구립 강남노인종합복지관,대한민국 서울특별시 강남구 삼성동,2019-09-04 2019-09-04
10,서울특별시 강남구,37.5139848,127.0565207, [강남노인]경로식당 배식봉사,강남구립 강남노인종합복지관,대한민국 서울특별시 강남구 삼성동,2019-09-03 2019-09-03
11,서울특별시 강남구,37.5139848,127.0565207, [강남노인]경로식당 배식봉사,강남구립 강남노인종합복지관,대한민국 서울특별시 강남구 삼성동,2019-09-02 2019-09-02
12,서울특별시 강남구,37.494018,127.077684, <강남구건강가정지원센터> 온가족나눔장터 행사지원 및 보조활동 모집,강남구건강가정지원센터,대한민국 서울특별시 강남구 일원2동 개포로 617-8,2019-09-07 2019-09-07
13,서울특별시 강남구,37.4922493,127.074588, [강남종합사회복지관]추석맞이 지역사회 어르신 반찬 배달 및 안부확인,강남종합사회복지관,대한민국 서울특별시 강남구 개포동 개포로 109길 5,2019-09-11 2019-09-11
14,서울특별시 강남구,37.494018,127.077684, 간식만들기보조 및 탁구,해마을주간보호센터,대한민국 서울특별시 강남구 일원2동 개포로 617-8,2019-08-19 2019-12-26
0,서울특별시 강남구,,, [굿네이버스 강남] 제 회 가족그림편지쓰기대회 단순업무 보조,사단법인 굿네이버스 인터내셔날 서울본부,,2019-08-19 2019-08-30
1,서울특별시 강남구,37.5030162,127.0541028, 대치노인복지센터 다담회 프로그램 봉사자를 모집합니다,대치노인복지센터,대한민국 서울특별시 강남구 대치동 901-4,2019-08-19 2019-12-31
2,서울특별시 강남구,37.4706046,127.1193751, 유아 미술 인지활동 프로그램 보조 봉사자를 모집합니다(월월 매주 화 오전),성모자애복지관,대한민국 서울특별시 강남구 율현동 110,2019-08-19 2019-12-31
