,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 노원구,37.6224463,127.0726254, [노원구건강가정다문화가족지원센터] 행정업무 봉사자 모집,노원구다문화가족지원센터,대한민국 서울특별시 노원구 공릉동 569-19,2019-08-26 2019-08-27
1,서울특별시 노원구,37.6302239,127.0694838, (화) 사랑의 전만들기 배달 봉사,공릉종합사회복지관,대한민국 서울특별시 노원구 공릉1동 동일로 1127,2019-09-10 2019-09-10
2,서울특별시 노원구,37.6678457,127.0783464, 초등학생 한글지도,상계종합사회복지관,대한민국 서울특별시 노원구 상계동 101-135,2019-09-02 2020-12-31
3,서울특별시 노원구,37.6273065,127.0527938, 무료급식사업 배식 자원봉사자 모집,월계종합사회복지관,대한민국 서울특별시 노원구 월계동 초안산로1길 51,2019-08-28 2019-08-28
4,서울특별시 노원구,37.6273065,127.0527938, 대들의 꿈이 자라는 꿈마루교실 유급무급 학습봉사자 모집,월계종합사회복지관,대한민국 서울특별시 노원구 월계동 초안산로1길 51,2019-08-21 2019-12-31
5,서울특별시 노원구,37.6428883,127.0737358, [하계종합사회복지관]무장애 라온아띠 놀이터 업무보조,하계종합사회복지관,대한민국 서울특별시 노원구 하계동 256,2019-08-21 2019-08-30
6,서울특별시 노원구,37.642332,127.0566646, [서울시립뇌성마비복지관] 장난감 교구 세척 보조 자원 봉사자 모집,서울시립뇌성마비복지관,대한민국 서울특별시 노원구 상계6.7동 덕릉로70가길 96,2019-08-30 2019-08-30
7,서울특별시 노원구,37.6428883,127.0737358, [하계종합사회복지관]도시락사업 배달 자원봉사자 모집,하계종합사회복지관,대한민국 서울특별시 노원구 하계동 256,2019-08-20 2019-12-31
8,서울특별시 노원구,37.6678457,127.0783464, 늘푸른대학 프로그램(일본어교실기초) 자원강사 모집,상계종합사회복지관,대한민국 서울특별시 노원구 상계동 101-135,2019-09-04 2019-11-27
9,서울특별시 노원구,37.6277615,127.0712172, 해맑음보호작업시설 작업을 도와주실 봉사자를 모집합니다,해맑음보호작업시설,대한민국 서울특별시 노원구 공릉동 323-15,2019-08-19 2019-08-22
10,서울특별시 노원구,37.6232252,127.0731021, [굿네이버스서울동부] 가족그림편지쓰기대회 봉사자를 모집합니다,사회복지법인 굿네이버스 서울동부지부,대한민국 공릉동 494-7번지 2층 노원구 서울특별시 KR,2019-08-20 2019-09-30
