,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 송파구,37.5060616,127.09405, 서울시각장애인복지관 식당보조 봉사자 모집,서울시각장애인복지관,대한민국 서울특별시 송파구 삼전동 삼학사로19길 27,2019-08-22 2019-08-22
1,서울특별시 송파구,37.4986086,127.0948793, [송파노인]  바자회 자원봉사자 모집,송파노인종합복지관,대한민국 서울특별시 송파구 삼전동 백제고분로32길 41,2019-09-03 2019-09-03
2,서울특별시 송파구,,, [가락복지관] 한부모프로그램 아동돌봄 자원봉사자 모집,서울가락종합사회복지관,,2019-08-29 2019-10-31
3,서울특별시 송파구,,, 제회 서울국제휠체어마라톤 자원봉사자 모집,(사) 한국지체장애인협회,,2019-09-01 2019-09-01
4,서울특별시 송파구,37.5060616,127.09405, 서울시각장애인복지관 스포츠댄스 보조 봉사자 모집,서울시각장애인복지관,대한민국 서울특별시 송파구 삼전동 삼학사로19길 27,2019-09-06 2019-12-20
5,서울특별시 송파구,37.5069054,127.1012648, [잠실가정폭력상담소]행정업무 보조,잠실가정폭력상담소,대한민국 서울특별시 송파구 석촌동,2019-08-20 2019-09-10
6,서울특별시 송파구,37.4897971,127.1426779, [송파구공동육아나눔터] 자원봉사자 모집,송파구건강가정지원센터,대한민국 서울특별시 송파구 거여동 양산로 5,2019-09-17 2019-09-17
7,서울특별시 송파구,37.4807272,127.1268478, [송파복지센터] 청소년자원봉사 기초교육모집,송파복지센터,대한민국 서울특별시 송파구 충민로,2019-09-07 2019-09-07
8,서울특별시 송파구,37.5104467,127.0827397, [잠실복지관] 아이들과 함께하는 맘스터치 프로그램 자원봉사자 모집합니다,잠실종합사회복지관,대한민국 서울특별시 송파구 잠실본동 올림픽로12길 12,2019-09-18 2019-12-11
9,서울특별시 송파구,37.5104467,127.0827397, 발달장애청소년지원사업 나함께산다 바리스타교실 봉사자 모집,잠실종합사회복지관,대한민국 서울특별시 송파구 잠실본동 올림픽로12길 12,2019-08-14 2019-12-25
10,서울특별시 송파구,37.5165432,127.1039864, 한국심장재단 업무보조 자원봉사,한국심장재단,대한민국 서울특별시 송파구 신천동 11-9,2019-08-07 2019-08-31
11,서울특별시 송파구,,, [가락복지관] 경로식당 조리 및 설거지 봉사자 모집,서울가락종합사회복지관,,2019-08-06 2019-12-31
12,서울특별시 송파구,37.4986086,127.0948793, [송파노인종합복지관] 평생학습사업 가곡 반주 자원봉사자 모집,송파노인종합복지관,대한민국 서울특별시 송파구 삼전동 백제고분로32길 41,2019-08-13 2019-12-24
