,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 영등포구,37.5069841,126.8978686, 목요일 중고생 영어 수학 학습지도 (영등포구) ,햇살가득지역아동센터,대한민국 서울특별시 영등포구 도림동 232 2층,2019-08-21 2020-08-31
1,서울특별시 영등포구,,,  장애인 고용 인식개선을 위한   시상식 지원,한국장애인고용안정협회,,2019-09-04 2019-09-04
2,서울특별시 영등포구,37.5259549,126.8940066, [대림동유수지축제] 센터 홍보부스 운영 보조,영등포구치매안심센터,대한민국 서울특별시 영등포구 당산동3가 408,2019-08-20 2019-09-07
3,서울특별시 영등포구,,, [상록수] 장애스포츠 길라잡이 프로그램 참여자 모집,상록수,,2019-09-07 2019-09-07
4,서울특별시 영등포구,37.519914,126.912216, [굿네이버스] 청소년 활동 프로그램 물품 세팅(단순작업),사단법인 굿네이버스 인터내셔날,대한민국 서울특별시 영등포구 영등포동2가 버드나루로 13,2019-08-20 2019-12-20
5,서울특별시 영등포구,37.5109573,126.9214211, 제 회 결혼이민자 구인구직 만남의 날 운영스탭 자원봉사자 모집,영등포구건강가정지원센터,대한민국 서울특별시 영등포구 신길1동 465-2,2019-08-30 2019-08-30
6,서울특별시 영등포구,,,   [기아대책] 행복한나눔 문래점 자원봉사자 모집 ,재단법인 행복한나눔,,2019-08-17 2019-09-30
7,서울특별시 영등포구,37.5268441,126.9178099, 년 공문수신철 라벨 작업,(사) 한국척수장애인협회,대한민국 서울특별시 영등포구 여의도동 17-13,2019-08-19 2019-08-23
8,서울특별시 영등포구,37.5243535,126.9271369, [월드비전]    (베이직포걸스) 캠페인 봉사,사회복지법인월드비전,대한민국 서울특별시 영등포구 여의동 24-2,2019-08-23 2019-08-23
9,서울특별시 영등포구,,, 직장 내 장애인 인식개선 교육 강사양성 필기시험 대독 자원봉사자 모집,노원시각장애인복지관,,2019-08-30 2019-08-30
10,서울특별시 영등포구,,, [꿈틔움] 하모니 캠퍼스 프로그램 진행보조 자원봉사자 모집,사단법인 꿈틔움,,2019-09-09 2019-09-09
11,서울특별시 영등포구,,, [꿈틔움] 하모니캠퍼스 프로그램 진행보조 자원봉사자 모집,사단법인 꿈틔움,,2019-09-09 2019-09-09
12,서울특별시 영등포구,,, [꿈틔움] 하모니 캠퍼스 프로그램 진행보조 자원봉사자 모집,사단법인 꿈틔움,,2019-09-09 2019-09-09
