,지역,시군구,기관,주소
0,대전광역시,유성구,노은3동행정복지센터,대전광역시 유성구  지족동로 145 노은3동 주민센터
1,대전광역시,유성구,대전광역시농업기술센터,대전광역시 유성구 교촌대정로 97 유성구 교촌대정로97
2,대전광역시,유성구,유성구 환경보호과,대전광역시 유성구  대학로 211 유성구청 2층 환경보호과
3,대전광역시,유성구,유성구심폐소생술교육센터,대전광역시 유성구 대학로 211 유성구심폐소생술교육센터 ( 별관3층 )
4,대전광역시,유성구,유성구청 교통과,대전광역시 유성구  대학로 211 유성구청 교통과
5,대전광역시,유성구,유성구청 문화관광과,대전광역시 유성구 대학로 211 문화관광과
6,대전광역시,유성구,유성구청 복지정책과,대전광역시 유성구  대학로 211 유성구청 복지정책과(2층) 희망복지지원단
7,대전광역시,유성구,유성구청 여성가족과,대전광역시 유성구  대학로 211 유성구청 여성가족과
8,대전광역시,유성구,유성구청 일자리경제과,대전광역시 유성구  대학로 211 유성구청 일자리경제과
9,대전광역시,유성구,유성구청공원녹지과,대전광역시 유성구 대학로 211 4층 공원녹지과
0,대전광역시,유성구,노은1동행정복지센터,대전광역시 유성구 노은동로87번길 89 노은1동 주민센터
1,대전광역시,유성구,노은2동행정복지센터,대전광역시 유성구 송림로19번길 35 노은2동 행정복지센터
2,대전광역시,유성구,온천1동행정복지센터,대전광역시 유성구 도안대로589번길 35 온천1동주민센터
3,대전광역시,유성구,온천2동행정복지센터,대전광역시 유성구 장대로 120 온천2동주민센터
4,대전광역시,유성구,원신흥동행정복지센터,대전광역시 유성구 봉명로 27-18 원신흥동 주민센터
5,대전광역시,유성구,유성구청 교육과학과,대전광역시 유성구  대학로 211 유성구청 교육과학과
6,대전광역시,유성구,유성구청 마을자치과,대전광역시 유성구  대학로 211 유성구청 일자리추진단
7,대전광역시,유성구,유성구청 재난안전과,대전광역시 유성구 대학로 211 안전총괄과
8,대전광역시,유성구,전민동행정복지센터,대전광역시 유성구 유성대로 1719 전민동주민센터
9,대전광역시,유성구,진잠동행정복지센터,대전광역시 유성구 원내로 5 진잠동주민센터
0,대전광역시,유성구,관평동행정복지센터,대전광역시 유성구 관평2로 42 관평동주민센터
1,대전광역시,유성구,구즉동행정복지센터,대전광역시 유성구 구룡달전로 22 구즉동주민센터
2,대전광역시,유성구,국공립 해맑은어린이집,대전광역시 유성구 지족로190번길 15 국공립해맑은어린이집
3,대전광역시,유성구,국립중앙과학관,대전광역시 유성구 대덕대로 481 국립중앙과학관
4,대전광역시,유성구,대전동화초등학교,대전광역시 유성구 관평2로 43 동화초등학교
5,대전광역시,유성구,대전배재대ICT융합새일센터,대전광역시 유성구 테크노1로 11-3 C203호
6,대전광역시,유성구,대전야생동물구조관리센터,대전광역시 유성구 대학로 99 수의과대학 대전야생동물구조관리센터
7,대전광역시,유성구,신성동행정복지센터,대전광역시 유성구 신성로 55 신성동 행정복지센터
8,대전광역시,유성구,육군정보통신학교,대전광역시 유성구 자운로97번길 247 육군정보통신학교
9,대전광역시,유성구,한국조폐공사,대전광역시 유성구 과학로 80-67 고객행복팀
0,대전광역시,유성구,KAIST 영재교육센터,대전광역시 유성구  문지로 193 KAIST 문지캠퍼스 영재교육센터 F618호
1,대전광역시,유성구,대전교통문화센터,대전광역시 유성구 대덕대로 480 대전교통문화연수원
2,대전광역시,유성구,대전시청자미디어센터,대전광역시 유성구 대덕대로512번길 20 대전CT센터 4층
3,대전광역시,유성구,대전정보문화산업진흥원,대전광역시 유성구  대덕대로512번길 20 CT센터 3층 대전정보문화산업진흥원
4,대전광역시,유성구,유성경찰서,대전광역시 유성구  북유성대로 112 유성경찰서 경무계
5,대전광역시,유성구,유성구 어린이급식관리지원센터,대전광역시 유성구  대학로 99 생활과학대학 418호
6,대전광역시,유성구,유성구청소년상담복지센터,대전광역시 유성구  북유성대로 158 3층 유성구청소년상담복지센터
7,대전광역시,유성구,유성구청소년진로진학지원센터,대전광역시 유성구 북유성대로 158 죽동 601-1(1층)
8,대전광역시,유성구,장대청소년문화의집,대전광역시 유성구  유성대로730번길 51 유성보건소 3층 장대청소년문화의집
9,대전광역시,유성구,충남대학교 자연사박물관,대전광역시 유성구 대학로 99 충남대학교 자연사박물관
0,대전광역시,유성구,국립공원관리공단 계룡산국립공원,대전광역시 유성구  수통골로 47 계룡산국립공원사무소(수통골분소)
1,대전광역시,유성구,대덕초등학교,대전광역시 유성구 대덕대로556번길 102 대덕초등학교 도서관
2,대전광역시,유성구,대전교육과학연구원,대전광역시 유성구 대덕대로 507-50 대전교육과학연구원
3,대전광역시,유성구,대전마케팅공사,대전광역시 유성구  대덕대로 480 대전마케팅공사
4,대전광역시,유성구,외삼초등학교,대전광역시 유성구 반석동로 63 외삼초등학교
5,대전광역시,유성구,원신흥도서관,대전광역시 유성구 원신흥남로 59 원신흥도서관
6,대전광역시,유성구,유성구자원봉사센터,대전광역시 유성구 대학로 211 유성구청 유성구자원봉사센터(유성구청 별관3층)
7,대전광역시,유성구,유성구종합사회복지관,대전광역시 유성구 도안대로589번길 27 유성구종합사회복지관
8,대전광역시,유성구,유성구청소년수련관,대전광역시 유성구  북유성대로 158 유성구청소년수련관
9,대전광역시,유성구,유성구행복누리재단,대전광역시 유성구 죽동로 322 죽동문화센터 4층
0,대전광역시,유성구,국공립 성화숲어린이집,대전광역시 유성구 봉명로 16 단지내 성화숲어린이집
1,대전광역시,유성구,대전광역시립장애인종합복지관,대전광역시 유성구 유성대로298번길 175 대전광역시립장애인종합복지관
2,대전광역시,유성구,대전광역시설관리공단 복용승마장,대전광역시 유성구 덕명로56번길 199 (덕명동) 복용승마장
3,대전광역시,유성구,대전반석초등학교,대전광역시 유성구 반석동로 30 대전반석초등학교
4,대전광역시,유성구,문학마을 작은 도서관,대전광역시 유성구 어은로 22 문학마을 작은 도서관
5,대전광역시,유성구,신성마을작은도서관,대전광역시 유성구 신성남로 27 신성마을작은도서관
6,대전광역시,유성구,온천마을작은도서관,대전광역시 유성구 문화원로 46 온천마을작은도서관
7,대전광역시,유성구,유성구드림스타트센터,"대전광역시 유성구 유성대로626번길 57 구암평생학습센터 1층, 유성구 드림스타트"
8,대전광역시,유성구,한국과학기술원 글로벌리더십센터,대전광역시 유성구 대학로 291 창의학습관(E11) 504호
9,대전광역시,유성구,한밭대학교,대전광역시 유성구 동서대로 125 학생과
0,대전광역시,유성구,국제지식재산연수원,대전광역시 유성구 과학로 82 발명교육센터 창의발명체험관
1,대전광역시,유성구,대전계산초등학교,대전광역시 유성구 학하서로 74 대전계산초등학교(계산동 720)
2,대전광역시,유성구,대전광역시 유성구보건소,대전광역시 유성구  유성대로730번길 51 유성구보건소
3,대전광역시,유성구,대전광역시유성구학교밖청소년지원센터,대전광역시 유성구 유성대로 798-1 2층
4,대전광역시,유성구,대전도시철도공사 현충원역,대전광역시 유성구 현충원로 지하 455 현충원역
