,지역,시군구,제목,모집기관,봉사기간
0,울산광역시,울주군,울주문화예술회관 행사 주차안내 보조,울주문화예술회관,2019-08-28 ~ 2019-08-28
1,울산광역시,울주군,울주문화예술회관 행사 주차안내 보조,울주문화예술회관,2019-08-28 ~ 2019-08-28
2,울산광역시,울주군,울주문화예술회관 야외행사 정리 및 보조,울주문화예술회관,2019-08-29 ~ 2019-08-29
3,울산광역시,울주군,울주선바위도서관 자료실 도서 및 환경 정리,울주선바위도서관,2019-07-02 ~ 2019-09-29
4,울산광역시,울주군,울주선바위도서관 자료실 도서 및 환경 정리,울주선바위도서관,2019-07-02 ~ 2019-09-29
5,울산광역시,울주군,울주군청 내 책마을 작은도서관 대출 반납 업무 보조 및 정리,울주군청 책마을 작은도서관,2019-07-01 ~ 2019-09-30
6,울산광역시,울주군,울산행복학교  토요 방과후 프로그램 봉사활동 안내,울산행복학교,2019-08-03 ~ 2019-11-02
