지역,시군구,기관,주소
경기,경기도 평택시,좋은날,"경기 평택시 통미로 18 (합정동, 가원주택)가동 301호"
경기,경기도 평택시,온누리사랑채병설주간보호센터,경기 평택시 안중읍 서해로 1141-21온누리사랑채병설주간보호센터
경기,경기도 평택시,환타지아양로원,경기 평택시 방여울로 91 (가재동)환타지아양로원
경기,경기도 평택시,안중참사랑노인복지센터,경기 평택시 안중읍 안현로서6길 48-3-
경기,경기도 평택시,은화케어센터,경기도 평택시 잔다리2길 1-3 (세교동)은화케어센터
경기,경기도 평택시,평택북부노인주간보호센터,경기도 평택시 서정로 295 (서정동)평택북부노인주간보호센터
경기,경기도 평택시,굿모닝노인전문요양원,경기도 평택시 현덕면 현덕로 1095-5굿모닝노인전문요양원
경기,경기도 평택시,나무,경기도 평택시 평택4로 39 (합정동)대신빌딩 6층
경기,경기도 평택시,평안밀알센터,경기도 평택시 평남로90-19
경기,경기도 평택시,판교장애인주간보호센터,"경기도 성남시 분당구 운중로254, 판교동 판교종합사회복지관"
경기,경기도 평택시,에바다장애인주간보호센터,경기도 평택시 팽성읍 노와길447
경기,경기도 평택시,파란노인주간보호센터,경기도 평택시 비전2동829-7 용호빌딩 6층
경기,경기도 평택시,제자지역아동센터,경기도 평택시 복창로15-16 3층
경기,경기도 평택시,서부장애인주간보호센터,경기도 평택시 안중읍 안현로서4길9
경기,경기도 평택시,(사)경기도시각장애인연합회 평택시지회,경기도 평택시 조개터로2번길41
경기,경기도 평택시,청북노인요양공동생활가정,경기도 평택시 안중읍 용성길155
경기,경기도 평택시,팽성장애인주간보호센터,경기도 평택시 팽성읍 팽성남산4길6
경기,경기도 평택시,환타지아 주야간보호센터,경기도 평택시 가재동 방여울로91
경기,경기도 평택시,꿈이크는일터,경기도 평택시 신대동 평남로90-19
경기,경기도 평택시,중부재가노인복지센터,경기도 평택시 고덕면 방축4길58 중부재가복지센터
경기,경기도 평택시,사회복지법인 함께하는세상 삼우보호작업장,경기도 평택시 팽성읍 사거리길53
경기,경기도 평택시,보금자리요양원,경기도 평택시 신대동 신대고잔길55-14
경기,경기도 평택시,평택나눔지역아동센터,경기도 평택시 신장동 밀월로32-1
경기,경기도 평택시,안중노인전문요양센터,경기도 평택시 안중읍안중리 297-11
경기,경기도 평택시,송탄실버랜드,경기도 평택시 지산로220
경기,경기도 평택시,의료법인 백성의료재단 안중백병원,경기도 안성시 서동대로1931-21
경기,경기도 평택시,진위해밀-i지역아동센터,경기도 평택시 진위서로92 2층
경기,경기도 평택시,노아지역아동센터,경기도 평택시 노와1길24
경기,경기도 평택시,한국장애인도우미견협회,경기도 평택시 팽성읍 두리 115-14
경기,경기도 평택시,평택좋은이웃지역아동센터,경기도 평택시 지산1로 67-2 (지산동)2층
경기,경기도 평택시,심리치유센터 와락,경기도 평택시 통복동  172-15 고려빌딩 2층
경기,경기도 평택시,강남행복한요양원,경기도 평택시 서동대로1831-3
경기,경기도 평택시,평택북부장애인복지관,경기도 평택시 서정로295
경기,경기도 평택시,온누리사랑채,경기 평택시 안중읍학현리 7-13
