지역,시군구,기관,주소
경기,경기도 가평군,또래지역아동센터,경기도 가평군 조종면 조종새싹로 49또래지역아동센터
경기,경기도 가평군,열린복지랜드 웰빙요양원,경기도 가평군 설악면 유명로1906-22
경기,경기도 가평군,가평군지역사회복지협의체,경기도 가평군 가평읍 석봉로191번길65-19
경기,경기도 가평군,가평꽃동네 요한의집,경기도 가평군 하면 꽃동네길53-37
경기,경기도 가평군,루디아의집,경기도 가평군 북면 도대리 오목골길 8-47
경기,경기도 가평군,성빈센트환경마을,경기도 가평군 하면 신하리 45-4
경기,경기도 가평군,성가정의집,경기도 가평군 연인산로474번길139-37
경기,경기도 가평군,꽃동네 은총의집,경기 가평군 조종면 꽃동네길 53-13꽃동네길 53-13
경기,경기도 가평군,가평군노인복지관 재가노인복지센터,경기 가평군 가평읍읍내리 625-8 2층 주간보호센터
경기,경기도 가평군,가평군장애인복지관,경기 가평군 가평읍 석봉로 191번길 65-19
경기,경기도 가평군,가난한마음의집,경기 가평군 상면율길리 747
경기,경기도 가평군,(사)대한노인회가평군지회,경기 가평군 가평읍대곡1리 13-4
경기,경기도 가평군,청심국제청소년수련원,경기 가평군 설악면송산리595번지
경기,경기도 가평군,가평군노인복지관,경기도 가평군 가평읍  가화로 161 가평군노인복지관
경기,경기도 가평군,(재)예수의꽃동네유지재단 노체리안드리자애병원,경기도 가평군 하면 꽃동네길46
경기,경기도 가평군,가평꽃동네 희망의집,경기도 가평군 조종면 꽃동네길 35-25운악리
경기,경기도 가평군,가평꽃동네 노인요양원,경기 가평군 하면 하판리 540-2
경기,경기도 가평군,가평꽃동네 정신요양원,경기도 가평군 조종면 꽃동네길 60가평꽃동네환희의집
경기,경기도 가평군,가평꽃동네사랑의집,경기도 가평군 하면 꽃동네길53-37 가평꽃동네사랑의집
