지역,시군구,기관,주소
제주,제주특별자치도 제주시,장애인거주시설송향원,제주특별자치도 제주시 애월읍 하소로 747-42장애인거주시설송향원
제주,제주특별자치도 제주시,사단법인 느영나영복지공동체,제주특별자치도 제주시 용담로 128 (용담일동)2층
제주,제주특별자치도 제주시,한림주간보호센터,제주특별자치도 제주시 한림읍 드르밧길 551층
제주,제주특별자치도 제주시,제주몽생이그룹홈,제주특별자치도 제주시 월랑북길 44-6 (노형동)301호
제주,제주특별자치도 제주시,제주소나이그룹홈,"제주특별자치도 제주시 동화로1길 11 (화북일동, 화북1아파트)106동 102호"
제주,제주특별자치도 제주시,탐라장애인주간보호시설,제주특별자치도 제주시 광양4길 32 (이도일동)지하1층
제주,제주특별자치도 제주시,유진단기거주시설,제주특별자치도 제주시 해안마을2길 7-10 (해안동)유진단기거주시설
제주,제주특별자치도 제주시,그루터기,제주특별자치도 제주시 원당북로 65 (삼양일동)그루터기
제주,제주특별자치도 제주시,사)한국척수장애인협회 제주특별자치도협회,제주특별자치도 제주시 광양4길 32 (이도일동)지하1층
제주,제주특별자치도 제주시,천사나래 주간보호센터,제주특별자치도 제주시 조천읍 중산간동로 837-53천사나래 주간보호센터
제주,제주특별자치도 제주시,제주노인복지센터,제주특별자치도 제주시 장군내길 68-1 (도평동)제주노인복지센터
제주,제주특별자치도 제주시,동남어린이집,제주특별자치도 제주시 한림읍 옹포4길 7동남어린이집
제주,제주특별자치도 제주시,(사)한국신체장애인복지회제주지회,제주특별자치도 제주시 삼성로 28 (이도1동)한국신체장애인복지회제주지회
제주,제주특별자치도 제주시,제주교육사회적협동조합,제주특별자치도 제주시 진군남4길 2-5 (노형동)제주교육사회적협동조합
제주,제주특별자치도 제주시,선도어린이집,제주특별자치도 제주시 명림로 163-1 (봉개동)선도어린이집
제주,제주특별자치도 제주시,제주보듬이나눔이어린이집,제주특별자치도 제주시 첨단로8길 17 (영평동)제주보듬이나눔이어린이집
제주,제주특별자치도 제주시,요요어린이집,제주특별자치도 제주시 거로남4길 11-6 (화북2동)요요어린이집
제주,제주특별자치도 제주시,의료법인 숭산의료재단,제주특별자치도 제주시 동광로 42 (이도2동)의료법인 숭산의료재단
제주,제주특별자치도 제주시,서부장애인공동생활가정,제주특별자치도 제주시 한림읍 한림상로 207-14나동
제주,제주특별자치도 제주시,예향원그룹홈,제주특별자치도 제주시 한림읍 중산간서로 3920예향원그룹홈
제주,제주특별자치도 제주시,예향숲 그룹홈,제주특별자치도 제주시 한림읍 중산간서로 3920예향숲그룹홈
제주,제주특별자치도 제주시,희망나래 일터,제주특별자치도 제주시 중앙로 248 (이도이동)4층
제주,제주특별자치도 제주시,아라어린이집,"제주특별자치도 제주시 인다12길 1 (아라일동, 엘에이치아파트)아라어린이집"
제주,제주특별자치도 제주시,연동365요양원,제주특별자치도 제주시 삼무로1길 14 (연동)
제주,제주특별자치도 제주시,꿈지킴이지역아동센터,제주특별자치도 제주시 애월읍 하귀로25길 12
제주,제주특별자치도 제주시,둥지노인요양공동생활가정,제주특별자치도 제주시 동문로 19-1 (일도일동)2층
제주,제주특별자치도 제주시,사회복지법인 제주황새왓카리타스,제주특별자치도 제주시 수덕9길 71-10 (노형동)정존마을회관 2층
제주,제주특별자치도 제주시,한국요양원,제주특별자치도 제주시 은남2길39
제주,제주특별자치도 제주시,낭그늘요양원,"제주특별자치도 제주시 동문로19-1, 4층"
제주,제주특별자치도 제주시,반석어린이집,제주특별자치도 제주시 매촌안길35-1
제주,제주특별자치도 제주시,사단법인 월드프렌즈,제주특별자치도 제주시 화삼북로 67 (삼양2동)4층
제주,제주특별자치도 제주시,외도지역아동센터,"제주특별자치도 제주시 우정로11길18(외도일동, 부영아파트관리동1층)"
제주,제주특별자치도 제주시,제주특별자치도 장애인 생활이동지원센터,제주특별자치도 제주시 광양4길32
제주,제주특별자치도 제주시,희망나래활동센터,제주특별자치도 제주시 중앙로 175 (이도1동)3층(226-58)
제주,제주특별자치도 제주시,제광원소규모요양시설,제주특별자치도 제주시 오라남로57-10
제주,제주특별자치도 제주시,LH행복꿈터 삼화지역아동센터,"제주특별자치도 제주시 화삼북로2길12, 2층"
제주,제주특별자치도 제주시,심인요양원,제주특별자치도 제주시 고사마루길125
제주,제주특별자치도 제주시,정효원,제주특별자치도 제주시 도련일동 거로남10길132-14
제주,제주특별자치도 제주시,제주특별자치도광역정신건강복지센터,제주특별자치도 제주시 아란13길 15 (아라일동)별관 2층 제주특별자치도광역정신건강복지센터
제주,제주특별자치도 제주시,제주어린이집,제주특별자치도 제주시 아라이동 아봉로77
제주,제주특별자치도 제주시,사회복지법인무궁화어린이집,제주특별자치도 제주시 영평동 사송길42
제주,제주특별자치도 제주시,외도노인복지센터,제주특별자치도 제주시 외도일동 도근내길12-2
제주,제주특별자치도 제주시,만나의집,제주특별자치도 제주시 조천읍 조와로7길11
제주,제주특별자치도 제주시,오라노인주간보호센터,제주특별자치도 제주시 오라이동사평2길 19
제주,제주특별자치도 제주시,동부요양원,"제주특별자치도 제주시 이도이동 동광로96, 4층"
제주,제주특별자치도 제주시,다원노인복지센터,제주특별자치도 제주시 원남6길 36 (도남동)1층 다원노인복지센터
제주,제주특별자치도 제주시,사회복지법인은경원,제주특별자치도 제주시 애월읍 하광로199
제주,제주특별자치도 제주시,아기사랑엄마의집,"제주특별자치도 제주시 연동 신대로6길22, 굿모닝빌 C동201호"
제주,제주특별자치도 제주시,제주YWCA,제주특별자치도 제주시 연동 삼무로11길3
제주,제주특별자치도 제주시,원지역아동센터,"제주특별자치도 제주시 노형동 정존5길7(노형동,2층)"
제주,제주특별자치도 제주시,대한적십자사제주특별자치도지사,제주특별자치도 제주시 용담일동 전농로7
제주,제주특별자치도 제주시,사단법인 굿네이버스 인터내셔날 제주지부,제주특별자치도 제주시 노형동 월랑로40 라인빌딩 3층
제주,제주특별자치도 제주시,삼양소규모노인종합센터(주간보호),제주특별자치도 제주시 삼양일동1542-6
제주,제주특별자치도 제주시,추자요양원,제주특별자치도 제주시 추자면 예초1길 32-9추자요양원
제주,제주특별자치도 제주시,다올요양원,제주특별자치도 제주시 능산길 6-3 (영평동)
제주,제주특별자치도 제주시,예천노인전문요양원,제주특별자치도 제주시 종인내길69(조천읍)
제주,제주특별자치도 제주시,의료법인 혜인의료재단 한국병원,제주특별자치도 제주시 서광로193(삼도일동)
제주,제주특별자치도 제주시,혼디사랑요양원,제주특별자치도 제주시 고래소길26(도평동)
제주,제주특별자치도 제주시,사회복지법인녹원어린이집,제주특별자치도 제주시 연미3길30(오라이동)
제주,제주특별자치도 제주시,(사)제주특별자치도지적장애인복지협회제주시지부,제주특별자치도 제주시 노연로 119 (연동)4층
제주,제주특별자치도 제주시,제주영락어린이집,제주특별자치도 제주시 동광로23길15(일도이동153-5)
제주,제주특별자치도 제주시,아름마을요양원,제주특별자치도 제주시 연미3길22(오라이동)
제주,제주특별자치도 제주시,원당요양원,제주특별자치도 제주시 선사로6길86(삼양일동)
제주,제주특별자치도 제주시,제주사라의집,제주특별자치도 제주시 기와1길51
제주,제주특별자치도 제주시,사단법인제주외국인평화공동체,제주특별자치도 제주시 서광로2길 33-1 3층
제주,제주특별자치도 제주시,제주특별자치도수어통역센터,"제주특별자치도 제주시 남성로25길 8 (삼도이동, 삼도쉐르빌아파트)201호 제주특별자치도수화통역센터"
제주,제주특별자치도 제주시,마리아의집,제주특별자치도 제주시 애월읍 하귀1리 107-1
제주,제주특별자치도 제주시,다솜노인종합복지센터,제주특별자치도 제주시 한림로791
제주,제주특별자치도 제주시,1318해피존찬란한미래지역아동센터,제주특별자치도 제주시 이도1동  1245-26 2층
제주,제주특별자치도 제주시,낮은울타리어린이집,제주특별자치도 제주시 신촌인수물남길20
제주,제주특별자치도 제주시,KT&G 제주본부,제주특별자치도 제주시 노형동  722 2층
제주,제주특별자치도 제주시,(사)제주도문화정보점자도서관,"제주특별자치도 제주시 동광로 56 (이도2동, 길용파크빌라트)2층"
