,지역,시군구,기관,주소
0,전라남도,완도군,금일읍사무소,전라남도 완도군 금일읍 금일로 394 금일읍사무소
1,전라남도,완도군,약산면사무소,전라남도 완도군 약산면 약산로 367 약산면사무소
2,전라남도,완도군,완도경찰서,전라남도 완도군 완도읍 죽청리 483-28번지
3,전라남도,완도군,완도교육지원청Wee센터,전라남도 완도군 완도읍 개포로114번길 30-12 완도교육지원청Wee센터
4,전라남도,완도군,완도군 노화청소년문화의 집,전라남도 완도군 노화읍 노화로 824-19 노화청소년 문화의 집
5,전라남도,완도군,완도군드림스타트,전라남도 완도군 완도읍 개포로159번길 41 청소년문화의집 완도군드림스타트
6,전라남도,완도군,완도군청(환경산림과),전라남도 완도군 완도읍 청해진남로 51 완도군청 환경산림과
7,전라남도,완도군,완도문화원,전라남도 완도군 완도읍 개포로159번길 44 완도문화원
8,전라남도,완도군,완도읍사무소,전라남도 완도군 완도읍 개포로62번길 9 완도읍사무소
9,전라남도,완도군,완도해양경찰서해양오염방제,전라남도 완도군 완도읍 중앙길 93 완도해양경찰서
0,전라남도,완도군,넙도행복작은도서관,전라남도 완도군 노화읍 넙도길 104 넙도행복작은도서관
1,전라남도,완도군,다도해해상국립공원사무소,전라남도 완도군 완도읍 개포로62번길 17-12 다도해해상국립공원사무소
2,전라남도,완도군,보길초등학교 보건실,전라남도 완도군 보길면 부황길 67 보길초등학교
3,전라남도,완도군,완도군립도서관,전라남도 완도군 완도읍 주도길 3-1 완도군립도서관
4,전라남도,완도군,완도군생활체육회,전라남도 완도군 완도읍 1256-2
5,전라남도,완도군,완도군장난감도서관,전라남도 완도군 완도읍 개포로159번길 55 문화동 3층 장난감도서관
6,전라남도,완도군,완도신흥사,전라남도 완도군 완도읍 청해진남로 101 완도신흥사
7,전라남도,완도군,전라남도완도수목원,전라남도 완도군 군외면 초평1길 156 완도수목원
8,전라남도,완도군,청산 어린이집,전라남도 완도군 청산면 청산로 1579-57 청산 어린이집
9,전라남도,완도군,청해어린이집,전라남도 완도군 완도읍 군내리 소가용길 35
0,전라남도,완도군,고금중앙어린이집,전라남도 완도군 고금면 고금동로 17-28 고금중앙어린이집
1,전라남도,완도군,군외면사무소,전라남도 완도군 군외면 원동리 1073-1
2,전라남도,완도군,노인 요양 공동생활 가정 보금자리,전라남도 완도군 청산면 도청4길 19-1 노인요양 공동 생활가정 보금자리
3,전라남도,완도군,노화읍사무소,전라남도 완도군 노화읍 노화로 813 노화읍사무소
4,전라남도,완도군,로뎀의집,전라남도 완도군 보길면 정자길 10-1 로뎀의집
5,전라남도,완도군,바르게살기운동완도군협의회,전라남도 완도군 완도읍 주도길 3-2 바르게살기운동완도군협의회
6,전라남도,완도군,완도군청년회,전라남도 완도군 완도읍 장보고대로 142-2 3층
7,전라남도,완도군,완도중앙어린이집,전라남도 완도군 완도읍 죽청리 128
8,전라남도,완도군,장보고아카데미,전라남도 완도군 완도읍 청해진남로 101-1 사)장보고아카데미
9,전라남도,완도군,청산뜨락 작은도서관,전라남도 완도군 청산면 도청길 10 청산교회 청산뜨락 작은도서관
0,전라남도,완도군,고금면사무소,전라남도 완도군 고금면 농상리 409번지
1,전라남도,완도군,보길면,전라남도 완도군 보길면 부황리 1-4
2,전라남도,완도군,성광어린이집,전라남도 완도군 장보고대로42번길 53
3,전라남도,완도군,완도군신지면사무소,전남 완도군 신지면 대곡리 754-1
4,전라남도,완도군,우리어린이집,전라남도 완도군 고금면 덕암리 641-10
