,지역,시군구,기관,주소
0,전라남도,함평군,함평경찰서,전라남도 함평군 함평읍 중앙길 220 함평경찰서
1,전라남도,함평군,함평군립미술관,전라남도 함평군 함평읍 곤재로 27 함평군립미술관
2,전라남도,함평군,함평군산림공원사업소,전라남도 함평군 학동로 1398-77
3,전라남도,함평군,함평군자원봉사센터,전남 함평군 함평읍 기각리 800-2
4,전라남도,함평군,함평군자원봉사센터,전라남도 함평군 중앙길 200 함평군자원봉사센터
5,전라남도,함평군,함평군청민원봉사과,전라남도 함평군 중앙길 200 민원봉사과
6,전라남도,함평군,함평여자중학교,전라남도 함평군 함평읍 829-2
7,전라남도,함평군,함평영화학교,전라남도 함평군 한나리길 10-25 함평영화학교
8,전라남도,함평군,함평중학교,전라남도 함평군 함평읍 영수길 55
9,전라남도,함평군,해보노인복지회관,전라남도 함평군 해보면 문장리 111
0,전라남도,함평군,나비골작은도서관,전라남도 함평군 해보면 문장리 10
1,전라남도,함평군,반딧불이지역아동센터,전라남도 함평군 나산면 838-4
2,전라남도,함평군,보두마노인복지센터,전라남도 함평군 나산길 103 보두마
3,전라남도,함평군,손불지역아동센터,전라남도 함평군 손불중앙길 126 126
4,전라남도,함평군,잠월미술관,전라남도 함평군 해보면 산내길60
5,전라남도,함평군,하늘지역아동센터,전라남도 함평군 해보면 주현길 6 하늘지역아동센터
6,전라남도,함평군,함평군노인복지회관,전라남도 함평군 함평읍 내교리 179-2
7,전라남도,함평군,함평군립요양원,전라남도 함평군 학교면 학교화산길 16 함평군립요양원
8,전라남도,함평군,함평군생활체육회,전라남도 함평군 함장로 1377 함평농어민문화체육센터
9,전라남도,함평군,함평나비곤충도서관,전라남도 함평군  곤재로 36-33 함평나비도서관
0,전라남도,함평군,나비뜰지역아동센터,전라남도 함평군 함평읍 수호리 130-2
1,전라남도,함평군,나비뜰학당(1318해피죤),전라남도 함평군 함평읍 기각리 555
2,전라남도,함평군,샤론의집,전라남도 함평군 나산면 398
3,전라남도,함평군,소망지역아동센터,전라남도 함평군 백인동길 33 소망지역아동센터
4,전라남도,함평군,월야지역아동센터,전라남도 함평군 월야면 밀재로 1536 월야지역아동센터
5,전라남도,함평군,함평군립요양원,전라남도 함평군 학교면 학교화산길 16 함평군립요양원
6,전라남도,함평군,함평삼애원,전라남도 함평군 함평읍 내교리 379
7,전라남도,함평군,함평성애노인요양센터,전라남도 함평군 함평읍 함평리 함평성애노인요양센터
8,전라남도,함평군,함평성애양로원,전라남도 함평군 함평읍 함평리 함평성애양로원
9,전라남도,함평군,흰돌사랑의집,전라남도 함평군 함평읍 내교리 197-3
0,전라남도,함평군,백향목의집,전라남도 함평군 해보면 금계리 203
1,전라남도,함평군,정겨운뜰안,전라남도 함평군 나산면 구산리 131-1
2,전라남도,함평군,청수원,전라남도 함평군 학교면 마산리 64-1
3,전라남도,함평군,함평시온원,전라남도 함평군 학다리길 349
