지역,시군구,기관,주소
인천,인천광역시 계양구,해인지역아동센터,인천 계양구 경명대로1045번길 21-5 (계산동)3층
인천,인천광역시 계양구,효성사랑요양원,인천 계양구 안남로 548 (효성동)4층
인천,인천광역시 계양구,희망요양원,"인천 계양구 길마로 33 (효성동)미추홀프라자 3층, 4층"
인천,인천광역시 계양구,인천쪽방상담소,인천 계양구 계양산로 91 (계산동)-
인천,인천광역시 계양구,우리복지요양원계양,"인천 계양구 오조산로57번길 11-1 (계산동)5,8,9,10층"
인천,인천광역시 계양구,노틀담사랑터,인천 계양구 장제로920번길 27 (병방동) -
인천,인천광역시 계양구,예원주간보호센터,인천 계양구 효서로 92 (효성동)1층
인천,인천광역시 계양구,장기늘봄사랑터,인천 계양구 장기서로 8 (장기동)4층
인천,인천광역시 계양구,계산다문화 비전센터,인천 계양구 계양대로 209 (계산동).
인천,인천광역시 계양구,가은요양원,인천 계양구 오조산로 53 (계산동)801호
인천,인천광역시 계양구,한국희망집짓기 운동본부,인천 계양구 아나지로 175 (효성동)2층
인천,인천광역시 계양구,고운빛요양원,인천 계양구 도두리로 25 (계산동)501호
인천,인천광역시 계양구,더사랑요양원,인천광역시 계양구 오조산로57번길 11 (계산동)3층 303호
인천,인천광역시 계양구,빅토리아요양원,인천광역시 계양구 계산새로 71 (계산동)D동 801호
인천,인천광역시 계양구,노인요양시설 한결,인천광역시 계양구 장제로927번길 4 (방축동)1~3층
인천,인천광역시 계양구,예지요양원,인천광역시 계양구 계산새로 85 (용종동)501호
인천,인천광역시 계양구,수정요양원,인천광역시 계양구 봉오대로677번길 29 (작전동)4층
인천,인천광역시 계양구,민들레장애인야학,인천광역시 계양구 계산새로 71 (계산동)하이베라스A동 211호
인천,인천광역시 계양구,백악관실버타운,"인천광역시 계양구 계양문화로54, 대신월드프라자 8층"
인천,인천광역시 계양구,사랑원,인천 계양구 봉오대로 682-8 (작전동)1층
인천,인천광역시 계양구,사랑터장애인주간보호센터,"인천광역시 계양구 장기로26, 3층"
인천,인천광역시 계양구,계양구다문화가족지원센터,인천광역시 계양구 계양산로102번길5 사회복지회관 3층
인천,인천광역시 계양구,사랑요양원,인천광역시 계양구 오조산공원로22 계양프라자 6층
인천,인천광역시 계양구,계양푸른빛재가노인지원서비스센터,인천 계양구 경명대로 1138 (계산동)동남빌딩 3층 302호
인천,인천광역시 계양구,아름다운요양원,인천광역시 계양구 계산동 장제로755번길32
인천,인천광역시 계양구,아름드리실버홈,"인천광역시 계양구 계산동 경명대로1023, 5층"
인천,인천광역시 계양구,제1푸른성노인요양원,"인천광역시 계양구 효성동 안남로480, 4층"
인천,인천광역시 계양구,푸른성노인요양원,인천광역시 계양구 효성동 안남로480
인천,인천광역시 계양구,반딧불노인요양원,인천광역시 계양구 작전동은조빌딩3층
인천,인천광역시 계양구,노틀담베이커리,인천광역시 계양구 계양산로35번길 12-37노틀담베이커리
인천,인천광역시 계양구,청운지역아동센터,인천광역시 계양구 안남로573번길26 두산아파트 상가 401호
인천,인천광역시 계양구,다사랑재가노인지원서비스센터,인천광역시 계양구 계산로148 대상빌딩 2층
인천,인천광역시 계양구,삼성요양원,인천광역시 계양구 주부토로525 정우빌딩 4층
인천,인천광역시 계양구,예원지역아동센터,인천광역시 계양구 계양대로120번길25-17
인천,인천광역시 계양구,사)인천계양구새마을회,인천광역시 계양구 계산동  942-30
인천,인천광역시 계양구,계양푸른솔지역아동센터,인천 계양구 아나지로 517 (서운동)2층 계양푸른솔지역아동센터
인천,인천광역시 계양구,주소망실버요양센터,인천광역시 계양구 효성동  31-8 3층
인천,인천광역시 계양구,계산노인문화센터,인천광역시 계양구 경명대로 980계산노인문화센터
인천,인천광역시 계양구,구립계산노인복지센터,인천광역시 계양구 경명대로980
인천,인천광역시 계양구,삼정병원,인천광역시 계양구 장제로 (계산동)800 삼정병원
인천,인천광역시 계양구,보람병원,인천 계양구 작전동 910-5
인천,인천광역시 계양구,한림병원 사회사업실,인천 계양구 작전동 900-4
인천,인천광역시 계양구,해피로드,인천 계양구 작전동 장제로731 B01호
인천,인천광역시 계양구,계양사랑마루,인천 계양구 작전동 904-1 마이더스빌딩 2~5층
인천,인천광역시 계양구,새벽지역아동센터,인천 계양구 계산동 947-1 계양프라자 303호
인천,인천광역시 계양구,참사랑소망의집,인천 계양구 효성1동 186-36
인천,인천광역시 계양구,나솔채양로원,인천광역시 계양구 박촌동 솔고개길 19나솔채양로원
인천,인천광역시 계양구,인천제2시립노인치매요양병원,인천 계양구 갈현동 77-1
인천,인천광역시 계양구,예원,인천 계양구 둑실안길 54 (둑실동)중증장애인거주시설 예원
인천,인천광역시 계양구,더불어 사는 집,인천 계양구 봉오대로512번길 5 (효성동)더불어사는집
인천,인천광역시 계양구,효성노인문화센터,인천 계양구 효성동 177-4
인천,인천광역시 계양구,동양노인문화센터,인천 계양구 동양로 74-29 (동양동)387-3
인천,인천광역시 계양구,참노인요양원,인천 계양구 용종동 209-2 강남오피스텔 3층
인천,인천광역시 계양구,한국비전연구소,인천 계양구 계산동 928-28
인천,인천광역시 계양구,우리두리지역아동센터,인천광역시 연수구 청학동502-1번지 향기로운빌딩 8층
인천,인천광역시 계양구,한아름병원,인천 계양구 계산4동1080-3
인천,인천광역시 계양구,계양구중독관리통합지원센터,인천 계양구 작전동계양대로126
인천,인천광역시 계양구,사단법인 사랑의쌀 나눔운동본부,인천광역시 계양구 장기동  152-5
인천,인천광역시 계양구,계양봉사단,인천광역시 계양구 작전동  98-3 근화빌딩 2층
