지역,시군구,기관,주소
강원,강원도 횡성군,스마일카운티,강원 횡성군 청일면 갑천로 1136.
강원,강원도 횡성군,횡성노인주간보호센터,강원 횡성군 횡성읍 어수로 46.
강원,강원도 횡성군,둔내요양원,강원 횡성군 둔내면 청태산로 465-30.
강원,강원도 횡성군,아름다운마을,강원 횡성군 갑천면 외갑천로 502-7.
강원,강원도 횡성군,횡성한우리요양원,강원 횡성군 횡성읍 한우로 312.
강원,강원도 횡성군,서원지역아동센터,강원 횡성군 서원면 창촌남길 26.
강원,강원도 횡성군,우리요양사랑재가복지센터,강원 횡성군 횡성읍 중앙로 14.
강원,강원도 횡성군,청일요양원,강원도 횡성군 청일면 유평길 56-14청일요양원
강원,강원도 횡성군,횡성행복한홈스쿨,강원도 횡성군 횡성읍 북천서로20
강원,강원도 횡성군,횡성시니어클럽,강원 횡성군 횡성읍 읍하남로 242층
강원,강원도 횡성군,둔내삼육지역아동센터,강원도 횡성군 둔방로14번길 50
강원,강원도 횡성군,횡성군한우리작업장,강원도 횡성군 횡성읍한우로 223
강원,강원도 횡성군,횡성장기요양센터,강원 횡성군 횡성읍읍하리 567-3
강원,강원도 횡성군,횡성지역아동센터,강원 횡성군 횡성읍읍상리 52번지
강원,강원도 횡성군,행복마을,강원도 횡성군 상하가로258번길 48-10행복마을요양원
강원,강원도 횡성군,횡성군다문화가족지원센터,강원 횡성군 횡성읍 횡성로 379 횡성군보건복지타운 3층
강원,강원도 횡성군,횡성군소규모요양시설,강원도 횡성군 안흥면 안흥로 24-2횡성군소규모요양시설
강원,강원도 횡성군,횡성군장애인종합복지관,강원도 횡성군 한우로223
강원,강원도 횡성군,횡성효도마을,강원 횡성군 우천면용둔리699번지
강원,강원도 횡성군,행복만들기상담소,강원도 횡성군 횡성읍 북천리 115-62
강원,강원도 횡성군,실로암노인복지센터,강원 횡성군 횡성읍 앞들서2로 76실로암노인복지센터
강원,강원도 횡성군,횡성군노인전문요양원,"강원도 횡성군 횡성읍 횡성로 279(구, 입석리 130-1), 횡성군노인전문요양원"
강원,강원도 횡성군,횡성노인복지센터,강원도 횡성군 둔내로93
강원,강원도 횡성군,횡성군장애인보호작업장보람원,강원 횡성군 횡성읍 학곡리 470-1
강원,강원도 횡성군,횡성군종합사회복지관,강원도 횡성군 횡성읍 횡성로379 횡성군종합보건복지타운 3층 복지관사무실
강원,강원도 횡성군,횡성군사회복지협의회,강원도 횡성군 횡성읍 어수로 46횡성군사회복지협의회관
