지역,시군구,기관,주소
강원,강원도 강릉시,민들레노인복지센터,"강원 강릉시 경강로2223번길 15 (포남동, 세화상가아파트)."
강원,강원도 강릉시,사천요양원,강원 강릉시 사천면 덕실길 151.
강원,강원도 강릉시,장수마을요양원,강원 강릉시 구정면 금평로 340.
강원,강원도 강릉시,강릉부모사랑2,강원 강릉시 회산로339번길 41 (회산동).
강원,강원도 강릉시,우리사랑노인요양시설,강원 강릉시 강릉대로218번길 20 (임당동).
강원,강원도 강릉시,기쁨있는집,"강원 강릉시 정원로 53-4 (교동, 부영아파트)301동 108호"
강원,강원도 강릉시,월정사복지재단 그룹홈,"강원 강릉시 산양길 14 (포남동, 대목맨션)대목5차아파트 1동 502호"
강원,강원도 강릉시,실버하우스,강원 강릉시 구정면 와천로 102-42실버하우스
강원,강원도 강릉시,더불어숲지역아동센터,"강원 강릉시 노암길 45 (노암동), 2층"
강원,강원도 강릉시,벧엘요양원,강원 강릉시 연곡면 도방길 75-24.
강원,강원도 강릉시,햇살동네,"강원 강릉시 해안로 107 (송정동, 삼익비치맨션)101동 609호"
강원,강원도 강릉시,나무와새,"강원 강릉시 명륜로 95-7 (교동, 교동한신아파트)101동 1001호"
강원,강원도 강릉시,강릉천사요양원,강원 강릉시 남강초교2길 25 (포남동).
강원,강원도 강릉시,강릉시장애인가족지원센터,"강원 강릉시 성덕포남로152번길 21 (포남동), 2층"
강원,강원도 강릉시,늘푸른집공동생활가정,"강원 강릉시 율곡로 2733 (노암동, 노암현대아파트)103-301"
강원,강원도 강릉시,에덴하우스요양원,강원도 강릉시 유죽길533번길 7-31 (죽헌동)
강원,강원도 강릉시,참살이요양원,강원도 강릉시 강동면 임곡로 687(임곡1리 2반 138번지)
강원,강원도 강릉시,강릉중앙재단 강원광역푸드뱅크,강원도 강릉시 난설헌로 12-6 (운정동)사랑관 1층
강원,강원도 강릉시,해드림요양원,강원도 강릉시 구정면 구정중앙로 239해드림요양원
강원,강원도 강릉시,미리내주간보호센터,강원도 강릉시 사천면 방동길 68
