지역,시군구,기관,주소
강원,강원도 속초시,실버랜드재가노인복지센터,"강원 속초시 동해대로 4024 (조양동), 3층 310호(조양동 제일프라자)"
강원,강원도 속초시,청대실버하우스,강원 속초시 소평로 162 (조양동)303동 102호
강원,강원도 속초시,속초시건강가정지원센터,강원 속초시 도리원길 5 (노학동)유아교육관 2층
강원,강원도 속초시,라온실버하우스,"강원 속초시 소평로 162 (조양동)308동 101호 (조양동, 부영3단지아파트)"
강원,강원도 속초시,천사노인요양원,강원 속초시 원암학사평길 60 (노학동).
강원,강원도 속초시,해밀요양원,강원 속초시 바람꽃마을3길 12 (노학동)해밀
강원,강원도 속초시,하나로지역아동센터,강원도 속초시 부월1길 28-10 (조양동)하나로지역아동센터
강원,강원도 속초시,천사요양원,"강원도 속초시 중앙로25, 1층"
강원,강원도 속초시,속초시니어클럽,강원도 속초시 조양동 동해대로3930번길24-3
강원,강원도 속초시,예은요양원,강원 속초시 중앙로 96 (청학동)96
강원,강원도 속초시,사)강원도농아인협회속초시지부,강원도 속초시 밤골5길7호
강원,강원도 속초시,어울림행복한홈스쿨지역아동센터,강원도 속초시 조양로229 3층
강원,강원도 속초시,속초시다문화가족지원센터,강원도 속초시 도리원길5 유아교육관2층(경동대설악캠퍼스)
강원,강원도 속초시,새솔지역아동센터,강원도 속초시 먹거리길19 속초종합사회복지관내 새솔지역아동센터
강원,강원도 속초시,반야노인요양원,강원도 속초시 노학동싸리재길 195
강원,강원도 속초시,다솜지역아동센터,강원 속초시 중앙로 285 (영랑동).
강원,강원도 속초시,새마을지역아동센터,"강원 속초시 조양로 40 (조양동, E.S 아뜨리움)108동201호"
강원,강원도 속초시,늘푸른요양원,강원 속초시 동명동 288
강원,강원도 속초시,금강반야마을,강원 속초시 도문동 832-20
강원,강원도 속초시,속초노인복지센터,강원 속초시 먹거리길 19 (교동)주공3차아파트 단지 내
강원,강원도 속초시,행복한홈스쿨지역아동센터,강원도 속초시 청학동 청학로37 수광빌딩 3층
강원,강원도 속초시,성암노인복지센터,강원도 속초시 조양동 청호로10-1
강원,강원도 속초시,선영그룹홈,강원도 속초시 대포동 밭골길22
강원,강원도 속초시,속초YWCA가정폭력상담소,강원도 속초시 번영로184
강원,강원도 속초시,강원도속초의료원,강원 속초시 영랑동591-10  영랑호반길3
강원,강원도 속초시,사)강원도지체장애인협회속초시지회,강원 속초시 노학동 1073-63번지  1호
강원,강원도 속초시,속초시노인복지관,강원 속초시 교동979번지 (수복로 42)
강원,강원도 속초시,속초YWCA,강원도 속초시 번영로 184 (영랑동)속초YWCA
강원,강원도 속초시,금강장애인복지센터,강원 속초시 도문동 832-20
강원,강원도 속초시,글라렛선교센터,강원도 속초시 영랑동 번영로165
강원,강원도 속초시,속초시사회복지협의회,강원 속초시 금호동482-5 속초시사회복지회관
강원,강원도 속초시,속초종합사회복지관,강원 속초시 교동961-1 주공3단지내
강원,강원도 속초시,강원도장애인종합복지관속초분관,강원 속초시 교동668-32
