지역,시군구,기관,주소
서울,서울특별시 송파구,(사)장애인평생지원협회,서울 송파구 송파대로 260 (가락동)5층
서울,서울특별시 송파구,송파지역자활센터,"서울 송파구 풍성로5길 16 (풍납동)1,2층"
서울,서울특별시 송파구,송파365데이케어센터,서울 송파구 거마로 12 (거여동)2층
서울,서울특별시 송파구,KB골든라이프케어 위례빌리지,서울 송파구 위례광장로 220 (장지동)-
서울,서울특별시 송파구,휴먼앤휴먼인터내셔널,"서울 송파구 법원로 128 (문정동)15층, 19호"
서울,서울특별시 송파구,함재보호작업장,서울 송파구 마천로 76 (오금동)5층
서울,서울특별시 송파구,(주)샤인임팩트,서울 송파구 문정로 246 (마천동)1층
서울,서울특별시 송파구,행복한두레밥상 사회적협동조합,서울 송파구 풍성로5길 16 (풍납동)1층
서울,서울특별시 송파구,솔바람지역아동센터,서울 송파구 성내천로 271 (마천동)3층
서울,서울특별시 송파구,주식회사 드림메이커인터내셔널,서울특별시 송파구 석촌호수로 152 (삼전동)4층
서울,서울특별시 송파구,행복한우리,서울특별시 송파구 올림픽로47길 9-10 (풍납동)301호
서울,서울특별시 송파구,마라보호작업장,서울특별시 송파구 송이로34길 43-1 (문정동)1층
서울,서울특별시 송파구,하사랑주간보호센터,서울특별시 송파구 올림픽로35길 124 (신천동)1동 501호
서울,서울특별시 송파구,서울곰두리체육센터,서울특별시 송파구 동남로 271 (오금동)서울곰두리체육센터 3층문화체육부
서울,서울특별시 송파구,사단법인 연우,"서울특별시 송파구 가락로 142 (송파동)4층, 401호"
서울,서울특별시 송파구,행복케어,"서울특별시 송파구 거마로61, 5층"
서울,서울특별시 송파구,소망드림복지 센터,"서울특별시 강동구 진황도로 18 (천호동, 현대프라자)지하2층 1-1호"
서울,서울특별시 송파구,깨달음과나눔,"서울특별시 송파구 마천동271-71, 501"
서울,서울특별시 송파구,(사) 호프월드와이드코리아,"서울 송파구 올림픽로 435 (신천동, 파크리오)상가A, 413호"
서울,서울특별시 송파구,삼전주간보호시설,서울특별시 송파구 백제고분로32길35
서울,서울특별시 송파구,경복궁요양센터,서울특별시 송파구 성내천로47길40
서울,서울특별시 송파구,잠실데이케어센터,"서울특별시 송파구 백제고분로449 3,4층"
서울,서울특별시 송파구,사단법인 한국한부모가정사랑회,서울특별시 송파구 신천동 올림픽로35가길11(신천동 한신잠실코아오피스텔 716호)
서울,서울특별시 송파구,한마음장기요양기관,서울 송파구 백제고분로41길 45 (송파동)태하빌딩 301호
서울,서울특별시 송파구,사단법인 아이코리아,서울특별시 송파구 장지동 충민로6길 17(장지동)
서울,서울특별시 송파구,솔바람복지센터,서울특별시 송파구 풍성로15길 23(풍납동)
서울,서울특별시 송파구,R&T지역아동센타,서울특별시 송파구 중대로36길 17(오금동 87-2)
서울,서울특별시 송파구,송파솔루션장애인자립생활센터,서울특별시 송파구 석촌동184-7 석촌레이크빌 202호
서울,서울특별시 송파구,의료법인 참예원의료재단,서울특별시 송파구 마천로164 송파참노인전문병원
서울,서울특별시 송파구,굿윌 (Goodwill) 밀알스토아,서울특별시 송파구 마천로226 (마천동)
서울,서울특별시 송파구,렘넌트 주간보호센터,서울특별시 송파구 장지동  214-2
서울,서울특별시 송파구,무지개빛청개구리 지역아동센터,서울특별시 송파구 문정동  33-5번지 102호
서울,서울특별시 송파구,참사랑데이케어센터,서울 송파구 오금동 25번지 별관 312호
서울,서울특별시 송파구,사랑나눔주간보호,서울특별시 송파구 마천로51길 28 (마천동)3층
서울,서울특별시 송파구,송파구다문화가족지원센터,서울 송파구 마천동 127-1
서울,서울특별시 송파구,대한장애인아이스하키협회,서울 송파구 방이동 88-2 벨로드롬 B-19호
서울,서울특별시 송파구,대한장애인농구협회,서울 송파구 방이동 88-2 SK올림픽핸드볼경기장 120호
서울,서울특별시 송파구,대한장애인럭비협회,서울특별시 송파구 올림픽로 424 (방이동)벨로드롬 104 대한장애인럭비협회
서울,서울특별시 송파구,더 (THE) 채움,서울특별시 송파구 마천동마천로 51길 28 2층
서울,서울특별시 송파구,사회복지법인 함께하는재단,서울특별시 송파구 새말로10길19
서울,서울특별시 송파구,(사)서울농아인협회송파지회 부설수어통역센터,서울특별시 송파구 송파대로 4603층 송파구수어통역센터(송파동)
서울,서울특별시 송파구,사회복지법인 월드비전 서울동지부,서울 강북구 번3동   168-6 세종빌딩 3층
서울,서울특별시 송파구,연화직업재활원,서울 송파구 석촌동 273-2
서울,서울특별시 송파구,(사)태평양아시아협회,서울 송파구 오금로36길 38 (가락동)금오빌딩 3층 태평양아시아협회
서울,서울특별시 송파구,한국행복가정상담아카데미,서울 송파구 방이동 163-9번지 2층 201호
서울,서울특별시 송파구,송파버들데이케어센터,서울 송파구 장지동   850-2
서울,서울특별시 송파구,아이코리아 송파아이존,서울 송파구 충민로6길 17 (장지동)아이코리아 송파아이존
서울,서울특별시 송파구,송파구건강가정지원센터,서울 송파구 거여1동   289-5 송파구보건지소 2층
서울,서울특별시 송파구,별빛내리는마을,"서울특별시 송파구 오금동 동남로24길11, 4층"
서울,서울특별시 송파구,사단법인 한베문화교류센터,서울특별시 구로구 가마산로26길 27 (구로동)201호 (AJ파크)
서울,서울특별시 송파구,월드비전 서울남지부,서울특별시 송파구 오금로51길 34 (거여동)월드비전 서울남부지역본부
서울,서울특별시 송파구,참사랑주간보호센터,서울 송파구 오금동 25 참사랑교회 별관 3층
서울,서울특별시 송파구,송파복지센터,서울특별시 송파구 충민로 184184
서울,서울특별시 송파구,잠실가정폭력상담소,"서울 송파구 석촌호수로 220 (석촌동), 보정빌딩   402호"
서울,서울특별시 송파구,송파구치매지원센터,서울특별시 송파구 장지동 충민로 184송파구치매지원센터 1층
서울,서울특별시 송파구,구립송파노인요양센터,서울 송파구 장지동850-2
서울,서울특별시 송파구,해오름 지역아동센터,서울 송파구 석촌동292-5 2층
서울,서울특별시 송파구,아름다운꿈지역아동센터,서울 송파구 마천동128-9(3층)
서울,서울특별시 송파구,한국사랑봉사협회,서울특별시 송파구 법원로 114 (문정동)A동 808호
서울,서울특별시 송파구,경찰병원,서울 송파구 가락본동경찰병원사회복지실
서울,서울특별시 송파구,서울특별시장애인체육회,서울 송파구 잠실동10 잠실종합운동장내
서울,서울특별시 송파구,행복주간보호센터,서울특별시 송파구 마천로89 (오금동)
서울,서울특별시 송파구,사단법인 사람사랑 하얀마음,서울 송파구 석촌동150-34  201호
서울,서울특별시 송파구,임마누엘집,서울 송파구 거여2동251-40
서울,서울특별시 송파구,임마누엘보호작업시설,서울 송파구 거여2동251-40
서울,서울특별시 송파구,송파정신건강증진센터,"서울특별시 송파구 양산로5, 2층"
서울,서울특별시 송파구,불광자원봉사센터,서울 송파구 석촌동160-1
서울,서울특별시 송파구,사단법인 한국창조과학회,서울특별시 중구 삼일대로4길9 라이온스 빌딩 401호
서울,서울특별시 송파구,서울YWCA가락종합사회복지관,서울 송파구 가락1동 481-2
서울,서울특별시 송파구,잠실종합사회복지관,서울특별시 송파구 잠실동 올림픽로12길12
서울,서울특별시 송파구,방이복지관,서울 송파구 방이동 52-2
서울,서울특별시 송파구,한국심장재단,서울 송파구 신천동 11-9 한신오피스텔 207호
서울,서울특별시 송파구,(사)한국운동재활협회,서울 송파구 삼전동180-1 호수빌딩 5층
서울,서울특별시 송파구,서울시각장애인복지관,서울 송파구 삼전동 109번지 서울시각장애인복지관 6층 운영지원팀
서울,서울특별시 송파구,송파인성장애인복지관,서울 송파구 마천동 211-90
