,지역,시군구,제목,모집기관,봉사기간
0,충청남도,서산시,서산시중증장애인자립생활지원센터 환경정리,(사)충남장애인부모회서산지회,2019-08-21 ~ 2019-08-21
1,충청남도,서산시,서산시중증장애인자립생활지원센터 개소식 행사보조,(사)충남장애인부모회서산지회,2019-08-27 ~ 2019-08-27
2,충청남도,서산시,대산 지구대 치안안전 방범활동 봉사,대산읍 거점센터,2019-08-29 ~ 2019-08-29
3,충청남도,서산시,거동불편어르신들의 활동보조 및 발맛사지,서산더부러노인복지센터,2019-06-29 ~ 2019-09-28
4,충청남도,서산시,위생청결보조-식사도움-이동도움,성심주야간보호센터,2019-07-01 ~ 2019-09-30
5,충청남도,서산시,사무업무보조,서산더부러노인복지센터,2019-08-03 ~ 2019-10-02
6,충청남도,서산시,거동불편어르신 이미용봉사,서산더부러노인복지센터,2019-08-24 ~ 2019-11-23
7,충청남도,서산시,어르신들께서 생활하시는데 도움 주실 분 모십니다,미래주간노인보호센터,2019-09-28 ~ 2019-12-28
