,지역,시군구,제목,모집기관,봉사기간
0,충청남도,금산군,충청남도금산교육지원청 금산도서관 자원봉사활동,금산도서관,2019-08-24 ~ 2019-08-25
1,충청남도,금산군,금산천쓰레기줍기,사단법인 지구촌환경지킴이국민운동본부,2019-08-25 ~ 2019-08-25
2,충청남도,금산군,추풍천 일대 비점오염원 저감 및 홍보  봉사 활동,사단법인 지구촌환경지킴이국민운동본부,2019-09-07 ~ 2019-09-07
