,지역,시군구,제목,모집기관,봉사기간
0,충청남도,공주시,"프로그램보조,청소,말벗",사랑채요양원,2019-09-02 ~ 2019-11-30
1,충청남도,공주시,충청남도금산교육지원청 금산도서관 자원봉사활동,금산도서관,2019-08-24 ~ 2019-08-25
2,충청남도,공주시,공주민속극박물관 도서정리 및 환경정화,충청남도 공주시,2019-08-22 ~ 2019-08-23
3,충청남도,공주시,서산시중증장애인자립생활지원센터 환경정리,(사)충남장애인부모회서산지회,2019-08-21 ~ 2019-08-21
4,충청남도,공주시,［청소년］어르신과 함께 소통하며 공감하는 공예 활동,신창면자원봉사거점센터,2019-08-31 ~ 2019-08-31
5,충청남도,공주시,부모님 유치원 활동보조,금빛주야간보호센터,2019-05-23 ~ 2019-08-22
6,충청남도,공주시,2019년 당진3동 주민총회 개최에 따른 자원봉사자 모집,당진시청,2019-08-23 ~ 2019-08-23
7,충청남도,공주시,백제문화제 홍보프로젝트 플래시몹 공연봉사,충청남도 공주시,2019-08-31 ~ 2019-08-31
8,충청남도,공주시,[대학생 이상 성인]어르신 스마트 기기 작동법 안내,충청남도 아산시,2019-06-03 ~ 2019-08-30
9,충청남도,공주시,금산천쓰레기줍기,사단법인 지구촌환경지킴이국민운동본부,2019-08-25 ~ 2019-08-25
0,충청남도,공주시,프로그램 진행 도우미,예향요양병원,2019-08-01 ~ 2019-08-29
1,충청남도,공주시,발달 아동.청소년  프로그램 활동보조 봉사자 모집,두리사랑주간보호센터,2019-08-05 ~ 2019-08-30
2,충청남도,공주시,홍주요양원 요양원 환경 개선,홍주요양원,2019-08-16 ~ 2019-08-23
3,충청남도,공주시,홍주요양원 요양원 환경 개선,홍주요양원,2019-08-16 ~ 2019-08-23
4,충청남도,공주시,제6회 청양군수배 충남 장애인 파크골프 어울림 대회,충청남도 청양군,2019-08-31 ~ 2019-08-31
5,충청남도,공주시,우리지역 환경보호를위한 환경정화활동  및 안녕리액션 캠페인,충청남도 아산시,2019-08-25 ~ 2019-08-25
6,충청남도,공주시,어르신활동보조 및 시설환경 개선,참편한노인복지센터,2019-06-01 ~ 2019-08-31
7,충청남도,공주시,EM 흙공 만들기,대천4동거점센터,2019-08-25 ~ 2019-08-25
8,충청남도,공주시,비글구조네트워크 유기동물 및 실험동물 보호시설 청소 및 환경관리,비글구조네트워크,2019-05-25 ~ 2019-08-25
9,충청남도,공주시,청개구리 라면쉼터 운영지원 활동,천안시자원봉사센터,2019-07-01 ~ 2019-08-30
0,충청남도,공주시,기운차림봉사단 급식지원 활동,천안시자원봉사센터,2019-08-19 ~ 2019-08-30
1,충청남도,공주시,천안흥타령춤축제2019 영어 통역 자원봉사자 모집,천안시자원봉사센터,2019-09-25 ~ 2019-09-29
2,충청남도,공주시,천안흥타령춤축제2019 일본어 통역 자원봉사자 모집,천안시자원봉사센터,2019-09-25 ~ 2019-09-29
3,충청남도,공주시,제23회 전국청소년연극제 in Yesan! 자원봉사자 모집,(사)한국연극협회예산지부,2019-08-27 ~ 2019-08-30
4,충청남도,공주시,제23회 전국청소년연극제 in Yesan! 자원봉사자 모집,(사)한국연극협회예산지부,2019-09-02 ~ 2019-09-05
5,충청남도,공주시,제23회 전국청소년연극제 in Yesan! 자원봉사자 모집,(사)한국연극협회예산지부,2019-08-28 ~ 2019-08-28
6,충청남도,공주시,제23회 전국청소년연극제 in Yesan! 봉사자모집,(사)한국연극협회예산지부,2019-09-02 ~ 2019-09-05
7,충청남도,공주시,제23회 전국청소년연극제 in Yesan! 개막식 봉사자 모집,(사)한국연극협회예산지부,2019-08-27 ~ 2019-08-27
8,충청남도,공주시,제23회 전국청소년연극제 in Yesan! 폐막식 봉사자 모집,(사)한국연극협회예산지부,2019-09-06 ~ 2019-09-06
9,충청남도,공주시,제23회 전국청소년연극제 in Yesan! 자원봉사자 모집,(사)한국연극협회예산지부,2019-08-30 ~ 2019-08-30
0,충청남도,공주시,[청소년]아산무궁화프로축구단 홈 경기장 안내 및 환경미화 활동,(사)아산무궁화프로축구단,2019-08-26 ~ 2019-08-26
1,충청남도,공주시,동남구보건소 물품정리 자원봉사,충청남도 천안시,2019-08-27 ~ 2019-08-27
2,충청남도,공주시,시민과 함께하는 우리 동네 탄력순찰,천안서북경찰서,2019-08-27 ~ 2019-08-27
3,충청남도,공주시,시민과 함께하는 우리 동네 탄력순찰,천안서북경찰서,2019-08-27 ~ 2019-08-27
4,충청남도,공주시,서산시중증장애인자립생활지원센터 개소식 행사보조,(사)충남장애인부모회서산지회,2019-08-27 ~ 2019-08-27
5,충청남도,공주시,2019 대한민국독서대전_국립생태원 전시·홍보부스 운영지원,국립생태원,2019-08-30 ~ 2019-09-01
6,충청남도,공주시,제1회충청남도지사배 전국시각장애인골볼선수권대회 운영보조 자원봉사 모집,아산시장애인체육회,2019-08-30 ~ 2019-09-01
7,충청남도,공주시,2019년 추석 명절 서비스,온양노인복지센터,2019-09-03 ~ 2019-09-03
8,충청남도,공주시,[재능기부 나눔행사] 진행보조 봉사활동,충청남도 공주시,2019-08-31 ~ 2019-08-31
9,충청남도,공주시,대산 지구대 치안안전 방범활동 봉사,대산읍 거점센터,2019-08-29 ~ 2019-08-29
0,충청남도,공주시,광천지구대와 함께하는 합동순찰,충남지방경찰청홍성경찰서,2019-08-29 ~ 2019-08-29
1,충청남도,공주시,홍성군재래시장 도우미 자원봉사자 모집,홍성군자원봉사센터,2019-09-01 ~ 2019-09-01
2,충청남도,공주시,이미용 봉사자 모집,충청남도 부여군,2019-05-30 ~ 2019-08-30
3,충청남도,공주시,제3회 서천생태영화제 행사지원,부엉이마실간도서관,2019-08-30 ~ 2019-08-31
4,충청남도,공주시,천안세무서 민원안내 자원봉사,충청남도 천안시,2019-09-02 ~ 2019-09-30
5,충청남도,공주시,천안법원 민원안내 자원봉사,충청남도 천안시,2019-09-02 ~ 2019-09-30
6,충청남도,공주시,천안법원 민원안내 자원봉사,충청남도 천안시,2019-09-02 ~ 2019-09-30
7,충청남도,공주시,대한법률구조공단 민원안내,충청남도 천안시,2019-09-02 ~ 2019-09-30
8,충청남도,공주시,역제 방죽 주변 생태교란식물 제거 자원봉사자 모집,홍성군지속가능발전협의회,2019-08-31 ~ 2019-08-31
9,충청남도,공주시,석장리박물관 환경정화 및 체험프로그램 보조,석장리박물관,2019-06-01 ~ 2019-08-31
0,충청남도,공주시,학습지도 및 시설환경정화활동,배방지역아동센터,2019-06-10 ~ 2019-08-30
1,충청남도,공주시,지역아동센터아동 학습지도 봉사자 모집,온양손말지역아동센터,2019-07-08 ~ 2019-08-30
2,충청남도,공주시,"청소년 여름방학 프로그램 ""작은 실천 우리가 먼저 할래요""",홍성군자원봉사센터,2019-07-23 ~ 2019-08-31
3,충청남도,공주시,"어르신 메이크업, 헤어드라이 재능기부",충청남도 부여군,2019-07-19 ~ 2019-08-30
4,충청남도,공주시,태안 신두리 해안사구 외래식물 제거 봉사활동 참여자 모집,충청남도 태안군,2019-08-06 ~ 2019-08-31
5,충청남도,공주시,아산시장기 풍물경연대회 행사보조및행사진행,온양3동자원봉사거점센터,2019-08-31 ~ 2019-08-31
6,충청남도,공주시,사랑하고 존경하는 어르신들을 위한 즐거운 봉사활동,예산주간보호센터,2019-06-04 ~ 2019-08-31
7,충청남도,공주시,어르신 이미용봉사 및 활동 도우미,늘푸른요양병원,2019-06-24 ~ 2019-08-31
8,충청남도,공주시,중고등학생 장영실과학관 질서유지 및 관리,아산장영실과학관,2019-08-01 ~ 2019-08-31
9,충청남도,공주시,중고등학생 장영실과학관 질서유지 및 관리,아산장영실과학관,2019-08-01 ~ 2019-08-31
0,충청남도,공주시,"샤론의집 원,내외 주변정리",샤론의집,2019-08-01 ~ 2019-08-31
1,충청남도,공주시,요양원 환경정리 및 어르신 케어,계룡편안한요양원,2019-07-29 ~ 2019-08-31
2,충청남도,공주시,국립생태원) 전시관 질서유지 및 관람안내,국립생태원,2019-08-01 ~ 2019-08-31
3,충청남도,공주시,로뎀나무요양원 자원봉사자 모집,로뎀나무요양원,2019-08-01 ~ 2019-08-31
4,충청남도,공주시,홍성군장애인체육회 프로그램 운영지원 및 훈련보조,홍성군 장애인체육회,2019-08-05 ~ 2019-08-31
5,충청남도,공주시,홍성군장애인체육회 프로그램 운영지원 및 훈련보조,홍성군 장애인체육회,2019-08-08 ~ 2019-08-31
6,충청남도,공주시,홍성군장애인체육회 프로그램 운영지원 및 훈련보조,홍성군 장애인체육회,2019-08-08 ~ 2019-08-31
7,충청남도,공주시,홍성군장애인체육회 프로그램 운영지원 및 훈련보조,홍성군 장애인체육회,2019-08-08 ~ 2019-08-31
8,충청남도,공주시,"신정호 자전거대여소 대여안내보조,환경정리,공용자전거정리 및 자전거안전캠페인",사회적기업_어울림,2019-08-24 ~ 2019-09-01
9,충청남도,공주시,아산시치매안심센터/치매파트너 및 플러스 모집,아산시보건소정신보건센터,2019-07-23 ~ 2019-09-03
0,충청남도,공주시,천안시청 홍보관 견학 어린이 안전지킴이 활동,충청남도 천안시,2019-09-06 ~ 2019-10-11
1,충청남도,공주시,천안시자원봉사센터 업무지원,충청남도 천안시,2019-08-26 ~ 2019-09-06
2,충청남도,공주시,아산시 아이리그 축구대회 자원봉사 모집,아산시체육회,2019-09-07 ~ 2019-09-07
3,충청남도,공주시,추석맞이 어울림 한마당 행사보조,공주시노인종합복지관,2019-09-06 ~ 2019-09-06
4,충청남도,공주시,천안시장애인체육대회 자원봉사,충청남도 천안시,2019-09-24 ~ 2019-09-24
5,충청남도,공주시,천안시장애인체육대회 자원봉사,충청남도 천안시,2019-09-24 ~ 2019-09-24
6,충청남도,공주시,어르신 활동보조 및 프로그램 보조,동산노인복지센터,2019-06-07 ~ 2019-09-07
7,충청남도,공주시,추풍천 일대 비점오염원 저감 및 홍보  봉사 활동,사단법인 지구촌환경지킴이국민운동본부,2019-09-07 ~ 2019-09-07
8,충청남도,공주시,천안흥타령춤축제2019 자원봉사 운영지원,천안시자원봉사센터,2019-09-25 ~ 2019-09-29
9,충청남도,공주시,천안흥타령춤축제2019 자원봉사 운영지원,천안시자원봉사센터,2019-09-25 ~ 2019-09-29
0,충청남도,공주시,천안흥타령춤축제2019 환경정화,천안시자원봉사센터,2019-09-25 ~ 2019-09-29
1,충청남도,공주시,천안흥타령춤축제2019 환경정화,천안시자원봉사센터,2019-09-25 ~ 2019-09-29
2,충청남도,공주시,[고등학생 이상]늘푸른요양병원 프로그램 진행보조,늘푸른요양병원,2019-06-18 ~ 2019-09-14
3,충청남도,공주시,관람객 안내 및 해설,모산조형미술관,2019-07-20 ~ 2019-09-20
4,충청남도,공주시,생활편의지원,부여성심원,2019-06-16 ~ 2019-09-16
5,충청남도,공주시,천안흥타령춤축제2019 건강증진관 운영 자원봉사,충청남도 천안시,2019-09-25 ~ 2019-09-29
6,충청남도,공주시,우리노인주간보호센터  활동보조,우리노인주간보호센터,2019-08-12 ~ 2019-09-20
7,충청남도,공주시,우리노인주간보호센터  활동보조,우리노인주간보호센터,2019-08-12 ~ 2019-09-20
8,충청남도,공주시,제43회 심훈상록문화제 자원봉사자 모집 - 오전,당진시청,2019-09-21 ~ 2019-09-22
9,충청남도,공주시,제43회 심훈상록문화제 자원봉사자 모집 - 오후,당진시청,2019-09-21 ~ 2019-09-22
0,충청남도,공주시,제43회 심훈상록문화제 자원봉사자 모집 - 오후,당진시청,2019-09-20 ~ 2019-09-20
1,충청남도,공주시,충남청양 사자산마을일원 농촌일손돕기,사자산마을,2019-06-20 ~ 2019-09-20
2,충청남도,공주시,생활편의지원 자원봉사자 모집,한마음노인복지센터,2019-06-20 ~ 2019-09-20
3,충청남도,공주시,어르신 말벗 및 프로그램 보조,벧엘노인복지센터,2019-06-20 ~ 2019-09-20
4,충청남도,공주시,국립망향의동산관리원 자원봉사활동,국립망향의동산관리원,2019-07-01 ~ 2019-09-30
5,충청남도,공주시,보금자리 하늘바람축제 공연봉사자 모집,보금자리,2019-10-23 ~ 2019-10-23
6,충청남도,공주시,기운차림봉사단 급식지원 활동,천안시자원봉사센터,2019-09-02 ~ 2019-09-30
7,충청남도,공주시,제65회 백제문화제 행사보조 모집,충청남도 부여군,2019-09-28 ~ 2019-10-06
8,충청남도,공주시,제65회 백제문화제 행사보조 모집,충청남도 부여군,2019-09-28 ~ 2019-10-06
9,충청남도,공주시,백제문화제 행사장 환경정화활동,충청남도 공주시,2019-09-28 ~ 2019-10-06
0,충청남도,공주시,백제문화제 행사장 환경정화활동,충청남도 공주시,2019-09-28 ~ 2019-10-06
1,충청남도,공주시,"외암민속마을 및 저잣거리 환경정비 및 휠체어, 유모차 대여",아산외암리민속마을관리소,2019-09-01 ~ 2019-09-30
2,충청남도,공주시,"외암민속마을 및 저잣거리 환경정비 및 휠체어, 유모차 대여",아산외암리민속마을관리소,2019-09-01 ~ 2019-09-30
3,충청남도,공주시,외암민속마을 체험사무실 체험활동 보조,아산외암리민속마을관리소,2019-09-01 ~ 2019-09-30
4,충청남도,공주시,거동불편어르신들의 활동보조 및 발맛사지,서산더부러노인복지센터,2019-06-29 ~ 2019-09-28
5,충청남도,공주시,위생청결보조-식사도움-이동도움,성심주야간보호센터,2019-07-01 ~ 2019-09-30
6,충청남도,공주시,"[대학생, 직장인]아산시 생태곤충원 안내 및 생태해설, 생물관리 보조",아산시생태곤충원,2019-07-01 ~ 2019-09-30
7,충청남도,공주시,"아산시 생태곤충원 안내 및 생태해설, 생물관리 보조",아산시생태곤충원,2019-07-01 ~ 2019-09-30
8,충청남도,공주시,천리포수목원 환경정화활동,천리포수목원,2019-08-01 ~ 2019-09-30
9,충청남도,공주시,어르신 말벗 및 프로그램 보조,궁남주야간보호센터,2019-07-01 ~ 2019-09-30
0,충청남도,공주시,"[홍성조류탐사과학관] 오전 관광안내, 환경미화활동",홍성조류탐사과학관,2019-06-30 ~ 2019-09-30
1,충청남도,공주시,"[홍성조류탐사과학관] 오후 관광안내, 환경미화활동",홍성조류탐사과학관,2019-06-30 ~ 2019-09-30
2,충청남도,공주시,희망나눔지역아동센터 자원봉사자 모집,희망나눔지역아동센터,2019-07-01 ~ 2019-09-30
3,충청남도,공주시,어르신 활동보조 등 자원봉사자 모집,가림요양원,2019-07-01 ~ 2019-09-30
4,충청남도,공주시,프로그램 보조 진행 및 어르신 활동 보조지원,세도노인재가복지센터,2019-07-01 ~ 2019-09-30
5,충청남도,공주시,우리고장 문화유산을 알리는 자원봉사 명예기자 모집,사단법인 충남문화재기술원,2019-07-01 ~ 2019-09-30
6,충청남도,공주시,장애인 작업활동 보조 및 환경정리,해나루보호작업장,2019-07-01 ~ 2019-09-30
7,충청남도,공주시,드림스타트 오케스트라 악기강습 재능기부,드림스타트,2019-07-01 ~ 2019-09-30
8,충청남도,공주시,요양원 봉사활동,우리요양원,2019-07-23 ~ 2019-09-30
9,충청남도,공주시,중고등학생 장영실과학관 질서유지 및 관리,아산장영실과학관,2019-09-01 ~ 2019-09-30
0,충청남도,공주시,중고등학생 장영실과학관 질서유지 및 관리,아산장영실과학관,2019-09-01 ~ 2019-09-30
1,충청남도,공주시,사무업무보조,서산더부러노인복지센터,2019-08-03 ~ 2019-10-02
2,충청남도,공주시,부여군공동육아나눔터 봉사자모집,충청남도 부여군,2019-07-09 ~ 2019-10-09
