,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
3,경상남도 창원시,35.2503387,128.6794807, 창원시장애인종합복지관에서 체육활동 봉사자를 모집합니다,창원시장애인종합복지관,대한민국 경상남도 창원시 의창구 봉곡동 봉곡로97번길 87,2019-09-07 2019-09-29
4,경상남도 창원시,35.2559542,128.640319, 스티커아웃리치 함께하실 자원봉사자님 ,사)경남여성회부설 여성인권상담소,대한민국 경상남도 창원시 의창구 도계동 418-1,2019-08-27 2019-08-27
5,경상남도 창원시,35.2304304,128.6949535, [창원성산종합사회복지관]경로식당 주방 조리봉사자,창원성산종합사회복지관,대한민국 경상남도 창원시 창원시 의창구 신월동 창이대로600번길 2,2019-09-05 2019-12-26
6,경상남도 창원시,,, 마산 에너지의 날 기념행사 봉사자 모집,마산,,2019-08-22 2019-08-22
7,경상남도 창원시,35.2482896,128.6009694, [경남종합사회복지관] 노인일자리사업 업무보조(어르신 활동 간담회 업무보조) ,경남종합사회복지관,대한민국 경상남도 창원시 마산회원구 구암2동 팔용로 272,2019-08-23 2019-08-27
8,경상남도 창원시,35.220164,128.5749186, 회원경로문화센터 스마트폰 활용교육 자원봉사자 모집,금강노인문화센터,대한민국 경상남도 창원시 마산회원구 회원1동 45-4,2019-08-19 2019-08-30
9,경상남도 창원시,35.1882423,128.5586338, [금강노인종합복지관] 교육프로그램 수납 자원봉사자 모집,금강노인종합복지관,대한민국 경상남도 창원시 마산합포구 평화동 4-3,2019-08-23 2019-08-27
10,경상남도 창원시,35.309682,128.651688, 장수사진 포토샵 봉사활동,경상남도사회복지협의회,대한민국 경상남도 창원시 의창구 동읍 동읍로 457번길 48,2019-09-01 2020-08-31
11,경상남도 창원시,35.20207300000001,128.5731251, 어르신 점심식사 조력,의)위더스의료재단위더스병원,대한민국 경상남도 창원시 마산합포구 동서동 동서동2길 45,2019-08-01 2019-08-31
12,경상남도 창원시,35.230956,128.5764368, 꿈드림아동청소년발달상담센터,꿈드림 아동청소년 발달상담센터,대한민국 경상남도 창원시 마산회원구 석전동 247-21,2019-07-22 2019-08-31
13,경상남도 창원시,35.2165727,128.7068148, 도시락밑반찬배달 (목요일 오전),사회복지법인삼원,대한민국 경상남도 창원시 성산구 대방동 대암로77번길,2019-07-25 2019-08-29
14,경상남도 창원시,35.2600734,128.5099054, 신세계요양병원 남자목욕봉사자 모집,의료법인 청록의료재단 신세계요양병원,대한민국 경상남도 창원시 마산회원구 내서읍 호계리 768-3,2019-07-01 2019-08-31
0,경상남도 창원시,35.1838563,128.556499, 아동청소년 진로체험프로그램 봉사자 모집 ,마산종합사회복지관,대한민국 경상남도 창원시 마산합포구 대내동 1-8,2019-07-15 2019-08-27
1,경상남도 창원시,35.153184,128.6956303, 진해금강노인전문요양원 이미용 봉사자를 모집합니다,진해금강노인전문요양원,대한민국 경상남도 창원시 진해구 이동,2019-07-10 2019-12-31
2,경상남도 창원시,,, 마산무학여고 레드캠페이너 헌혈홍보캠페인(),대한적십자사 경남혈액원,,2019-07-19 2019-08-25
3,경상남도 창원시,,, 마산무학여고 레드캠페이너 헌혈홍보캠페인(),대한적십자사 경남혈액원,,2019-07-13 2019-08-25
4,경상남도 창원시,,, 마산무학여고 레드캠페이너 헌혈홍보캠페인(),대한적십자사 경남혈액원,,2019-07-05 2019-08-25
5,경상남도 창원시,35.2430948,128.6500407, 경남지역본부 행정업무 봉사자 모집,어린이재단경남지역본부,대한민국 경상남도 창원시 의창구 봉곡동,2019-06-24 2019-12-31
6,경상남도 창원시,35.1838563,128.556499, 제기 이음봉사단 모집 ,마산종합사회복지관,대한민국 경상남도 창원시 마산합포구 대내동 1-8,2019-06-17 2019-12-31
7,경상남도 창원시,35.0995239,128.8024844, 텃밭가꾸기,바다별어린이집,대한민국 경상남도 창원시 진해구 안골동,2019-06-17 2019-09-30
8,경상남도 창원시,35.0995239,128.8024844, 숲체험,바다별어린이집,대한민국 경상남도 창원시 진해구 안골동,2019-06-17 2019-09-30
9,경상남도 창원시,35.2476724,128.678437, 성미카엘요양병원<이미용봉사>모집,성미카엘요양병원,대한민국 경상남도 창원시 의창구 사림동 106-7,2019-06-13 2019-12-31
10,경상남도 창원시,35.1838563,128.556499, 마산종합사회복지관 무료급식소 봉사자 모집 ,마산종합사회복지관,대한민국 경상남도 창원시 마산합포구 대내동 1-8,2019-06-10 2019-12-31
11,경상남도 창원시,35.2504137,128.6784759, 장애청소년 및 성인장애인 교육프로그램 업무 보조,경남장애인종합복지관,대한민국 경상남도 창원시 의창구 봉곡동 봉곡로97번길 85,2019-06-10 2019-12-27
12,경상남도 창원시,35.0995239,128.8024844, 주변정리,바다별어린이집,대한민국 경상남도 창원시 진해구 안골동,2019-06-07 2019-09-30
13,경상남도 창원시,,, [초록우산 어린이재단 경남아동옹호센터] 어린이옹호서포터즈 프로그램 보조,사회복지법인 어린이재단,,2019-06-01 2019-12-31
14,경상남도 창원시,35.220164,128.5749186, 재가노인 식사배달 도보봉사자 모집 건,금강노인문화센터,대한민국 경상남도 창원시 마산회원구 회원1동 45-4,2019-05-27 2019-12-30
0,경상남도 창원시,35.1808807,128.5625236, 재능기부자를 모집합니다경남대부근,(의)합포의료재단 마산우리요양병원,대한민국 경상남도 창원시 마산합포구 월영동 해안대로 35,2019-05-02 2019-12-31
1,경상남도 창원시,35.2476724,128.678437, <성미카엘 요양병원 목욕봉사자 모집>,성미카엘요양병원,대한민국 경상남도 창원시 의창구 사림동 106-7,2019-06-22 2019-12-28
2,경상남도 창원시,35.2148011,128.6886668, 영어학습지도 봉사자 모집,상남지역아동센터,대한민국 경상남도 창원시 성산구 상남동 동산로72번길 16 2층 204호,2019-06-01 2019-12-31
3,경상남도 창원시,35.2503387,128.6794807, 창원시장애인종합복지관에서 정기적으로 식당봉사활동을 도와주실 봉사단체를 모집합니다,창원시장애인종합복지관,대한민국 경상남도 창원시 의창구 봉곡동 봉곡로97번길 87,2019-05-01 2019-12-31
4,경상남도 창원시,,, 사무보조,창원,,2019-04-02 2019-10-31
5,경상남도 창원시,,, 중고등학생 학습지도,행복지대지역아동센터,,2019-03-29 2019-12-31
6,경상남도 창원시,35.1808807,128.5625236, 격주 목요일 정기 재능기부자를 찾습니다,(의)합포의료재단 마산우리요양병원,대한민국 경상남도 창원시 마산합포구 월영동 해안대로 35,2019-05-01 2020-12-31
7,경상남도 창원시,35.3127289,128.6568302, 저소득독거 어르신을 위한 식사배달 차량봉사자 모집 ,사회복지법인 동진,대한민국 경상남도 창원시 의창구 동읍 석산리 493-1,2019-03-25 2019-12-31
8,경상남도 창원시,35.2361845,128.6637824, 남자 목욕봉사자 모집합니다,의료법인 창아의료재단,대한민국 경상남도 창원시 의창구 두대동 132-7,2019-03-21 2019-12-31
9,경상남도 창원시,35.2503387,128.6794807, 창원시장애인종합복지관에서 사물놀이를 도와줄 봉사자를 모집합니다,창원시장애인종합복지관,대한민국 경상남도 창원시 의창구 봉곡동 봉곡로97번길 87,2019-03-04 2019-10-31
10,경상남도 창원시,35.2165727,128.7068148, 무료급식소 봉사자 모집 (창원 대방동),사회복지법인삼원,대한민국 경상남도 창원시 성산구 대방동 대암로77번길,2019-02-21 2020-12-31
11,경상남도 창원시,35.2503387,128.6794807, 년 창원시장애인종합복지관에서 정기봉사자를 모집합니다,창원시장애인종합복지관,대한민국 경상남도 창원시 의창구 봉곡동 봉곡로97번길 87,2019-02-19 2019-12-31
12,경상남도 창원시,35.2504137,128.6784759, 경남장애인종합복지관 장애인 축구리그 자원봉사 모집,경남장애인종합복지관,대한민국 경상남도 창원시 의창구 봉곡동 봉곡로97번길 85,2019-04-20 2019-10-26
13,경상남도 창원시,,, [마산] 천사무료급식소 자원봉사자모집,(사)전국자원봉사연맹,,2019-02-01 2019-12-31
14,경상남도 창원시,,, 수시봉사,진해 진해여성인력개발센터,,2019-01-22 2019-12-31
0,경상남도 창원시,35.1357877,128.7032491, 나눔곳간 지역주민 응대,(사)느티나무경상남도장애인부모회 진해구지회,대한민국 경상남도 창원시 진해구 풍호동 충장로603번길 7-1 1층,2019-01-09 2019-12-31
1,경상남도 창원시,35.2025588,128.5672036, 아름다운가게 봉사,아름다운가게마산자산점,대한민국 경상남도 창원시 마산합포구 자산동 자산삼거리로 6,2019-07-12 2019-12-31
2,경상남도 창원시,35.2504137,128.6784759, 장애청소년 및 성인장애인 프로그램 업무보조,경남장애인종합복지관,대한민국 경상남도 창원시 의창구 봉곡동 봉곡로97번길 85,2019-01-14 2019-12-27
3,경상남도 창원시,,, 노인무료급식소 자원봉사자모집,마산,,2018-12-14 2019-12-31
4,경상남도 창원시,35.27835719999999,128.687096, 창원동읍소재 덕산요양병원목욕봉사 구합니다,의료법인 자은의료재단 덕산요양병원,대한민국 경상남도 창원시 의창구 동읍 의창대로 882,2019-02-11 2019-12-31
5,경상남도 창원시,35.1987691,128.7081267, 창원경상대학교병원에서 꾸준히 봉사할 수 있는 친절한 봉사자를 모집중입니다,창원경상대학교병원,대한민국 경상남도 창원시 성산구 성주동 삼정자로 11,2019-08-01 2020-12-31
