,지역,시군구,기관,주소
0,경상남도,통영시,도천동주민센터,경상남도 통영시  평인일주로 36 도천동주민센터
1,경상남도,통영시,도천동주민센터,경상남도 통영시  평인일주로 36 도천동주민센터
2,경상남도,통영시,미수파출소,경상남도 통영시 운하2길 17 미수지구대(미수동)
3,경상남도,통영시,재단법인통영시지속가능발전교육재단,경상남도 통영시 용남면 용남해안로 116 통영RCE세자트라숲
4,경상남도,통영시,통영구치소,경상남도 통영시 용남해안로 277
5,경상남도,통영시,통영보호관찰소,경상남도 통영시 여황로 403 8번지 재향군인회관 4층
6,경상남도,통영시,통영시드림스타트,경상남도 통영시  통영해안로 515 통영시드림스타트 (통영시청)
7,경상남도,통영시,통영시청 문화예술과,경상남도 통영시  통영해안로 515 문화예술과
8,경상남도,통영시,통영시청 행복나눔과 자원봉사120,경상남도 통영시  통영해안로 515
9,경상남도,통영시,희망복지지원단,경상남도 통영시  통영해안로 515 희망복지지원단
0,경상남도,통영시,경남도립통영노인전문병원,경상남도 통영시 도산면 211-1번지 경남도립통영노인전문병원
1,경상남도,통영시,산양초등학교,경상남도 통영시 산양읍 산양중앙로 27 산양초등학교
2,경상남도,통영시,충렬여자고등학교,경상남도 통영시 용남면 견내량로 70
3,경상남도,통영시,충무고등학교,경상남도 통영시 북신동 338번지
4,경상남도,통영시,통영경찰서,경상남도 통영시 죽림3로 53 통영경찰서 통영경찰서
5,경상남도,통영시,통영교육지원청Wee센터,경상남도 통영시 광도면 죽림2로 25-32
6,경상남도,통영시,통영시청소년종합지원센터,경상남도 통영시 발개로 194 통영시청소년수련관 3층
7,경상남도,통영시,통영잠포학교,경상남도 통영시 도산면 도산일주로 1705
8,경상남도,통영시,통영중앙중학교,경상남도 통영시 무전3길 23-10
9,경상남도,통영시,한산중학교,경상남도 통영시 한산면 한산일주로 850-2
0,경상남도,통영시,경남통영교육청,경상남도 통영시 광도면 죽림2로 25-32 통영교육청
1,경상남도,통영시,광도면사무소,경상남도 통영시 광도면 노산길 115 광도면행정복지센터
2,경상남도,통영시,광도초등학교,경상남도 통영시 광도면 노산1길 16 광도초등학교
3,경상남도,통영시,민간자율구조대,경상남도 통영시 광도면 죽림2로 45 통영해양경찰서
4,경상남도,통영시,벽방초등학교,경상남도 통영시 광도면 안정로 815 벽방초등학교
5,경상남도,통영시,사량중학교,경상남도 통영시 사량면 진촌1길 72 사량중학교
6,경상남도,통영시,인평초등학교,경상남도 통영시 인평동 평인일주로 730
7,경상남도,통영시,통영구치소,경상남도 통영시 용남면 용남해안로 277
8,경상남도,통영시,통영시보건소,경상남도 통영시 안개4길 108
9,경상남도,통영시,효은노인요양원,경상남도 통영시 미수로 76-31
0,경상남도,통영시,도산중학교,경상남도 통영시 도산면 도산일주로 34 도산중학교
1,경상남도,통영시,도산초등학교,경상남도 통영시 도산면 일주로 19 도산초등학교
