,지역,시군구,기관,주소
0,경상남도,남해군,경남 남해군 고현면,경상남도 남해군 고현면 탑동로 42 고현면사무소
1,경상남도,남해군,남면사무소,경상남도 남해군 남면 남서대로 778 남면사무소
2,경상남도,남해군,남해읍사무소,경상남도 남해군 남해읍 화전로 81 남해읍사무소
3,경상남도,남해군,미조면사무소,경상남도 남해군 미조면 미송로 60 미조면사무소
4,경상남도,남해군,삼동면사무소,경상남도 남해군 삼동면 동부대로1876번길 12 삼동면사무소
5,경상남도,남해군,상주면사무소,경상남도 남해군 상주면 남해대로 705 상주면사무소
6,경상남도,남해군,서면사무소,경상남도 남해군 서면 스포츠로 676
7,경상남도,남해군,설천면사무소,경상남도 남해군 설천면 설천로 695 설천면사무소
8,경상남도,남해군,이동면사무소,경상남도 남해군 이동면 무림로 76
9,경상남도,남해군,창선면사무소,경상남도 남해군 창선면 창선로66번길 9 창선면사무소 생활복지팀
0,경상남도,남해군,국립공원관리공단한려해상국립공원사무소,경상남도 남해군 상주면 남해대로675번길 8-9
1,경상남도,남해군,국립남해편백자연휴양림,경상남도 남해군 삼동면 금암로 658 남해편백자연휴양림
2,경상남도,남해군,남해경찰서,경상남도 남해군 남해읍 화전로 89
3,경상남도,남해군,남해국제탈공연예술촌,경상남도 남해군 이동면 남해대로 2412 남해국제탈공연예술촌
4,경상남도,남해군,남해군드림스타트,경상남도 남해군 남해읍 망운로 32 종합사회복지관 2층
5,경상남도,남해군,남해군청 환경녹지과,경상남도 남해군 남해읍 망운로9번길 12 남해군청 환경녹지과
6,경상남도,남해군,남해소방서,경상남도 남해군 남해읍 스포츠로 81 남해소방서
7,경상남도,남해군,남해시각장애인주간보호센터,경상남도 남해군 남해읍 망운로 32 종합사회사회복지관 1층
8,경상남도,남해군,남해유배문학관,경상남도 남해군 남해읍 남해대로 2745 남해유배문학관
9,경상남도,남해군,화전도서관,경상남도 남해군 남해읍 망운로30번길 9 화전도서관(남해평생학습관)
0,경상남도,남해군,공동육아나눔터,경상남도 남해군 남해읍 망운로30번길 8
1,경상남도,남해군,남해군다문화가족지원센터,경상남도 남해군 남해읍 망운로 32
2,경상남도,남해군,남해군수화통역센터,경상남도 남해군 남해읍 에코파크길 7
3,경상남도,남해군,남해군청소년상담복지센터,경상남도 남해군 망운로 32 종합사회복지관
4,경상남도,남해군,남해도서관,경상남도 남해군 화전로43번길 11-3 남해도서관
5,경상남도,남해군,남해사랑의집,경상남도 남해군 남해읍 남해대로 2602-19
6,경상남도,남해군,남해실내체육관,경상남도 남해군 남해읍 화전로43번길 16 남해실내체육관
7,경상남도,남해군,남해자애원,경상남도 남해군 망운로10번가길 22
