,지역,시군구,기관,주소
0,경상남도,사천시,(사)진주여성농업인문화복지센터,경상남도 진주시 금산면 금산순환로 109-20
1,경상남도,사천시,경상대학교박물관,경상남도 진주시 진주대로 501 박물관
2,경상남도,사천시,금곡들꽃지역아동센터,경상남도 진주시 금곡면 구암두문로 1021-7 금곡복지회관 2층
3,경상남도,사천시,문산어린이집,경상남도 진주시 문산읍 월아산로 999-12 문산어린이집
4,경상남도,사천시,사단법인 진주인,경상남도 진주시 문산읍 동부로 474-1 경상남도 진주시 474-1
5,경상남도,사천시,아름다운가게 진주시청점,"경상남도 진주시 동진로 128 1층(상대동, 성광빌딩)"
6,경상남도,사천시,옥봉지역아동센터,경상남도 진주시 향교로 85 (옥봉동)
7,경상남도,사천시,진주시자원봉사센터,"경상남도 진주시 동진로 155 진주시청 4층,사회복지과내(상대동)"
8,경상남도,사천시,진주환경운동연합,경상남도 진주시 동진로 34 7층(칠암동)
9,경상남도,사천시,책마루,경상남도 진주시 새평거로 112 책마루
0,경상남도,사천시,교통안전공단,경상남도 진주시 솔밭로43번길 15 (상평동)
1,경상남도,사천시,궁전어르신유치원,경상남도 진주시 명석면 나불로356번길 2 궁전 어르신유치원
2,경상남도,사천시,꿈아루도서관,경상남도 진주시 문산읍 월아산로1117번길 5 (진주문산코아루아파트)
3,경상남도,사천시,사단법인엠씨에프,경상남도 진주시 초장로 55 (초전동)
4,경상남도,사천시,진주기억학교,경상남도 진주시 내동면 호반로 55
5,경상남도,사천시,진주시태권도협회,경상남도 진주시 공단로 59 진주시태권도협회
6,경상남도,사천시,진주자율방범연합대,경상남도 진주시 숙호산로 89 (신안동)
7,경상남도,사천시,진주종합사회복지관,경상남도 진주시 진양호로 476 (남성동)
8,경상남도,사천시,진주크리스마스트리참빛문화축제위원회,경상남도 진주시 사들로 192 (충무공동)
9,경상남도,사천시,효원실버그룹홈,경상남도 진주시 명석면 광제산로 779-9
0,경상남도,사천시,동진초등학교병설유치원,경상남도 진주시 도동로184번길 13 동진초등학교병설유치원
1,경상남도,사천시,상락원,경상남도 진주시 판문오동길115번길 62-33 (판문동)
2,경상남도,사천시,아가맘나눔센터 2호점,경상남도 진주시 하대로 55 아가맘나눔센터2호점
