,지역,시군구,기관,주소
0,경상남도,고성군,경남여성새로일하기지원본부,경상남도 고성군 고성읍 동외로156번길 36
1,경상남도,고성군,경남여성새로일하기지원본부,경상남도 고성군 고성읍 동외로156번길 36
2,경상남도,고성군,경상남도교육종합복지관,경상남도 고성군 회화면 회진로 296 경상남도교육종합복지관
3,경상남도,고성군,고성군청 과표관리,경상남도 고성군 고성읍 성내로 130 고성군청
4,경상남도,고성군,고성군청 주민생활과,경상남도 고성군 고성읍 성내로 130
5,경상남도,고성군,고성군청 행복나눔과,경상남도 고성군 고성읍 성내로 130
6,경상남도,고성군,고성군청 행정과,경상남도 고성군 고성읍 성내로 130
7,경상남도,고성군,고성군청 희망복지,경상남도 고성군 고성읍 성내로 130
8,경상남도,고성군,고성읍사무소 재무계,경상남도 고성군 고성읍 성내로 130
9,경상남도,고성군,희망복지지원단,경상남도 고성군 고성읍 성내로 130
0,경상남도,고성군,거류면사무소,경상남도 고성군 거류면 당동3길 5 거류면사무소
1,경상남도,고성군,경남 고성군 안전총괄과,경상남도 고성군 고성읍 성내로 130 고성군청 안전총괄과
2,경상남도,고성군,경남고성군보건소,경상남도 고성군 고성읍 남포로 72 103-3 고성군보건소
3,경상남도,고성군,고성군청 재무과,경상남도 고성군 고성읍 성내로 130
4,경상남도,고성군,고성치매전문요양원,경상남도 고성군 고성읍 대독리 4번지
5,경상남도,고성군,마암면사무소,경상남도 고성군 마암면 옥천로 247
6,경상남도,고성군,삼산면사무소,경상남도 고성군 삼산면 공룡로 2137
7,경상남도,고성군,상리면사무소,경상남도 고성군 상리면 척번정1길 105 상리면사무소
8,경상남도,고성군,상리면사무소,경상남도 고성군 상리면 척번정1길 105
9,경상남도,고성군,하일면사무소,경상남도 고성군 하일면 공룡로 979
0,경상남도,고성군,개천면사무소,경상남도 고성군 개천면 옥천로 1278
1,경상남도,고성군,경남고성군,경상남도 고성군 고성읍 성내리 198
2,경상남도,고성군,고성군치매안심센터,경상남도 고성군 고성읍 중앙로 35 고성읍보건지소 2층
3,경상남도,고성군,고성탈박물관,경상남도 고성군 고성읍 율대2길 23 고성탈박물관
4,경상남도,고성군,구만면사무소,경상남도 고성군 구만면 영회로 1765
5,경상남도,고성군,동해면사무소,경상남도 고성군 동해면 장기3길 100
6,경상남도,고성군,영오면사무소,경상남도 고성군 영오면 영산리 240-7
7,경상남도,고성군,하이면사무소,경상남도 고성군 하이면 공룡로 1
8,경상남도,고성군,하일면사무소,경상남도 고성군 하일면 공룡로 979
9,경상남도,고성군,회화면사무소,경상남도 고성군 회화면 배둔로 80
0,경상남도,고성군,고성Wee센터,경상남도 고성군 고성읍 성내로79번길 10
1,경상남도,고성군,고성군드림스타트,경상남도 고성군 고성읍 성내로 130 고성군 드림스타트
2,경상남도,고성군,고성군의회사무과,경상남도 고성군 고성읍 대가로 13 고성군 의회사무과
3,경상남도,고성군,고성군자원봉사센터,경상남도 고성군 고성읍 동외로156번길 36
4,경상남도,고성군,고성군청,경상남도 고성군 고성읍 성내로 130 고성군청 주민생활과
5,경상남도,고성군,고성군청소년방과후아카데미,경상남도 고성군 고성읍 교사4길 13 고성군청소년방과후아카데미
6,경상남도,고성군,고성도서관,경상남도 고성군 동외로195번길 6
7,경상남도,고성군,민주평화통일자문회의고성군협의회,경상남도 고성군 고성읍 기월리 147-1 고성군의회청사 2층 민주평통고성군협의회
8,경상남도,고성군,영천중학교,경상남도 고성군 영오면 영회로 511 영천중학교
9,경상남도,고성군,영현면사무소,경상남도 고성군 영현면 대가로 1681
0,경상남도,고성군,경남항공고등학교,경상남도 고성군  송학고분로 127
1,경상남도,고성군,고성경찰서(여청),경상남도 고성군 고성읍 중앙로 113 (동외리 157-2)
2,경상남도,고성군,고성경찰서(여청),경상남도 고성군 고성읍 중앙로 113 (동외리 157-2)
3,경상남도,고성군,고성교육청,경상남도 고성군 고성읍 동외로 108
4,경상남도,고성군,고성군노인복지센터,경상남도 고성군 고성읍 죽계1길 95-1
5,경상남도,고성군,고성군종합사회복지관,경상남도 고성군 고성읍 동외로156번길 36
6,경상남도,고성군,고성군청소년문화의집,경상남도 고성군 고성읍 교사4길 13
7,경상남도,고성군,선한이웃지역아동센터,경상남도 고성군 영오면 영회로 9
8,경상남도,고성군,햇빛내리는집,경상남도 고성군 영오면 옥천로 1452
9,경상남도,고성군,훈댄스컴퍼니,경상남도 고성군 고성읍 송학고분로 193
0,경상남도,고성군,고성군재향군인회,경상남도 고성군 고성읍 성내로112번길 39 3층
1,경상남도,고성군,고성군지역사회보장협의체,경상남도 고성군 고성읍 동외로156번길 36 고성군 종합사회복지관 3층
2,경상남도,고성군,고성동외지역아동센터,경상남도 고성군 고성읍 동외로27번길 57
3,경상남도,고성군,고성장수대학,경상남도 고성군 고성읍 중앙로25번길 12 고성장수대학
4,경상남도,고성군,고성지역자활센터부설 돌봄재가장기요양기관,경상남도 고성군 고성읍 성내로 77
5,경상남도,고성군,동동숲작은도서관,경상남도 고성군 대가면 연지4길 479-86
6,경상남도,고성군,새마을운동고성군지회,경상남도 고성군 고성읍 교사4길 36-35
7,경상남도,고성군,의료법인 경림의료재단 고성요양병원,경상남도 고성군 고성읍 남해안대로 2607 의료법인 경림의료재단 고성요양병원
8,경상남도,고성군,한국장승학교,경상남도 고성군 고성읍 율대2길 12
9,경상남도,고성군,효경의집,경상남도 고성군 마암면 남해안대로 3268-92 효경의집
0,경상남도,고성군,고성가족상담소,경상남도 고성군 고성읍 중앙로 87-1 무지개맨션 상가2층 고성가족상담소
1,경상남도,고성군,고성군자원봉사단체협의회,경상남도 고성군 고성읍 동외로156번길 36 고성군종합사회복지관 2층
2,경상남도,고성군,고성군장애인복지센터,경상남도 고성군 고성읍 동외로156번길 36
3,경상남도,고성군,고성노인통합지원센터,경상남도 고성군 고성읍 죽계1길 95-1
4,경상남도,고성군,글빛작은도서관,경상남도 고성군 거류면 안정로 1228-18
5,경상남도,고성군,솔로몬지역아동센터,경상남도 고성군 고성읍 성내로112번길 39
6,경상남도,고성군,시니어스 요양원,경상남도 고성군 대가면 대가로 520 고성 시니어스 요양원
7,경상남도,고성군,의료법인수영의료재단 고성제일요양병원,경상남도 고성군 고성읍 남해안대로 2514-11 의료법인 수영의료재단 고성제일요양병원
8,경상남도,고성군,한국자유총연맹 고성군지회,경상남도 고성군 고성읍 대가로 13 고성군의회청사 2층
9,경상남도,고성군,회화지역아동센터,경상남도 고성군 회화면 배둔로59번길 54
0,경상남도,고성군,고성군노인요양원,경상남도 고성군 고성읍 남포로79번길 103-10
1,경상남도,고성군,고성군시각장애인주간보호센터,경상남도 고성군 고성읍 송학고분로344번길 5-17 중증장애인목욕탕 3층 시각장애인협회
2,경상남도,고성군,고성군치매전문요양원,경상남도 고성군 고성읍 남포로79번길 90
3,경상남도,고성군,고성지역자활센터,경상남도 고성군 고성읍 동외로156번길 36
4,경상남도,고성군,동고성노인복지센터,경상남도 고성군 회화면 남해안대로 3963-21
5,경상남도,고성군,사)경남시각장애인복지연합회 고성지회,경상남도 고성군 고성읍 송학고분로344번길 5-7 3층
6,경상남도,고성군,사랑나눔공동체,경상남도 고성군 삼산면 공룡로 2936-109
7,경상남도,고성군,사회복지법인순영동해청소년학교,경상남도 고성군 동해면 조선특구로 1526
8,경상남도,고성군,주순애원,경상남도 고성군 고성읍 우산2길 312
9,경상남도,고성군,한올생명의집,경상남도 고성군 삼산면 병산3길 147-7
0,경상남도,고성군,경남시각장애인복지연합회고성지회,경상남도 고성군 고성읍 송학고분로344번길 5-17
1,경상남도,고성군,고성군장애인복지회,경상남도 고성군 고성읍 동외리 230-2
2,경상남도,고성군,사회복지법인정토만일회보리수동산,경상남도 고성군 개천면 좌연4길 37-10
3,경상남도,고성군,천사의집,경상남도 고성군 마암면 신리2길 343
