,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경상북도 구미시,36.1261594,128.335172, [구미]굿네이버스 경북서부지부 성폭력예방인형극 강사 모집,사회복지법인 굿네이버스 경북서부지부,대한민국 경상북도 구미시 선주원남동 원남로 139,2019-08-21 2019-12-13
1,경상북도 구미시,36.1180129,128.3514336, [구미]차량수송 자원봉사,경북서부아동보호전문기관,대한민국 경상북도 구미시 송정동,2019-07-11 2019-12-31
2,경상북도 구미시,36.106061,128.3305533, 구미시 장애인종합복지관 주간보호센터 자원봉사자,구미시장애인종합복지관,대한민국 경상북도 구미시 형곡동 692,2019-07-01 2019-12-31
3,경상북도 구미시,36.106061,128.3305533, 구미시장애인종합복지관 식당 조리 배식봉사자를 모집합니다,구미시장애인종합복지관,대한민국 경상북도 구미시 형곡동 692,2019-04-01 2019-12-31
4,경상북도 구미시,36.1261594,128.335172, [구미]굿네이버스 경북서부지부 대학생자원봉사동아리 아이나래 기 모집,사회복지법인 굿네이버스 경북서부지부,대한민국 경상북도 구미시 선주원남동 원남로 139,2019-03-25 2019-12-31
5,경상북도 구미시,36.0952281,128.4760491, 프로그램 업무보조 및 행정지원 봉사자 모집,강동재가노인지원서비스센터,대한민국 경상북도 구미시 신동 38,2019-01-25 2019-12-31
6,경상북도 구미시,36.0952281,128.4760491, 거동불편 노인 차량 이용시 보조지원 봉사자,강동재가노인지원서비스센터,대한민국 경상북도 구미시 신동 38,2018-12-10 2019-12-31
7,경상북도 구미시,36.1261594,128.335172, [굿네이버스 경북서부지부(경북 구미)] 년 겨울희망나눔학교 자원봉사자 모집,사회복지법인 굿네이버스 경북서부지부,대한민국 경상북도 구미시 선주원남동 원남로 139,2018-12-03 2019-12-31
8,경상북도 구미시,36.2497288,128.2101147, 시설봉사어르신 말벗 및 산책 시설환경관리 문화공연 등,노인요양시설 영남힐실버타운,대한민국 경상북도 구미시 무을면 무을들길,2018-09-20 2019-12-31
9,경상북도 구미시,36.1434395,128.3320957, 어르신 돌봄 서비스,금오노인복지센터,대한민국 경상북도 구미시 도량동 666,2019-01-01 2019-12-31
10,경상북도 구미시,36.1434395,128.3320957, 재능기부,금오노인복지센터,대한민국 경상북도 구미시 도량동 666,2019-01-23 2019-12-31
11,경상북도 구미시,36.1434395,128.3320957, 사무업무및 보조,금오노인복지센터,대한민국 경상북도 구미시 도량동 666,2019-01-23 2019-12-31
