,지역,시군구,기관,주소
0,인천광역시,미추홀구,관교동행정복지센터,인천광역시 남구 인하로 452 관교동행정복지센터
1,인천광역시,미추홀구,국민건강보험공단인천남부지사,인천광역시 남구 인주대로 368 국민건강보험공단
2,인천광역시,미추홀구,남구노인인력개발센터,인천광역시 남구 독정이로 95 남구청스포츠센터 1층
3,인천광역시,미추홀구,남구청토지정보과,인천광역시 미추홀구 독정이로 95 토지정보과
4,인천광역시,미추홀구,미추홀구청총무과,인천광역시 미추홀구 독정이로 95
5,인천광역시,미추홀구,"용현1,4동행정복지센터","인천광역시 미추홀구 인주대로 198 용현1,4동행정복지센터"
6,인천광역시,미추홀구,인천광역시미추홀구청,인천광역시 미추홀구 독정이로 95 미추홀구청
7,인천광역시,미추홀구,인천미추홀구정신건강복지센터,인천광역시 미추홀구 독정이로 95 미추홀구청 본관 3청사 2층
8,인천광역시,미추홀구,인천미추홀구학교밖청소년지원센터,인천광역시 미추홀구 주안로 82 5층 학교밖청소년지원센터
9,인천광역시,미추홀구,주안8동행정복지센터,인천광역시 미추홀구 인주대로470번길 24
0,인천광역시,미추홀구,미추홀구청소년상담복지센터,인천광역시 미추홀구 주안로 82 5층 청소년상담복지센터
1,인천광역시,미추홀구,미추홀구청소년수련관,인천광역시 미추홀구 경인로42번길 23 청소년수련관
2,인천광역시,미추홀구,숭의종합사회복지관,인천광역시 미추홀구 독배로 485 숭의종합사회복지관
3,인천광역시,미추홀구,인천구치소,인천광역시 미추홀구 학익소로 30 인천구치소
4,인천광역시,미추홀구,인천미추홀경찰서,인천 남구 학익동
5,인천광역시,미추홀구,인천소방본부,인천광역시 남구 인하로 190
6,인천광역시,미추홀구,인천어린이박물관,인천광역시 남구 문학동 문학경기장 인천어린이박물관
7,인천광역시,미추홀구,인천창조경제혁신센터,인천광역시 남구 석정로 229 행정타운및JST 제물포스마트타운 내
8,인천광역시,미추홀구,인천희망남구지역자활센터,인천광역시 미추홀구 학익소로23번길 5
9,인천광역시,미추홀구,한국정보화진흥원인천스마트쉼센터,인천광역시 미추홀구 석정로 229 제물포스마트타운 12층 인천스마트쉼센터
0,인천광역시,미추홀구,이랑도서관,인천광역시 미추홀구 미추홀대로578번길 7 이랑도서관
