,지역,시군구,기관,주소
0,부산광역시,남구,남구청 문화체육과,부산광역시 남구 못골로 19 문화체육과
1,부산광역시,남구,남구청 평생교육과,부산광역시 남구 못골로 19 평생교육과
2,부산광역시,남구,남구청안전도시과,부산광역시 남구 못골로 19 남구청
3,부산광역시,남구,남구청총무과,부산광역시 남구 못골로 19 남구청
4,부산광역시,남구,문현2동주민센터,부산광역시 남구 문현2동 문현2동주민센터
5,부산광역시,남구,문현3동 새마을문고,부산광역시 남구 고동골로4번길 7-18 문현3동주민센터
6,부산광역시,남구,부산광역시 환경정책과,부산광역시 연제구 중앙대로 1001
7,부산광역시,남구,부산광역시남구,부산광역시 남구 대연동 1268-1 남구청 문화체육과
8,부산광역시,남구,부산광역시남구청,부산광역시 남구 대연6동 남구청 1268-1
9,부산광역시,남구,부산남구청주민복지과,부산광역시 남구 못골로 19
0,부산광역시,남구,감만1동주민센터,부산광역시 남구 감만1동 감만1동 주민자치센터내
1,부산광역시,남구,감만2동주민센터,부산광역시 남구 석포로 32-1
2,부산광역시,남구,대연1동주민센터,부산광역시 남구 대연1동 1730-6
3,부산광역시,남구,대연4동주민센터,부산광역시 남구 대연4동 대연4동 주민자치센터내
4,부산광역시,남구,부산문화재단,부산광역시 남구 우암로 84-1 부산문화재단
5,부산광역시,남구,용당동주민센터,부산광역시 남구 용당동 용당동 주민자치센터내
6,부산광역시,남구,용호1동주민센터,부산광역시 남구 용호1동 용호1동 주민자치센터내
7,부산광역시,남구,용호2동주민센터,부산광역시 남구 용호2동 517-19
8,부산광역시,남구,우암1동주민센터,부산광역시 남구 우암1동 우암새싹길 15
9,부산광역시,남구,주한인도문화원 부산,부산광역시 남구 유엔로157번길 10
0,부산광역시,남구,남구청 공원녹지과,부산광역시 남구 못골로 19 (대연동)
1,부산광역시,남구,도로교통공단 남부운전면허시험장,부산광역시 남구  용호로 16 부산남부운전면허시험장 본관 1층 민원부
2,부산광역시,남구,부산광역시 여성회관 남구 다문화가족지원센터,부산광역시 남구 수영로 356 2층 남구다문화가정지원센터
3,부산광역시,남구,부산광역시남구보건소,부산광역시 남구 못골로 23
4,부산광역시,남구,부산구화학교,부산광역시 남구 수영로123번길 54
5,부산광역시,남구,부산시자원봉사센터,부산광역시 부산진구 중앙대로 955 상수도사업본부 10층
6,부산광역시,남구,석포여자중학교,부산 남구 용당동 유엔평화로 126-63
7,부산광역시,남구,용당초등학교,부산광역시 남구 신선로 341
8,부산광역시,남구,용문초등학교,부산 남구 용호1동 신선로 542
9,부산광역시,남구,용산초등학교,부산광역시 남구 동명로176번길 55
0,부산광역시,남구,남부경찰서,부산광역시 남구 황령대로319번가길 81
1,부산광역시,남구,대남초등학교,부산광역시 남구 황령대로353번길 9-55 대남초등학교
2,부산광역시,남구,부산남부경찰서,부산광역시 남구 대연3동 부산남부경찰서 .
3,부산광역시,남구,부산혜남학교,부산광역시 남구 진남로166번길 10-19
4,부산광역시,남구,성천초등학교,부산광역시 남구 장고개로 64-41
5,부산광역시,남구,아띠장애인주간보호센터,부산광역시 남구 석포로127번길 97
6,부산광역시,남구,예닮지역아동센터,부산광역시 남구 신정번영로31번길 11
7,부산광역시,남구,용호초등학교,부산광역시 남구 용호로42번길 94
8,부산광역시,남구,우암초등학교,부산광역시 남구 우암로 190-19
9,부산광역시,남구,운산초등학교,부산광역시 남구 용호로269번길 89
0,부산광역시,남구,남구진로교육지원센터,부산광역시 남구 못골로 13 5층
1,부산광역시,남구,남부교육지원청,부산광역시 남구 못골로 29 5층 wee 센터
2,부산광역시,남구,대연4동쌈지도서관,부산광역시 남구 대연4동 1090-14번지 대연4동 쌈지도서관
3,부산광역시,남구,대연중학교,부산광역시 남구 대연동 천제동 4길3
4,부산광역시,남구,부산광역시여성회관,부산광역시 남구 수영로 356
5,부산광역시,남구,성동초등학교,부산광역시 남구 전포대로68번길 27
6,부산광역시,남구,성분도비둘기지역아동센터,부산광역시 남구 진남로198번길 6-14 성분도비둘기지역아동센터
7,부산광역시,남구,연포초등학교,부산광역시 남구 대연1동 진남로 184
8,부산광역시,남구,일제강제동원역사관,부산광역시 남구 홍곡로320번길 100
9,부산광역시,남구,참사랑실버홈,부산광역시 남구 고동골로59번길 48-12 참사랑실버홈
0,부산광역시,남구,(사)대한노인회남구지회,부산광역시 남구 용호로 201-1
