,지역,시군구,기관,주소
0,부산광역시,해운대구,게임물관리위원회,부산광역시 해운대구  센텀서로 39 영상산업센터 2층
1,부산광역시,해운대구,반송2동어린이집,부산광역시 해운대구  반송로924번길 8
2,부산광역시,해운대구,반송종합사회복지관,부산광역시 해운대구 아랫반송로1번길 15 반송종합사회복지관
3,부산광역시,해운대구,사회복지법인다솔어린이집,부산광역시 해운대구 재반로84번길 96-8 다솔어린이집
4,부산광역시,해운대구,우2동어린이집,부산광역시 해운대구  해운대로383번가길 3-9 우2동어린이집
5,부산광역시,해운대구,장산초등어린이집,부산광역시 해운대구  선수촌로 68 장산초등학교내 장산초등어린이집
6,부산광역시,해운대구,한국국제교류재단 아세안문화원,부산광역시 해운대구 좌동로 162 아세안문화원
7,부산광역시,해운대구,해운대구유기동물입양센터,부산광역시 해운대구 해운대로 1175
8,부산광역시,해운대구,해운대구인문학도서관,부산광역시 해운대구 반여로 132 해운대구인문학도서관
9,부산광역시,해운대구,해운대장애인근로사업장,부산광역시 해운대구  석대로 29
0,부산광역시,해운대구,반송1동어린이집,부산광역시 해운대구  반송순환로 129 반송1동어린이집
1,부산광역시,해운대구,부산정보산업진흥원,부산광역시 해운대구  센텀동로 41 센텀벤처타운
2,부산광역시,해운대구,샬롬복지재단,부산광역시 해운대구 중동 1339
3,부산광역시,해운대구,영화소규모요양시설,부산광역시 해운대구 재송동 1184-8
4,부산광역시,해운대구,위봉초등학교,부산광역시 해운대구 재반로 301
5,부산광역시,해운대구,장산길행복센타,부산광역시 해운대구  아랫반송로26번길 25-4
6,부산광역시,해운대구,장산직업재활시설,부산광역시 해운대구 세실로27번길 19 지오프라자 9층 장산직업재활시설
7,부산광역시,해운대구,해운대구청소년상담복지센터,부산광역시 해운대구 해운대로 575 국제빌딩 11층
8,부산광역시,해운대구,해운대종합사회복지관,부산 해운대구 재송1동 100-9
9,부산광역시,해운대구,해운대중독관리통합지원센터,부산광역시 해운대구 반송로 853 반송보건지소 1층 해운대중독관리통합지원센터
0,부산광역시,해운대구,(사)한국문화콘텐츠협회,부산광역시 해운대구 센텀북대로 60 612호 (센텀IS타워)
1,부산광역시,해운대구,(재)꿈나무가꾸기명정장학재단,부산광역시 해운대구  윗반송로  124-5
2,부산광역시,해운대구,영산대학교 양산캠퍼스,경상남도 양산시 주남로 288 산학관 B1층 사회봉사센터
3,부산광역시,해운대구,장산장애인주간보호센터,부산광역시 해운대구 세실로27번길 19 지오프라자 9층 장산장애인주간보호센터
4,부산광역시,해운대구,재반지역아동센터,부산광역시 해운대구 재송동 재송2로74번길
5,부산광역시,해운대구,좌동지역아동센터,부산광역시 해운대구  대천로67번길 12 주공4단지 상가404호 좌동지역아동센터
6,부산광역시,해운대구,한국장애인정보화협회부산협회,부산광역시 해운대구  반송로 612 석대동 231-6
7,부산광역시,해운대구,한끼의식사기금,부산광역시 해운대구  우동1로20번가길 46 2층
8,부산광역시,해운대구,행복숲아동발달사회적협동조합,부산광역시 해운대구  재반로 79 유성빌딩 3층
9,부산광역시,해운대구,희망세상-느티나무도서관,부산광역시 해운대구 반송2동 216-290 느티나무도서관
0,부산광역시,해운대구,만디도서관,부산광역시 해운대구 해운대로61번길 105 만디도서관
1,부산광역시,해운대구,명정지역아동센터,부산광역시 해운대구  윗반송로 51 60-24(4층)
2,부산광역시,해운대구,미래지역아동센터,부산광역시 해운대구 해운대로81번길 85 3층 미래지역아동센터
3,부산광역시,해운대구,미리내지역아동센터,부산광역시 해운대구 아랫반송로21번길 94-9 미리내지역아동센터
4,부산광역시,해운대구,성현원,부산광역시 해운대구  반송로 819 성현원
5,부산광역시,해운대구,세림어르신의집,부산 해운대구 반송2동 300~679 571-1
6,부산광역시,해운대구,아름다운가게해운대점,부산광역시 해운대구 우2동 1129-18번지
7,부산광역시,해운대구,해운대구꿈샘지역아동센터,"부산광역시 해운대구 우동2로 71 (우동, 2층)"
8,부산광역시,해운대구,해운대실버홈,부산광역시 해운대구  송정1로7번길 30-5 해운대실버홈
9,부산광역시,해운대구,행복한밥퍼,부산광역시 해운대구 재반로64번길 6 행복한밥퍼
