,지역,시군구,기관,주소
0,부산광역시,부산진구,가야2동주민센터,부산광역시 부산진구  가야공원로40번길 14 가야2동 주민센터 가야2동주민센터
1,부산광역시,부산진구,당감1동주민자치센터,부산광역시 부산진구 동평로44번길 49-6
2,부산광역시,부산진구,범천2동주민센터,부산광역시 부산진구 신암로 48
3,부산광역시,부산진구,부산지방식품의약품안전청,부산광역시 부산진구  자유평화로 11 누리엔 13~15층
4,부산광역시,부산진구,부산진구청 구민안전과,부산광역시 부산진구  시민공원로 30 부산진구청 구민안전과
5,부산광역시,부산진구,부산진구청(문화체육과),부산광역시 부산진구 부암동 시민공원로30
6,부산광역시,부산진구,부암3동주민센터,부산광역시 부산진구 백양순환로110번길 25
7,부산광역시,부산진구,부전1동주민센터,부산광역시 부산진구 새싹로28번길 28
8,부산광역시,부산진구,양정2동주민자치센터,부산광역시 부산진구 양정로15번길 26
9,부산광역시,부산진구,연지동주민센터,부산광역시 부산진구 국악로 30
0,부산광역시,부산진구,가야1동주민센터,부산광역시 부산진구 가야1동 가야대로572번길 22
1,부산광역시,부산진구,개금1동주민자치센터,부산광역시 부산진구 가야대로454번길 9
2,부산광역시,부산진구,개금2동주민센터,부산광역시 부산진구 복지로 93
3,부산광역시,부산진구,개금3동사무소,부산광역시 부산진구 개금본동로 8
4,부산광역시,부산진구,당감2동주민센터,부산광역시 부산진구 가야대로703번길 13
5,부산광역시,부산진구,부산진구청주민생활지원과,부산광역시 부산진구 부암동 시민공원로30
6,부산광역시,부산진구,부전2동주민자치센터,부산광역시 부산진구 부전로20번길 13
7,부산광역시,부산진구,양정1동주민자치센터,부산광역시 부산진구 범양로125번길 26
8,부산광역시,부산진구,전포1동주민자치센터,부산광역시 부산진구 서전로 68 75
9,부산광역시,부산진구,초읍동주민자치센터,부산광역시 부산진구 새싹로 253
0,부산광역시,부산진구,당감2동 주민센터,부산광역시 부산진구 가야대로703번길 13
1,부산광역시,부산진구,부산광역시서부노인보호전문기관,부산광역시 부산진구 양정2동？？？117 - 275 260-5번지 서부노인보호전문기관
2,부산광역시,부산진구,부산광역시청소년상담복지센터,부산광역시 부산진구 서전로 43 6층
3,부산광역시,부산진구,부산교통공사(고객홍보실),부산광역시 부산진구 중앙대로644번길 20 부산교통공사 고객홍보실
4,부산광역시,부산진구,부산진경찰서,부산광역시 부산진구 부전로111번길 6 부산진경찰서
5,부산광역시,부산진구,부산진구어린이청소년도서관,부산광역시 부산진구 백양순환로110번길 25 부산진구어린이청소년도서관
6,부산광역시,부산진구,부산진구육아종합지원센터,부산광역시 부산진구 가야대로 575-18 부산진구육아종합지원센터
7,부산광역시,부산진구,부산진구청 행정지원과,부산광역시 부산진구  시민공원로 30 부산진구청
8,부산광역시,부산진구,부산진구청소년상담복지센터,부산광역시 부산진구  동평로405번길 85 (양정청소년수련관) 2층
9,부산광역시,부산진구,부산진구청어린이집,"부산광역시 부산진구 시민공원로 30 (부암동, 부산진구청내보육시설)"
0,부산광역시,부산진구,동의대학교사회봉사센터,부산광역시 부산진구 엄광로 176 동의대학교
1,부산광역시,부산진구,부산고용센터,부산광역시 부산진구 양정2동 150-3번지
2,부산광역시,부산진구,부산교통공사영업처,부산광역시 부산진구 중앙대로644번길 20 부산교통공사영업처
3,부산광역시,부산진구,부산영어도서관,부산광역시 부산진구 가야대로 685-2 부산영어도서관
4,부산광역시,부산진구,부산진구건강가정지원센터,부산광역시 부산진구 백양대로 160 부산진구여성가족문화센터 3층
5,부산광역시,부산진구,부산진구드림스타트센터,부산광역시 부산진구 시민공원로 30 부산진구청 (부암동)
6,부산광역시,부산진구,부산진구보건소,부산광역시 부산진구 황령대로8번길 36 부산진보건소
7,부산광역시,부산진구,부암1동 주민센터,부산광역시 부산진구 신천대로241번길 41
8,부산광역시,부산진구,한국자유총연맹부산광역시지부,부산광역시 부산진구 초읍천로 113-10 한국자유총연맹부산광역시지부
9,부산광역시,부산진구,한국철도공사 부산철도차량정비단,부산광역시 부산진구 신천대로 215 부산차량융합기술단
0,부산광역시,부산진구,(사)부산진구장애인협회,부산광역시 부산진구 전포대로300번길 6 부산진구노인장애인복지관 105호
1,부산광역시,부산진구,나드림작은도서관,부산광역시 부산진구  진남로356번길 66-6 나드림작은도서관
2,부산광역시,부산진구,백산어린이집,부산광역시 부산진구 백양순환로 18 백산어린이집
