,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,강원도 원주시,37.3286728,127.9437235, 원주장애인인권영화제 봉사,원주장애인자립생활센터,대한민국 강원도 원주시 명륜2동 826-7,2019-09-20 2019-09-20
1,강원도 원주시,37.3515821,127.9467619,  제 회 생명사랑숲길걷기 같이걷자,원주시정신건강복지센터,대한민국 강원도 원주시 일산동 원일로 139,2019-09-21 2019-09-21
2,강원도 원주시,37.3286728,127.9437235, 행정지원,원주장애인자립생활센터,대한민국 강원도 원주시 명륜2동 826-7,2019-08-12 2019-08-30
3,강원도 원주시,37.3209919,127.9423561, 원주시공동육아나눔터 하반기 상시프로그램(책놀이 유아체육) 봉사자 모집,원주시다문화가족지원센터,대한민국 강원도 원주시 판부면 매봉길 16-6 181층,2019-08-07 2019-08-23
4,강원도 원주시,37.3209919,127.9423561, 결혼이민자 자녀 일시돌봄,원주시다문화가족지원센터,대한민국 강원도 원주시 판부면 매봉길 16-6 181층,2019-08-09 2019-12-31
5,강원도 원주시,,, 강원도아동복지협회 실내실외 환경미화,(사)강원도아동복지협회,,2019-08-05 2019-08-30
6,강원도 원주시,37.3520379,127.9407498, 시설봉사,원주동심요양원,대한민국 강원도 원주시 학성동 남산로 180 5층,2019-07-01 2020-07-01
7,강원도 원주시,37.3185,127.969242, 경증치매 어르신 프로그램 보조,원주시노인종합복지관,대한민국 강원도 원주시 단구동 1486-14,2019-06-17 2019-12-31
8,강원도 원주시,37.3185,127.969242, 어르신 목욕서비스,원주시노인종합복지관,대한민국 강원도 원주시 단구동 1486-14,2019-06-17 2019-12-31
9,강원도 원주시,37.3303595,127.9706299, 시설봉사세탁 다림 포장 조립 청소,마가렛직업재활원,대한민국 강원도 원주시 반곡동 1630,2019-06-09 2025-12-31
10,강원도 원주시,,, 청정원주부봉사단 강원도 원주팀 모집,대상(주),,2019-05-07 2019-12-31
11,강원도 원주시,37.3509011,127.9672832, 훈련장애인 작업활동 보조 ,천사장애인보호작업장,대한민국 강원도 원주시 봉산동 개륜1길 61,2019-04-30 2019-12-31
12,강원도 원주시,37.2833711,127.8170621, 재능기부,성가정요양원,대한민국 강원도 원주시 문막읍 포진리 640-78,2019-04-16 2019-12-31
13,강원도 원주시,37.3446901,127.9369599, 아동 학습지도,민토지역아동센터,대한민국 강원도 원주시 단계동 794-14,2019-03-07 2019-12-31
14,강원도 원주시,37.3385809,127.9529241, 우쿨렐레강습 재능봉사 가능하신분 찾습니다,개운지역아동센터,대한민국 강원도 원주시 개운동 남원로 634-21,2019-03-01 2019-10-31
0,강원도 원주시,37.3353861,127.9406604, 토요멘토,명륜지역아동센터,"대한민국 Gangwon-do, 원주시 명륜2동 764",2019-02-02 2019-12-21
1,강원도 원주시,37.3274207,127.9428217, 굿네이버스 강원서부지부 성폭력예방인형극 강사 모집,강원서부아동보호전문기관,대한민국 강원도 원주시 명륜2동 남원로469번길 6 2층,2019-02-01 2019-12-31
2,강원도 원주시,37.3464489,127.9517803, 볼펜조립 및 경로식당봉사,밥상공동체종합사회복지관,대한민국 강원도 원주시 원동 59-20,2019-01-02 2019-12-31
3,강원도 원주시,,, 한결주간보호 봉사자 모십니다,원주한결노인복지센터,,2018-11-21 2019-11-01
4,강원도 원주시,,, 원주한결노인복지센터(노인 주간보호) 재능기부 봉사자 모십니다,원주한결노인복지센터,,2018-11-21 2019-11-01
5,강원도 원주시,,, 어르신케어,강릉천사요양원,,2018-07-06 2030-07-05
6,강원도 원주시,37.3510833,127.8969153, 장애인보호작업장 봉사자 모집,사단법인 빛과꿈터 일과사랑,대한민국 강원도 원주시 호저면 원문로 680- 2 KR,2018-12-26 2019-12-30
