,지역,시군구,제목,모집기관,봉사기간
4,경상남도,거창군,사랑방주야간복지센터에서 자원봉사자를 모집합니다.,사랑방주·야간복지센터,2019-08-01 ~ 2019-09-30
5,경상남도,거창군,세진요양원 자원봉사활동,세진요양원,2019-07-01 ~ 2019-09-30
6,경상남도,거창군,양지실버주간학교 환경정화 및 자원봉사활동,양지실버주간학교,2019-07-02 ~ 2019-10-02
7,경상남도,거창군,10월 24일~25일 바자회 자원봉사자 모집,사회복지법인 장유대성복지재단,2019-10-24 ~ 2019-10-25
8,경상남도,거창군,10월 24일~25일 바자회 자원봉사자 모집,사회복지법인 장유대성복지재단,2019-10-24 ~ 2019-10-25
9,경상남도,거창군,일상생활도우미,정담실버복지센터,2019-07-08 ~ 2019-10-07
0,경상남도,거창군,거제시 치매안심센터 치매쉼터프로그램 봉사활동,거제시 치매안심센터,2019-07-17 ~ 2019-10-07
1,경상남도,거창군,평강노인주간보호센터 실내외 환경정리 및 어르신 말벗,평강노인주간보호센터,2019-07-10 ~ 2019-10-09
2,경상남도,거창군,미술관 환경 정리 및 돌담쌓기,길현미술관,2019-07-10 ~ 2019-10-09
3,경상남도,거창군,청소년문화의집 환경정화 및 정리정돈,밀양시청소년문화의집,2019-07-11 ~ 2019-10-10
4,경상남도,거창군,양지실버원 자원봉사활동,양지실버원,2019-07-11 ~ 2019-10-10
5,경상남도,거창군,[국립김해박물관] 평일오후 - 도서자료실 서가배열 및 서가정리 자원봉사 활동,국립김해박물관,2019-07-15 ~ 2019-10-11
6,경상남도,거창군,보육활동보조 및 주변환경정리,시립양산보듬이나눔이어린이집,2019-07-15 ~ 2019-10-15
7,경상남도,거창군,아랑무료급식소 배식 및 설겆이 등 뒷정리,아랑무료급식소,2019-07-15 ~ 2019-10-14
8,경상남도,거창군,[청소년 자원봉사 온라인 교육],경상남도 함안군,2019-07-12 ~ 2019-10-12
9,경상남도,거창군,마산회원노인종합복지관에서 오후 자원봉사자를 모집합니다.,마산회원노인종합복지관,2019-08-16 ~ 2019-10-16
0,경상남도,거창군,[마산회원노인종합복지관] 급식소 자원봉사자 모집,마산회원노인종합복지관,2019-07-16 ~ 2019-10-16
1,경상남도,거창군,농촌일손돕기,지리산두레마을,2019-07-17 ~ 2019-10-17
2,경상남도,거창군,밀양데이케어센터 어르신신체활동 정서지원 말벗봉사,밀양데이케어센터,2019-07-18 ~ 2019-10-17
3,경상남도,거창군,2019년 청소년 자원봉사 온라인교육,진주시자원봉사센터,2019-07-24 ~ 2019-10-23
4,경상남도,거창군,의령예술촌 관리보조 및 환경미화,의령예술촌,2019-07-26 ~ 2019-10-25
5,경상남도,거창군,"2019 이순신 순국공원 문화공연,체험행사 봉사활동",경상남도 남해군,2019-08-24 ~ 2019-10-26
6,경상남도,거창군,[마산회원노인종합복지관] 정기 자원봉사자를 모집합니다!,마산회원노인종합복지관,2019-07-29 ~ 2019-10-29
7,경상남도,거창군,{활천동 캠프}3.1운동 100주년 기념 캠페인활동),활천동 자원봉사캠프,2019-08-05 ~ 2019-10-31
8,경상남도,거창군,밀양경찰서 민원안내 도우미,밀양경찰서,2019-08-01 ~ 2019-10-31
9,경상남도,거창군,웃음치료,주남 행복한 어르신의 집,2019-08-01 ~ 2019-10-31
0,경상남도,거창군,남자목욕 봉사자를 모집합니다,마산우리요양병원,2019-08-01 ~ 2019-10-31
1,경상남도,거창군,아름다운가게 진주평안점 봉사자모집,아름다운가게진주평안점,2019-08-01 ~ 2019-10-31
2,경상남도,거창군,진해주간보호센터 여자목욕봉사자,진해주간보호센터,2019-08-01 ~ 2019-11-01
3,경상남도,거창군,하남읍문화복지센터 업무지원,하남읍문화복지센터,2019-08-01 ~ 2019-10-31
4,경상남도,거창군,병원 내 안내 봉사,에스엠지연세병원,2019-08-05 ~ 2019-10-31
5,경상남도,거창군,함양문화원-생생문화재,함양문화원,2019-08-01 ~ 2019-10-31
6,경상남도,거창군,공동육아나눔터 봉사자 모집,공동육아나눔터,2019-08-01 ~ 2019-10-31
