,지역,시군구,제목,모집기관,봉사기간
0,경상남도,창원시,경남대표도서관 9월 평일 오후 자원봉사자를 모집합니다.,경남대표도서관,2019-09-01 ~ 2019-09-30
1,경상남도,창원시,창원과학체험관 대학생 9월달 평일 봉사모집안내,창원과학체험관,2019-09-03 ~ 2019-09-27
2,경상남도,창원시,진해주간보호센터 어르신들 목욕도우미 선생님.,진해주간보호센터,2019-07-11 ~ 2019-09-26
3,경상남도,창원시,가톨릭여성회관 무료급식소 한마음의 집 급식봉사,마산한마음의집(무료급식소),2019-08-20 ~ 2019-09-26
4,경상남도,창원시,2019 이주민과 함께하는 문화다양성 축제 MAMF 축제 봉사자 모집,경남이주민노동복지센터,2019-10-25 ~ 2019-10-27
5,경상남도,창원시,"경남수학문화관 SW교육체험실 주말프로그램 ""오후"" 봉사자 모집",경남수학문화관,2019-09-07 ~ 2019-09-28
6,경상남도,창원시,창원과학체험관 청소년 9월달 일요일 봉사모집안내,창원과학체험관,2019-09-01 ~ 2019-09-29
7,경상남도,창원시,창원과학체험관 대학생 9월달 주말 봉사모집안내,창원과학체험관,2019-09-01 ~ 2019-09-29
8,경상남도,창원시,창원과학체험관 대학생 9월달 주말 봉사모집안내,창원과학체험관,2019-09-01 ~ 2019-09-29
9,경상남도,창원시,동창원 요양병원에서 봉사자를 모집합니다. 많은 지원 부탁드립니다. ^^,동창원요양병원,2019-08-01 ~ 2019-09-30
0,경상남도,창원시,진해도서관 청소년 자원봉사활동,진해도서관,2019-07-01 ~ 2019-09-30
1,경상남도,창원시,진해동부도서관 서가정리 및 환경정비 청소년 자원봉사,동부도서관,2019-07-01 ~ 2019-09-30
2,경상남도,창원시,진해주간보호센터 미술치료/음악치료/웃음치료 선생님을 모집합니다.,진해주간보호센터,2019-07-10 ~ 2019-09-30
3,경상남도,창원시,어르신말벗.입원환자식사보조.청소,참좋은요양병원,2019-08-01 ~ 2019-09-30
4,경상남도,창원시,사랑방주야간복지센터에서 자원봉사자를 모집합니다.,사랑방주·야간복지센터,2019-08-01 ~ 2019-09-30
5,경상남도,창원시,일상생활도우미,정담실버복지센터,2019-07-08 ~ 2019-10-07
6,경상남도,창원시,마산회원노인종합복지관에서 오후 자원봉사자를 모집합니다.,마산회원노인종합복지관,2019-08-16 ~ 2019-10-16
7,경상남도,창원시,[마산회원노인종합복지관] 급식소 자원봉사자 모집,마산회원노인종합복지관,2019-07-16 ~ 2019-10-16
8,경상남도,창원시,[마산회원노인종합복지관] 정기 자원봉사자를 모집합니다!,마산회원노인종합복지관,2019-07-29 ~ 2019-10-29
9,경상남도,창원시,남자목욕 봉사자를 모집합니다,마산우리요양병원,2019-08-01 ~ 2019-10-31
0,경상남도,창원시,진해주간보호센터 여자목욕봉사자,진해주간보호센터,2019-08-01 ~ 2019-11-01
1,경상남도,창원시,병원 내 안내 봉사,에스엠지연세병원,2019-08-05 ~ 2019-10-31
2,경상남도,창원시,문화행사 공연활동,주남다비다요양센터,2019-08-08 ~ 2019-10-31
3,경상남도,창원시,경남도립미술관 전시실 안전관리 자원봉사자 모집,경남도립미술관,2019-09-05 ~ 2019-10-31
4,경상남도,창원시,"진해주간보호센터 남자,여자 목욕봉사자",진해주간보호센터,2019-07-31 ~ 2019-11-01
5,경상남도,창원시,마산우리요양병원에서  자원봉사자님을 모집합니다,마산우리요양병원,2019-08-05 ~ 2019-11-04
6,경상남도,창원시,생신잔치 축하공연,정담실버복지센터,2019-08-06 ~ 2019-11-06
7,경상남도,창원시,남자 목욕봉사자를 모집합니다.,마산우리요양병원,2019-08-05 ~ 2019-11-05
8,경상남도,창원시,[창원성산종합사회복지관]경로식당 주방 조리봉사자,창원성산종합사회복지관,2019-09-05 ~ 2019-12-05
9,경상남도,창원시,재활프로그램 활동보조 자원봉사모집,진해정신건강복지센터,2019-08-13 ~ 2019-11-08
0,경상남도,창원시,진해 창원시아이세상장난감도서관 봉사자 모집합니다.,창원시아이세상장난감도서관,2019-09-03 ~ 2019-12-03
1,경상남도,창원시,진해 창원시아이세상장난감도서관 봉사자 모집합니다.,창원시아이세상장난감도서관,2019-09-03 ~ 2019-12-03
2,경상남도,창원시,경남도립미술관 전시실 안전관리 자원봉사자 모집,경남도립미술관,2019-11-01 ~ 2019-12-04
3,경상남도,창원시,경남도립미술관 전시실 안전관리 자원봉사자 모집,경남도립미술관,2019-09-05 ~ 2019-12-04
