,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경기도 파주시,37.8567429,126.790438, 파주시문산종합사회복지관 식당자원봉사자 모집안내,파주시문산종합사회복지관,대한민국 경기도 파주시 문산읍 통일로 1680,2019-09-02 2019-12-31
1,경기도 파주시,37.75382400000001,126.7798046, 경로식당 봉사자봉사단체 모집(전처리배식설거지),파주시노인복지회관,대한민국 경기도 파주시 금능동 428,2019-08-12 2019-08-30
2,경기도 파주시,37.7548154,126.8867739, 요양원 이미용 봉사 모집합니다 지하철 호선 삼송역구파발역 차량 지원가능 ,사회복지법인 정원노인요양원,대한민국 경기도 파주시 광탄면 분수리 28-15,2019-08-05 2020-12-31
3,경기도 파주시,37.8567429,126.790438, [파주시문산종합사회복지관] 행복나눔마담 식당봉사(배식세척전처리) 자원봉사자 모집,파주시문산종합사회복지관,대한민국 경기도 파주시 문산읍 통일로 1680,2019-07-30 2019-12-31
4,경기도 파주시,37.7544568,126.7813171, 장애인과 함께하는 봉사자를 보집합니다,(주)행복더하기 행복드림 장애인보호작업장,대한민국 경기도 파주시 금촌1동 가나무로 143,2019-06-11 2019-12-31
5,경기도 파주시,37.7254767,126.7177346, 사랑나눔 행복한 동행 공익활동 자원봉사 및 사무국 행정보조,(사)사랑나눔 행복한 동행,대한민국 경기도 파주시 교하동 청석로 266,2019-05-31 2019-12-31
6,경기도 파주시,37.7524097,126.7683134, 장애아동 방과후 활동 지원,주식회사 한마음희망나눔센터,대한민국 경기도 파주시 금촌동 새꽃로 27 501호,2019-07-15 2019-08-31
7,경기도 파주시,37.9452218,126.8400377, 중고등학생 영어수학 선생님,파주성체지역아동센터,대한민국 경기도 파주시 파평면 장마루13길 37-10,2019-05-17 2020-12-31
8,경기도 파주시,37.9452218,126.8400377, 중고생  수학 국어 과학 선생님,파주성체지역아동센터,대한민국 경기도 파주시 파평면 장마루13길 37-10,2019-03-11 2019-12-31
9,경기도 파주시,37.9452218,126.8400377, 미술선생님미술치료선생님,파주성체지역아동센터,대한민국 경기도 파주시 파평면 장마루13길 37-10,2019-01-01 2019-12-31
10,경기도 파주시,37.756388,126.8412926, 악기연주,베들레헴 쉼터,대한민국 경기도 파주시 조리읍 수레길 69,2018-10-01 2019-09-30
11,경기도 파주시,37.756388,126.8412926, 레크레이션 및 생활체조,베들레헴 쉼터,대한민국 경기도 파주시 조리읍 수레길 69,2018-10-01 2019-09-30
12,경기도 파주시,37.8827581,126.87532, 이미용 자원봉사,(사)주내자육원 아름다운누리,대한민국 경기도 파주시 법원읍 술이홀로1333번길 69,2018-10-01 2019-08-31
