,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경기도 성남시 수정구,37.4592323,127.139615, 장애인주간센터 자원봉사 선생님을 모집 합니다,서호주간센터,대한민국 경기도 성남시 수정구 복정동 109 1층,2019-09-02 2019-12-31
1,경기도 성남시 수정구,37.4485088,127.1492155, 수정청소년수련관 월 봉사자 모집,수정청소년수련관,대한민국 경기도 성남시 수정구 신흥2동 466,2019-09-06 2019-09-06
2,경기도 성남시 수정구,37.4556699,127.153781, 산성종합사회복지관 아동미술 프로그램 미술과 룰루랄라 봉사자 모집,산성종합사회복지관,대한민국 경기도 성남시 수정구 산성동 563,2019-08-16 2019-12-31
3,경기도 성남시 수정구,37.4485088,127.1492155, (수정청소년수련관)가족텃밭 운영보조 봉사자 모집 ,수정청소년수련관,대한민국 경기도 성남시 수정구 신흥2동 466,2019-08-31 2019-09-07
4,경기도 성남시 수정구,37.4556699,127.153781, (산성종합사회복지관) 희귀난치성질환자 가족여행 행복행 활동가 모집,산성종합사회복지관,대한민국 경기도 성남시 수정구 산성동 563,2019-09-01 2019-09-03
5,경기도 성남시 수정구,37.4819023,127.1427661, 매주 사무보조 및 청소 봉사활동,사단법인 국제키와니스 한국지구,대한민국 서울특별시 송파구 거여동 497,2019-08-01 2019-12-31
6,경기도 성남시 수정구,37.4799889,127.1436724, [성남위례종합사회복지관] 식사배달 자원봉사자 모집,성남위례종합사회복지관,대한민국 서울특별시 송파구 장지동 420,2019-07-01 2019-08-31
7,경기도 성남시 수정구,37.4509018,127.1529407, [수정노인종합복지관] 프로그램 보조(생생라이프),수정노인종합복지관,대한민국 경기도 성남시 수정구 산성동 2178,2019-07-12 2019-09-20
8,경기도 성남시 수정구,37.4799889,127.1436724,  성인대상 한글교육,성남위례종합사회복지관,대한민국 서울특별시 송파구 장지동 420,2019-06-21 2019-12-31
9,경기도 성남시 수정구,37.4442551,127.1381738, 여름방학기간 체육보조,은혜지역아동센터,대한민국 경기도 성남시 수정구 태평2동 3363,2019-07-29 2019-08-30
10,경기도 성남시 수정구,37.4442551,127.1381738, 여름방학기간 초등학습보조,은혜지역아동센터,대한민국 경기도 성남시 수정구 태평2동 3363,2019-07-29 2019-08-30
11,경기도 성남시 수정구,37.4675823,127.1454316, 장기요양 전문봉사단 모집,위례예사랑데이케어센터,대한민국 경기도 성남시 수정구 창곡동 322-1,2019-05-17 2020-12-31
12,경기도 성남시 수정구,37.4799889,127.1436724, [성남위례종합사회복지관] 어르신 마을공동체 서포터즈 자원봉사자 모집,성남위례종합사회복지관,대한민국 서울특별시 송파구 장지동 420,2019-05-15 2019-12-31
13,경기도 성남시 수정구,37.4450839,127.1436048, 사무행정업무보조,우리함께웃는태평지역아동센터,대한민국 경기도 성남시 수정구 태평4동 7340-7,2019-05-01 2020-04-30
14,경기도 성남시 수정구,,, [성남삼성어린이집] 멘토링 봉사자 모집,성남삼성어린이집,,2019-04-29 2019-12-31
0,경기도 성남시 수정구,,, [성남삼성어린이집] 보육지원 자원봉사자 모집,성남삼성어린이집,,2019-04-29 2019-12-31
1,경기도 성남시 수정구,37.4592323,127.139615, 서호주간센터(장애인) 프로그램 및 산책활동 지원 자원봉사자 모집 ,서호주간센터,대한민국 경기도 성남시 수정구 복정동 109 1층,2019-04-22 2019-12-31
2,경기도 성남시 수정구,37.4529883,127.1503787, 산성동복지회관 [이웃사촌사랑나눔] 정기 자원봉사자 모집 ,산성동복지회관,대한민국 경기도 성남시 수정구 산성동 2115,2019-04-10 2019-12-31
3,경기도 성남시 수정구,,, [성남삼성어린이집] 유아 일과지원 봉사자 모집,성남삼성어린이집,,2019-03-22 2019-12-31
4,경기도 성남시 수정구,37.46147089999999,127.1304321, 수정중앙노인종합복지관 경로식당 단체봉사 모집,수정중앙노인종합복지관,대한민국 경기도 성남시 수정구 복정동 성남대로1480번길 38,2019-03-15 2019-12-31
5,경기도 성남시 수정구,37.4592323,127.139615, 장애인과 함께 하는 야외 나들이,서호주간센터,대한민국 경기도 성남시 수정구 복정동 109 1층,2019-02-19 2019-12-31
6,경기도 성남시 수정구,37.4509018,127.1529407, [수정노인종합복지관] 인형극봉사단 전담 봉사자 모집,수정노인종합복지관,대한민국 경기도 성남시 수정구 산성동 2178,2019-03-07 2019-11-28
7,경기도 성남시 수정구,37.4463995,127.1349554, [성남시 수정구] 학습자원봉사자 모집,성남우리공부방 지역아동센터,대한민국 경기도 성남시 수정구 태평동 남문로 75 4층,2019-02-13 2019-12-31
8,경기도 성남시 수정구,37.4592323,127.139615, 서호주간센터(장애인) 재능기부 자원봉사,서호주간센터,대한민국 경기도 성남시 수정구 복정동 109 1층,2019-01-01 2019-12-31
9,경기도 성남시 수정구,37.4442551,127.1381738, 피아노 요리 만들기 체육활동 자원봉사자 모집,은혜지역아동센터,대한민국 경기도 성남시 수정구 태평2동 3363,2019-01-01 2019-12-31
10,경기도 성남시 수정구,37.4442551,127.1381738, 일본어 영어 자원봉사자 모집,은혜지역아동센터,대한민국 경기도 성남시 수정구 태평2동 3363,2019-01-01 2019-12-31
11,경기도 성남시 수정구,37.4592323,127.139615, 서호주간센터(장애인) 행정업무 및 환경정비 보조 자원봉사자 모집,서호주간센터,대한민국 경기도 성남시 수정구 복정동 109 1층,2019-01-01 2019-12-31
12,경기도 성남시 수정구,37.4556699,127.153781, <성남> 경로식당 조리 배식 봉사,산성종합사회복지관,대한민국 경기도 성남시 수정구 산성동 563,2019-01-01 2019-12-31
