지역,시군구,기관,주소
전북,전라북도 무주군,무주지역자활센터,전북 무주군 무주읍 단천로 154.
전북,전라북도 무주군,무주만나지역아동센터,전북 무주군 안성면 진성로 2397-5무주만나지역아동센터
전북,전라북도 무주군,무주행복한홈스쿨지역아동센터,전북 무주군 무주읍 단천로1길 11-16.
전북,전라북도 무주군,한마음요양원,전라북도 무주군 적상면 사내로 75
전북,전라북도 무주군,반디누리작업장,전라북도 무주군 무주읍 한풍루로425
전북,전라북도 무주군,무주군건강가정다문화가족지원센터,전북 무주군 무주읍 신교로2길 1717
전북,전라북도 무주군,무주9987노인복지센터,전북 무주군 안성면장기리 39
전북,전라북도 무주군,무주반딧불시니어클럽,전라북도 무주군 무주읍단천로137
전북,전라북도 무주군,아침해지역아동센터,전북 무주군 무풍면현내리 268-1
전북,전라북도 무주군,무주군사회복지협의회,전라북도 무주군 무주읍 단천로122
전북,전라북도 무주군,하은의집,전북 무주군 부남면가당리1768
전북,전라북도 무주군,평화요양원,전북 무주군 무주읍 한풍루로 427번지
전북,전라북도 무주군,무주종합복지관,전북 무주군 무주읍 한풍루로 425623번지
