지역,시군구,기관,주소
전북,전라북도 부안군,아름다운쉼터재가복지센터,전북 부안군 부안읍 석정로 1714층
전북,전라북도 부안군,해성노인요양원,전북 부안군 행안면 월륜길 5해성노인요양원
전북,전라북도 부안군,백산아름드리지역아동센터,전라북도 부안군 백산면 임현로 8.
전북,전라북도 부안군,둥근마음보금자리,전라북도 부안군 주산면 화봉길 8-18
전북,전라북도 부안군,부안군다문화가족지원센터,전북 부안군 부안읍 오리정로 892층
전북,전라북도 부안군,다니엘지역아동센터,전라북도 부안군 부안읍부풍로38
전북,전라북도 부안군,바다의향기,전북 부안군 부안읍 봉두길 52바다의향기
전북,전라북도 부안군,부안군사회복지협의회,전북 부안군 상서면감교리 784-2
전북,전라북도 부안군,창북지역아동센터,전북 부안군 계화면창북리 436
전북,전라북도 부안군,은총의 집,전북 부안군 상서면 감교리784-2
전북,전라북도 부안군,부안종합사회복지관,전북 부안군 부안읍 봉덕리 364
전북,전라북도 부안군,부안장애인종합복지관,전라북도 부안군 부안읍 용암로 134
전북,전라북도 부안군,사회복지법인한울안송산효도마을,전라북도 부안군 주산면 화봉길 8-30
전북,전라북도 부안군,부안노인복지센터,전북 부안군 부안읍 옹정로 152-4부안노인복지센터
