지역,시군구,기관,주소
전북,전라북도 장수군,다솜지역아동센터,전북 장수군 장수읍 덕산로 162층
전북,전라북도 장수군,장수군노인복지관,전북 장수군 장수읍 노하3길 16.
전북,전라북도 장수군,번암지역아동센터,전북 장수군 번암면 동강길 61층
전북,전라북도 장수군,밀알그룹홈,전라북도 장수군 장계면 장무로 461-6.
전북,전라북도 장수군,장수지역아동센터,전라북도 장수군 장수읍 덕산로10
전북,전라북도 장수군,백세동안요양원,전라북도 장수군 천천면 진장로1526-8
전북,전라북도 장수군,더사모복지센터,전라북도 장수군 장계면 한들4길5-1
전북,전라북도 장수군,장수군다문화가족지원센터,전라북도 장수군 장수읍 싸리재로 1515
전북,전라북도 장수군,장수군장애인복지관,전라북도 장수군 노하3길16
전북,전라북도 장수군,산서지역아동센터,전라북도 장수군 산서면 동화리 839-97번지
전북,전라북도 장수군,장수군사회복지협의회,전북 장수군 장수읍 호비로 10군청구민원실
전북,전라북도 장수군,밀알노인복지센터,전북 장수군 장수읍 장수리144-2
전북,전라북도 장수군,장수수양원,전라북도 장수군 장수읍 논개로 214-71(동촌)
